,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,673664306.0,591196776.0,541628237.0,527038523.0,
Ordinary Shares Number,1769012274.0,1851479804.0,1901048343.0,1915638057.0,
Share Issued,2442676580.0,2442676580.0,2442676580.0,2442676580.0,
Net Debt,17156000000.0,12024000000.0,5213000000.0,25232000000.0,
Total Debt,24541000000.0,20836000000.0,23339000000.0,31369000000.0,
Tangible Book Value,147740000000.0,156235000000.0,154560000000.0,134682000000.0,
Invested Capital,176255000000.0,181159000000.0,182173000000.0,169939000000.0,
Working Capital,2353000000.0,8870000000.0,16135000000.0,6947000000.0,
Net Tangible Assets,147740000000.0,156235000000.0,154560000000.0,134682000000.0,
Capital Lease Obligations,604000000.0,634000000.0,448000000.0,497000000.0,
Common Stock Equity,152318000000.0,160957000000.0,159282000000.0,139067000000.0,
Total Capitalization,171907000000.0,180690000000.0,180254000000.0,169731000000.0,
Total Equity Gross Minority Interest,153157000000.0,161929000000.0,160242000000.0,139940000000.0,
Minority Interest,839000000.0,972000000.0,960000000.0,873000000.0,
Stockholders Equity,152318000000.0,160957000000.0,159282000000.0,139067000000.0,
Gains Losses Not Affecting Retained Earnings,-3000000000.0,-3200000000.0,-3038000000.0,-4129000000.0,
Other Equity Adjustments,-14000000.0,5000000.0,-12000000.0,-3889000000.0,
Foreign Currency Translation Adjustments,-259000000.0,-192000000.0,-203000000.0,-162000000.0,
Minimum Pension Liabilities,-2708000000.0,-3002000000.0,-2811000000.0,-3956000000.0,
Unrealized Gain Loss,-19000000.0,-11000000.0,-12000000.0,-11000000.0,
Treasury Stock,74037000000.0,59065000000.0,48196000000.0,41464000000.0,
Retained Earnings,205852000000.0,200025000000.0,190024000000.0,165546000000.0,
Additional Paid In Capital,21671000000.0,21365000000.0,18660000000.0,17282000000.0,
Capital Stock,1832000000.0,1832000000.0,1832000000.0,1832000000.0,
Common Stock,1832000000.0,1832000000.0,1832000000.0,1832000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,103781000000.0,99703000000.0,97467000000.0,99595000000.0,
Total Non Current Liabilities Net Minority Interest,65223000000.0,67445000000.0,63259000000.0,72804000000.0,
Other Non Current Liabilities,22094000000.0,24226000000.0,20396000000.0,20778000000.0,
Employee Benefits,3857000000.0,4082000000.0,4357000000.0,6248000000.0,
Non Current Deferred Liabilities,19137000000.0,18830000000.0,17131000000.0,14665000000.0,
Non Current Deferred Revenue,,,20396000000.0,20778000000.0,20328000000.0
Non Current Deferred Taxes Liabilities,19137000000.0,18830000000.0,17131000000.0,14665000000.0,
Long Term Debt And Capital Lease Obligation,20135000000.0,20307000000.0,21375000000.0,31113000000.0,
Long Term Capital Lease Obligation,546000000.0,574000000.0,403000000.0,449000000.0,
Long Term Debt,19589000000.0,19733000000.0,20972000000.0,30664000000.0,
Current Liabilities,38558000000.0,32258000000.0,34208000000.0,26791000000.0,
Current Debt And Capital Lease Obligation,4406000000.0,529000000.0,1964000000.0,256000000.0,
Current Capital Lease Obligation,58000000.0,60000000.0,45000000.0,48000000.0,
Current Debt,4348000000.0,469000000.0,1919000000.0,208000000.0,
Other Current Borrowings,4348000000.0,469000000.0,1919000000.0,208000000.0,
Payables And Accrued Expenses,34152000000.0,31729000000.0,32244000000.0,26535000000.0,
Current Accrued Expenses,8486000000.0,7655000000.0,7486000000.0,6972000000.0,
Payables,25666000000.0,24074000000.0,24758000000.0,19563000000.0,
Total Tax Payable,3587000000.0,3651000000.0,5803000000.0,3109000000.0,
Income Tax Payable,1872000000.0,1863000000.0,4381000000.0,1700000000.0,
Accounts Payable,22079000000.0,20423000000.0,18955000000.0,16454000000.0,
Total Assets,256938000000.0,261632000000.0,257709000000.0,239535000000.0,
Total Non Current Assets,216027000000.0,220504000000.0,207366000000.0,205797000000.0,
Other Non Current Assets,15335000000.0,14409000000.0,12746000000.0,13152000000.0,
Non Current Deferred Assets,,,12310000000.0,12384000000.0,11950000000.0
Non Current Accounts Receivable,877000000.0,942000000.0,1069000000.0,603000000.0,
Investments And Advances,47438000000.0,46812000000.0,45238000000.0,40696000000.0,
Goodwill And Other Intangible Assets,4578000000.0,4722000000.0,4722000000.0,4385000000.0,
Goodwill,4578000000.0,4722000000.0,4722000000.0,4385000000.0,
Net PPE,147799000000.0,153619000000.0,143591000000.0,146961000000.0,
Accumulated Depreciation,-198134000000.0,-192462000000.0,-184194000000.0,-189084000000.0,
Gross PPE,345933000000.0,346081000000.0,327785000000.0,336045000000.0,
Current Assets,40911000000.0,41128000000.0,50343000000.0,33738000000.0,
Other Current Assets,4368000000.0,4372000000.0,3739000000.0,2849000000.0,
Prepaid Assets,,,3739000000.0,2849000000.0,3304000000.0
Inventory,9074000000.0,8612000000.0,8247000000.0,6795000000.0,
Finished Goods,6992000000.0,6465000000.0,6381000000.0,4813000000.0,
Raw Materials,2082000000.0,2147000000.0,1866000000.0,1982000000.0,
Receivables,20684000000.0,19921000000.0,20456000000.0,18419000000.0,
Accounts Receivable,20684000000.0,19921000000.0,20456000000.0,18419000000.0,
Allowance For Doubtful Accounts Receivable,-259000000.0,-301000000.0,-457000000.0,-303000000.0,
Gross Accounts Receivable,20943000000.0,20222000000.0,20913000000.0,18722000000.0,
Cash Cash Equivalents And Short Term Investments,6785000000.0,8223000000.0,17901000000.0,5675000000.0,
Other Short Term Investments,4000000.0,45000000.0,223000000.0,35000000.0,
Cash And Cash Equivalents,6781000000.0,8178000000.0,17678000000.0,5640000000.0,
