,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,76280394.0,80738167.0,79409966.0,79721563.0,
Ordinary Shares Number,345108827.0,340588194.0,341799928.0,341377236.0,
Share Issued,421389221.0,421326361.0,421209894.0,421098799.0,
Net Debt,5049000000.0,5599000000.0,6265000000.0,6825000000.0,
Total Debt,6342000000.0,6526000000.0,7164000000.0,7729000000.0,
Tangible Book Value,-2988000000.0,-3915000000.0,-3679000000.0,-4460000000.0,
Invested Capital,9518000000.0,9048000000.0,10505000000.0,10831000000.0,
Working Capital,-906000000.0,-1730000000.0,-2163000000.0,-1921000000.0,
Net Tangible Assets,-2988000000.0,-3915000000.0,-3679000000.0,-4460000000.0,
Capital Lease Obligations,599000000.0,653000000.0,600000000.0,618000000.0,
Common Stock Equity,3775000000.0,3175000000.0,3941000000.0,3720000000.0,
Total Capitalization,8773000000.0,8264000000.0,9258000000.0,9982000000.0,
Total Equity Gross Minority Interest,3882000000.0,3369000000.0,4375000000.0,4215000000.0,
Minority Interest,107000000.0,194000000.0,434000000.0,495000000.0,
Stockholders Equity,3775000000.0,3175000000.0,3941000000.0,3720000000.0,
Gains Losses Not Affecting Retained Earnings,-2276000000.0,-2041000000.0,-1708000000.0,-1721000000.0,
Other Equity Adjustments,-2276000000.0,-2041000000.0,-1708000000.0,-1721000000.0,
Treasury Stock,4533000000.0,4794000000.0,4721000000.0,4715000000.0,
Retained Earnings,9358000000.0,8804000000.0,9197000000.0,9028000000.0,
Additional Paid In Capital,1121000000.0,1101000000.0,1068000000.0,1023000000.0,
Capital Stock,105000000.0,105000000.0,105000000.0,105000000.0,
Common Stock,105000000.0,105000000.0,105000000.0,105000000.0,
Total Liabilities Net Minority Interest,11746000000.0,12252000000.0,14121000000.0,13963000000.0,
Total Non Current Liabilities Net Minority Interest,7086000000.0,7192000000.0,7772000000.0,8648000000.0,
Other Non Current Liabilities,428000000.0,399000000.0,434000000.0,384000000.0,
Liabilities Heldfor Sale Non Current,,0.0,183000000.0,,
Employee Benefits,621000000.0,635000000.0,612000000.0,738000000.0,
Non Current Pension And Other Postretirement Benefit Plans,621000000.0,635000000.0,612000000.0,738000000.0,
Tradeand Other Payables Non Current,33000000.0,40000000.0,37000000.0,40000000.0,
Non Current Deferred Liabilities,541000000.0,497000000.0,707000000.0,722000000.0,
Non Current Deferred Taxes Liabilities,541000000.0,497000000.0,707000000.0,722000000.0,
Long Term Debt And Capital Lease Obligation,5463000000.0,5621000000.0,5799000000.0,6764000000.0,
Long Term Capital Lease Obligation,465000000.0,532000000.0,482000000.0,502000000.0,
Long Term Debt,4998000000.0,5089000000.0,5317000000.0,6262000000.0,
Current Liabilities,4660000000.0,5060000000.0,6349000000.0,5315000000.0,
Other Current Liabilities,541000000.0,655000000.0,1190000000.0,576000000.0,
Current Deferred Liabilities,44000000.0,85000000.0,150000000.0,138000000.0,
Current Deferred Revenue,44000000.0,85000000.0,150000000.0,138000000.0,
Current Debt And Capital Lease Obligation,879000000.0,905000000.0,1365000000.0,965000000.0,
Current Capital Lease Obligation,134000000.0,121000000.0,118000000.0,116000000.0,
Current Debt,745000000.0,784000000.0,1247000000.0,849000000.0,
Other Current Borrowings,632000000.0,663000000.0,780000000.0,712000000.0,
Line Of Credit,113000000.0,121000000.0,137000000.0,137000000.0,
Commercial Paper,,0.0,330000000.0,0.0,
Current Notes Payable,,,,137000000.0,102000000.0
Payables And Accrued Expenses,3196000000.0,3415000000.0,3644000000.0,3636000000.0,
Current Accrued Expenses,870000000.0,1044000000.0,1027000000.0,1014000000.0,
Payables,2326000000.0,2371000000.0,2617000000.0,2622000000.0,
Total Tax Payable,90000000.0,57000000.0,49000000.0,49000000.0,
Income Tax Payable,90000000.0,57000000.0,49000000.0,49000000.0,
Accounts Payable,2236000000.0,2314000000.0,2568000000.0,2573000000.0,
Total Assets,15628000000.0,15621000000.0,18496000000.0,18178000000.0,
Total Non Current Assets,11874000000.0,12291000000.0,14310000000.0,14784000000.0,
Other Non Current Assets,640000000.0,449000000.0,1820000000.0,473000000.0,
Defined Pension Benefit,377000000.0,512000000.0,548000000.0,1025000000.0,
Non Current Deferred Assets,160000000.0,183000000.0,190000000.0,215000000.0,
Non Current Deferred Taxes Assets,160000000.0,183000000.0,190000000.0,215000000.0,
Investments And Advances,99000000.0,184000000.0,432000000.0,424000000.0,
Long Term Equity Investment,99000000.0,184000000.0,432000000.0,424000000.0,
Goodwill And Other Intangible Assets,6763000000.0,7090000000.0,7620000000.0,8180000000.0,
Other Intangible Assets,1760000000.0,1930000000.0,2239000000.0,2409000000.0,
Goodwill,5003000000.0,5160000000.0,5381000000.0,5771000000.0,
Net PPE,3835000000.0,3873000000.0,3700000000.0,4467000000.0,
Accumulated Depreciation,-4347000000.0,-4333000000.0,-4160000000.0,-6028000000.0,
Gross PPE,8182000000.0,8206000000.0,7860000000.0,10495000000.0,
Construction In Progress,700000000.0,591000000.0,528000000.0,623000000.0,
Other Properties,601000000.0,661000000.0,610000000.0,640000000.0,
Machinery Furniture Equipment,5131000000.0,5125000000.0,5000000000.0,6871000000.0,
