,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Treasury Shares Number,16656681.0,10487742.0,12749540.0,9060919.0,
Ordinary Shares Number,299918100.0,311982539.0,318081241.0,327038962.0,
Share Issued,316574781.0,322470281.0,330830781.0,336099881.0,
Net Debt,2884000000.0,2550000000.0,3118000000.0,2889000000.0,
Total Debt,4331000000.0,4329000000.0,4332000000.0,4210000000.0,
Tangible Book Value,5380000000.0,4913000000.0,4256000000.0,3495000000.0,
Invested Capital,16558000000.0,15762000000.0,15008000000.0,14726000000.0,
Working Capital,2885000000.0,3429000000.0,2636000000.0,2607000000.0,
Net Tangible Assets,5380000000.0,4913000000.0,4256000000.0,3495000000.0,
Capital Lease Obligations,128000000.0,118000000.0,126000000.0,118000000.0,
Common Stock Equity,12355000000.0,11551000000.0,10802000000.0,10634000000.0,
Total Capitalization,15687000000.0,15080000000.0,14094000000.0,14223000000.0,
Total Equity Gross Minority Interest,12486000000.0,11655000000.0,10897000000.0,10748000000.0,
Minority Interest,131000000.0,104000000.0,95000000.0,114000000.0,
Stockholders Equity,12355000000.0,11551000000.0,10802000000.0,10634000000.0,
Gains Losses Not Affecting Retained Earnings,5000000.0,-158000000.0,-495000000.0,-168000000.0,
Other Equity Adjustments,5000000.0,-158000000.0,-495000000.0,-168000000.0,
Treasury Stock,2322000000.0,1380000000.0,1681000000.0,1055000000.0,
Retained Earnings,14533000000.0,12947000000.0,12832000000.0,11709000000.0,
Capital Stock,139000000.0,142000000.0,146000000.0,148000000.0,
Common Stock,139000000.0,142000000.0,146000000.0,148000000.0,
Total Liabilities Net Minority Interest,10368000000.0,10057000000.0,9885000000.0,10714000000.0,
Total Non Current Liabilities Net Minority Interest,5622000000.0,5594000000.0,5253000000.0,6058000000.0,
Other Non Current Liabilities,870000000.0,787000000.0,718000000.0,847000000.0,
Preferred Securities Outside Stock Equity,,,,114000000.0,112000000.0
Employee Benefits,810000000.0,728000000.0,695000000.0,1139000000.0,
Non Current Pension And Other Postretirement Benefit Plans,810000000.0,728000000.0,695000000.0,1139000000.0,
Tradeand Other Payables Non Current,411000000.0,365000000.0,304000000.0,302000000.0,
Non Current Deferred Liabilities,199000000.0,185000000.0,244000000.0,181000000.0,
Non Current Deferred Taxes Liabilities,199000000.0,185000000.0,244000000.0,181000000.0,
Long Term Debt And Capital Lease Obligation,3332000000.0,3529000000.0,3292000000.0,3589000000.0,
Long Term Debt,3332000000.0,3529000000.0,3292000000.0,3589000000.0,
Current Liabilities,4746000000.0,4463000000.0,4632000000.0,4656000000.0,
Other Current Liabilities,541000000.0,602000000.0,603000000.0,573000000.0,
Current Deferred Liabilities,58000000.0,74000000.0,63000000.0,51000000.0,
Current Deferred Revenue,58000000.0,74000000.0,63000000.0,51000000.0,
Current Debt And Capital Lease Obligation,999000000.0,800000000.0,1040000000.0,621000000.0,
Current Capital Lease Obligation,128000000.0,118000000.0,126000000.0,118000000.0,
Current Debt,871000000.0,682000000.0,914000000.0,503000000.0,
Other Current Borrowings,871000000.0,682000000.0,914000000.0,503000000.0,
Current Provisions,233000000.0,240000000.0,182000000.0,236000000.0,
Payables And Accrued Expenses,2915000000.0,2747000000.0,2744000000.0,3175000000.0,
Current Accrued Expenses,684000000.0,605000000.0,563000000.0,718000000.0,
Interest Payable,27000000.0,28000000.0,28000000.0,28000000.0,
Payables,2231000000.0,2142000000.0,2181000000.0,2457000000.0,
Other Payable,,71000000.0,70000000.0,73000000.0,
Dividends Payable,390000000.0,368000000.0,356000000.0,327000000.0,
Total Tax Payable,113000000.0,140000000.0,162000000.0,146000000.0,
Income Tax Payable,113000000.0,140000000.0,162000000.0,146000000.0,
Accounts Payable,1728000000.0,1563000000.0,1593000000.0,1911000000.0,
Total Assets,22854000000.0,21712000000.0,20782000000.0,21462000000.0,
Total Non Current Assets,15223000000.0,13820000000.0,13514000000.0,14199000000.0,
Other Non Current Assets,848000000.0,828000000.0,903000000.0,783000000.0,
Non Current Deferred Assets,3497000000.0,2600000000.0,2498000000.0,2499000000.0,
Non Current Deferred Taxes Assets,3497000000.0,2600000000.0,2498000000.0,2499000000.0,
Goodwill And Other Intangible Assets,6975000000.0,6638000000.0,6546000000.0,7139000000.0,
