,2025-01-31,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Ordinary Shares Number,121281961.0,126222000.0,127321000.0,128500000.0,
Share Issued,121281961.0,126222000.0,127321000.0,128500000.0,
Total Debt,1575791000.0,1403282000.0,1070334000.0,881052000.0,
Tangible Book Value,4152856000.0,4207998000.0,3102694000.0,2281867000.0,
Invested Capital,4324047000.0,4232081000.0,3148799000.0,2740046000.0,
Working Capital,2140672000.0,2429316000.0,1667255000.0,1209519000.0,
Net Tangible Assets,4152856000.0,4207998000.0,3102694000.0,2281867000.0,
Capital Lease Obligations,1575791000.0,1403282000.0,1070334000.0,881052000.0,
Common Stock Equity,4324047000.0,4232081000.0,3148799000.0,2740046000.0,
Total Capitalization,4324047000.0,4232081000.0,3148799000.0,2740046000.0,
Total Equity Gross Minority Interest,4324047000.0,4232081000.0,3148799000.0,2740046000.0,
Stockholders Equity,4324047000.0,4232081000.0,3148799000.0,2740046000.0,
Gains Losses Not Affecting Retained Earnings,-424441000.0,-264256000.0,-252584000.0,-195917000.0,
Other Equity Adjustments,-424441000.0,-264256000.0,-252584000.0,-195917000.0,
Retained Earnings,4109717000.0,3920362000.0,2926127000.0,2512840000.0,
Additional Paid In Capital,638190000.0,575369000.0,474645000.0,422507000.0,
Capital Stock,581000.0,606000.0,611000.0,616000.0,
Common Stock,581000.0,606000.0,611000.0,616000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3279245000.0,2859860000.0,2458239000.0,2202432000.0,
Total Non Current Liabilities Net Minority Interest,1439615000.0,1228599000.0,966041000.0,797098000.0,
Other Non Current Liabilities,40790000.0,29201000.0,20040000.0,13616000.0,
Tradeand Other Payables Non Current,0.0,15864000.0,28555000.0,38074000.0,
Non Current Deferred Liabilities,98188000.0,29522000.0,55084000.0,53352000.0,
Non Current Deferred Taxes Liabilities,98188000.0,29522000.0,55084000.0,53352000.0,
Long Term Debt And Capital Lease Obligation,1300637000.0,1154012000.0,862362000.0,692056000.0,
Long Term Capital Lease Obligation,1300637000.0,1154012000.0,862362000.0,692056000.0,
Current Liabilities,1839630000.0,1631261000.0,1492198000.0,1405334000.0,
Other Current Liabilities,140880000.0,65410000.0,77817000.0,84143000.0,
Current Deferred Liabilities,308352000.0,306479000.0,251478000.0,208195000.0,
Current Deferred Revenue,308352000.0,306479000.0,251478000.0,208195000.0,
Current Debt And Capital Lease Obligation,275154000.0,249270000.0,207972000.0,188996000.0,
Current Capital Lease Obligation,275154000.0,249270000.0,207972000.0,188996000.0,
Pensionand Other Post Retirement Benefit Plans Current,204543000.0,326110000.0,248167000.0,204921000.0,
Current Provisions,73892000.0,61634000.0,55528000.0,41690000.0,
Payables And Accrued Expenses,836809000.0,622358000.0,651236000.0,677389000.0,
Current Accrued Expenses,365310000.0,258731000.0,284100000.0,240269000.0,
Payables,471499000.0,363627000.0,367136000.0,437120000.0,
Total Tax Payable,200093000.0,15186000.0,194404000.0,147392000.0,
Income Tax Payable,183126000.0,12098000.0,174221000.0,133852000.0,
Accounts Payable,271406000.0,348441000.0,172732000.0,289728000.0,
Total Assets,7603292000.0,7091941000.0,5607038000.0,4942478000.0,
Total Non Current Assets,3622990000.0,3031364000.0,2447585000.0,2327625000.0,
Other Non Current Assets,193765000.0,154859000.0,127598000.0,108019000.0,
Non Current Prepaid Assets,44076000.0,31825000.0,28447000.0,24083000.0,
Non Current Deferred Assets,17085000.0,9176000.0,6402000.0,6091000.0,
Non Current Deferred Taxes Assets,17085000.0,9176000.0,6402000.0,6091000.0,
Goodwill And Other Intangible Assets,171191000.0,24083000.0,46105000.0,458179000.0,
Other Intangible Assets,11673000.0,,21961000.0,71299000.0,80080000.0
Goodwill,159518000.0,24083000.0,24144000.0,386880000.0,
Net PPE,3196873000.0,2811421000.0,2239033000.0,1731253000.0,
Accumulated Depreciation,-1461049000.0,-1217425000.0,-987298000.0,-829134000.0,
Gross PPE,4657922000.0,4028846000.0,3226331000.0,2560387000.0,
Leases,1227247000.0,1006926000.0,818071000.0,676762000.0,
Construction In Progress,206398000.0,247943000.0,244898000.0,163420000.0,
Other Properties,1416256000.0,1265610000.0,969419000.0,803543000.0,
Machinery Furniture Equipment,1705905000.0,1399837000.0,1084401000.0,811485000.0,
Buildings And Improvements,27655000.0,29032000.0,28850000.0,30880000.0,
Land And Improvements,74461000.0,79498000.0,80692000.0,74297000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3980302000.0,4060577000.0,3159453000.0,2614853000.0,
Other Current Assets,26931000.0,46652000.0,79962000.0,32550000.0,
Hedging Assets Current,76848000.0,647000.0,16707000.0,19077000.0,
Prepaid Assets,147680000.0,137203000.0,142003000.0,140945000.0,
Inventory,1442081000.0,1323602000.0,1447367000.0,966481000.0,
Inventories Adjustments Allowances,-83974000.0,-141474000.0,-124614000.0,-38045000.0,
Other Inventories,1526055000.0,1465076000.0,1571981000.0,1004526000.0,
Finished Goods,,,,,647230000.0
Receivables,302426000.0,308502000.0,318547000.0,195929000.0,
Other Receivables,,,,,13309000.0
Taxes Receivable,182253000.0,183733000.0,185641000.0,118928000.0,
Accounts Receivable,120173000.0,124769000.0,132906000.0,77001000.0,
Cash Cash Equivalents And Short Term Investments,1984336000.0,2243971000.0,1154867000.0,1259871000.0,
Cash And Cash Equivalents,1984336000.0,2243971000.0,1154867000.0,1259871000.0,
