,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Treasury Shares Number,,,,,66700000.0
Ordinary Shares Number,159900000.0,159500000.0,160200000.0,165300000.0,
Share Issued,159900000.0,159500000.0,160200000.0,165300000.0,
Net Debt,,573500000.0,1623100000.0,1352700000.0,
Total Debt,1200400000.0,1509300000.0,2414500000.0,2413100000.0,
Tangible Book Value,3259500000.0,2683900000.0,1847600000.0,1421800000.0,
Invested Capital,7331000000.0,7375000000.0,7658100000.0,7532700000.0,
Working Capital,2738300000.0,2223800000.0,2003000000.0,2206900000.0,
Net Tangible Assets,3259500000.0,2683900000.0,1847600000.0,1421800000.0,
Capital Lease Obligations,206100000.0,217000000.0,225400000.0,177500000.0,
Common Stock Equity,6336700000.0,6082700000.0,5469000000.0,5297100000.0,
Total Capitalization,7331000000.0,7075600000.0,7158900000.0,7532700000.0,
Total Equity Gross Minority Interest,6336700000.0,6082700000.0,5469000000.0,5297100000.0,
Stockholders Equity,6336700000.0,6082700000.0,5469000000.0,5297100000.0,
Gains Losses Not Affecting Retained Earnings,-5600000.0,-5600000.0,-4800000.0,-7900000.0,
Other Equity Adjustments,-5600000.0,-5600000.0,-4800000.0,-7900000.0,
Treasury Stock,,,0.0,1700000.0,4093500000.0
Retained Earnings,6032900000.0,5876000000.0,5421900000.0,5185800000.0,
Additional Paid In Capital,269400000.0,172400000.0,11900000.0,79600000.0,
Capital Stock,40000000.0,39900000.0,40000000.0,41300000.0,
Common Stock,40000000.0,39900000.0,40000000.0,41300000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,1946600000.0,2344000000.0,3404800000.0,3293600000.0,
Total Non Current Liabilities Net Minority Interest,1343900000.0,1388300000.0,2177900000.0,2635100000.0,
Other Non Current Liabilities,35800000.0,43900000.0,67600000.0,32200000.0,
Tradeand Other Payables Non Current,127900000.0,162800000.0,213500000.0,222800000.0,
Long Term Debt And Capital Lease Obligation,1180200000.0,1181600000.0,1896800000.0,2380100000.0,
Long Term Capital Lease Obligation,185900000.0,188700000.0,206900000.0,144500000.0,
Long Term Debt,994300000.0,992900000.0,1689900000.0,2235600000.0,
Current Liabilities,602700000.0,955700000.0,1226900000.0,658500000.0,
Other Current Liabilities,38100000.0,44800000.0,45000000.0,45900000.0,
Current Debt And Capital Lease Obligation,20200000.0,327700000.0,517700000.0,33000000.0,
Current Capital Lease Obligation,20200000.0,28300000.0,18500000.0,33000000.0,
Current Debt,,299400000.0,499200000.0,,
Other Current Borrowings,,299400000.0,499200000.0,,
Pensionand Other Post Retirement Benefit Plans Current,127900000.0,94300000.0,114300000.0,135300000.0,
Payables And Accrued Expenses,416500000.0,488900000.0,549900000.0,444300000.0,
Current Accrued Expenses,192200000.0,270900000.0,226900000.0,119700000.0,
Payables,224300000.0,218000000.0,323000000.0,324600000.0,
Total Tax Payable,52500000.0,58800000.0,48800000.0,88600000.0,
Accounts Payable,171800000.0,159200000.0,274200000.0,236000000.0,
Total Assets,8283300000.0,8426700000.0,8873800000.0,8590700000.0,
Total Non Current Assets,4942300000.0,5247200000.0,5643900000.0,5725300000.0,
Other Non Current Assets,78300000.0,56500000.0,141500000.0,55700000.0,
Non Current Deferred Assets,303500000.0,192300000.0,52700000.0,119500000.0,
Non Current Deferred Taxes Assets,303500000.0,192300000.0,52700000.0,119500000.0,
Investments And Advances,11400000.0,4100000.0,500000.0,7100000.0,
Investmentin Financial Assets,11400000.0,4100000.0,500000.0,7100000.0,
Available For Sale Securities,11400000.0,4100000.0,500000.0,7100000.0,
Goodwill And Other Intangible Assets,3077200000.0,3398800000.0,3621400000.0,3875300000.0,
Other Intangible Assets,900500000.0,1222100000.0,1444700000.0,1698600000.0,
Goodwill,2176700000.0,2176700000.0,2176700000.0,2176700000.0,
Net PPE,1471900000.0,1595500000.0,1827800000.0,1667700000.0,
Accumulated Depreciation,-2929800000.0,-2781600000.0,-2506300000.0,-2208400000.0,
Gross PPE,4401700000.0,4377100000.0,4334100000.0,3876100000.0,
Construction In Progress,88700000.0,107600000.0,157200000.0,177000000.0,
Other Properties,191600000.0,205400000.0,223000000.0,166100000.0,
Machinery Furniture Equipment,3499300000.0,3464100000.0,3386400000.0,3050400000.0,
Buildings And Improvements,610200000.0,588200000.0,555600000.0,470700000.0,
Land And Improvements,11900000.0,11800000.0,11900000.0,11900000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3341000000.0,3179500000.0,3229900000.0,2865400000.0,
Other Current Assets,249900000.0,155100000.0,95200000.0,97400000.0,
Prepaid Assets,234800000.0,306000000.0,242300000.0,106700000.0,
Inventory,784800000.0,1119700000.0,1212100000.0,885000000.0,
Finished Goods,234000000.0,315700000.0,325500000.0,226900000.0,
Work In Process,520500000.0,746800000.0,805300000.0,595900000.0,
Raw Materials,30300000.0,57200000.0,81300000.0,62200000.0,
Receivables,508800000.0,864300000.0,1094000000.0,756200000.0,
Accounts Receivable,508800000.0,864300000.0,1094000000.0,756200000.0,
Allowance For Doubtful Accounts Receivable,-900000.0,-800000.0,-800000.0,-700000.0,
Gross Accounts Receivable,509700000.0,865100000.0,1094800000.0,756900000.0,
Cash Cash Equivalents And Short Term Investments,1562700000.0,734400000.0,586300000.0,1020100000.0,
Other Short Term Investments,194100000.0,15600000.0,20300000.0,137200000.0,
Cash And Cash Equivalents,1368600000.0,718800000.0,566000000.0,882900000.0,
