,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,2338795190.0,2200127714.0,2099075000.0,2027474000.0,
Share Issued,2338795190.0,2200127714.0,2099075000.0,2027474000.0,
Total Debt,239219000.0,229392000.0,249404000.0,260073000.0,
Tangible Book Value,5003275000.0,3475561000.0,2565326000.0,2291030000.0,
Invested Capital,5003275000.0,3475561000.0,2565326000.0,2291030000.0,
Working Capital,4938271000.0,3392600000.0,2453636000.0,2203189000.0,
Net Tangible Assets,5003275000.0,3475561000.0,2565326000.0,2291030000.0,
Capital Lease Obligations,239219000.0,229392000.0,249404000.0,260073000.0,
Common Stock Equity,5003275000.0,3475561000.0,2565326000.0,2291030000.0,
Total Capitalization,5003275000.0,3475561000.0,2565326000.0,2291030000.0,
Total Equity Gross Minority Interest,5094407000.0,3560965000.0,2642437000.0,2291030000.0,
Minority Interest,91132000.0,85404000.0,77111000.0,0.0,
Stockholders Equity,5003275000.0,3475561000.0,2565326000.0,2291030000.0,
Gains Losses Not Affecting Retained Earnings,-5611000.0,801000.0,-5333000.0,-2349000.0,
Other Equity Adjustments,-5611000.0,801000.0,-5333000.0,-2349000.0,
Treasury Stock,,,,,0.0
Retained Earnings,-5187423000.0,-5649613000.0,-5859438000.0,-5485733000.0,
Additional Paid In Capital,10193970000.0,9122173000.0,8427998000.0,7777085000.0,
Capital Stock,2339000.0,2200000.0,2099000.0,2027000.0,
Common Stock,2339000.0,2200000.0,2099000.0,2027000.0,
Preferred Stock,,,,0.0,0.0
Total Liabilities Net Minority Interest,1246477000.0,961460000.0,818802000.0,956420000.0,
Total Non Current Liabilities Net Minority Interest,250459000.0,215442000.0,230861000.0,296359000.0,
Other Non Current Liabilities,13685000.0,10702000.0,12655000.0,2297000.0,
Preferred Securities Outside Stock Equity,,,,,0.0
Non Current Deferred Liabilities,41548000.0,29524000.0,13901000.0,73916000.0,
Non Current Deferred Revenue,41548000.0,29524000.0,13901000.0,73916000.0,
Long Term Debt And Capital Lease Obligation,195226000.0,175216000.0,204305000.0,220146000.0,
Long Term Capital Lease Obligation,195226000.0,175216000.0,204305000.0,220146000.0,
Long Term Debt,,,,,197977000.0
Current Liabilities,996018000.0,746018000.0,587941000.0,660061000.0,
Current Deferred Liabilities,524876000.0,456729000.0,325339000.0,389421000.0,
Current Deferred Revenue,524876000.0,456729000.0,325339000.0,389421000.0,
Current Debt And Capital Lease Obligation,43993000.0,54176000.0,45099000.0,39927000.0,
Current Capital Lease Obligation,43993000.0,54176000.0,45099000.0,39927000.0,
Payables And Accrued Expenses,427149000.0,235113000.0,217503000.0,230713000.0,
Current Accrued Expenses,384803000.0,175734000.0,131389000.0,133256000.0,
Payables,42346000.0,59379000.0,86114000.0,97457000.0,
Total Tax Payable,42243000.0,47257000.0,41326000.0,22550000.0,
Accounts Payable,103000.0,12122000.0,44788000.0,74907000.0,
Total Assets,6340884000.0,4522425000.0,3461239000.0,3247450000.0,
Total Non Current Assets,406595000.0,383807000.0,419662000.0,384200000.0,
Other Non Current Assets,166217000.0,153186000.0,150252000.0,135998000.0,
Net PPE,240378000.0,230621000.0,269410000.0,248202000.0,
Accumulated Depreciation,-122999000.0,-102158000.0,-82412000.0,-69930000.0,
Gross PPE,363377000.0,332779000.0,351822000.0,318132000.0,
Leases,85284000.0,83139000.0,80378000.0,72834000.0,
Construction In Progress,7632000.0,2099000.0,5506000.0,3126000.0,
Other Properties,200740000.0,182863000.0,200240000.0,216898000.0,
Machinery Furniture Equipment,69721000.0,64678000.0,65698000.0,25274000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,5934289000.0,4138618000.0,3041577000.0,2863250000.0,
Other Current Assets,129254000.0,99655000.0,133312000.0,110872000.0,
Restricted Cash,,370000.0,16244000.0,36628000.0,37285000.0
Prepaid Assets,,,,110872000.0,51889000.0
Receivables,575048000.0,364784000.0,258346000.0,190923000.0,
Accounts Receivable,575048000.0,364784000.0,258346000.0,190923000.0,
Allowance For Doubtful Accounts Receivable,-10500000.0,-10500000.0,,,
Gross Accounts Receivable,585548000.0,375284000.0,,,
Cash Cash Equivalents And Short Term Investments,5229987000.0,3674179000.0,2633675000.0,2524827000.0,
Other Short Term Investments,3131463000.0,2843132000.0,35135000.0,234153000.0,
Cash And Cash Equivalents,2098524000.0,831047000.0,2598540000.0,2290674000.0,
