,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,2037589.0,,0.0,,
Ordinary Shares Number,520444261.0,260354342.0,259033759.0,259033759.0,
Share Issued,522481850.0,260354342.0,259033759.0,259033759.0,
Net Debt,12740000000.0,2747000000.0,3220409870.347135,3266456828.423269,
Total Debt,13595000000.0,3747000000.0,4053662773.863527,4250356649.532393,
Tangible Book Value,9421000000.0,3098000000.0,2523351456.852084,1876089762.460089,
Invested Capital,30955000000.0,9905000000.0,9442460508.959883,9208351260.16168,
Working Capital,2722000000.0,1564000000.0,1589293182.768716,1423201467.358076,
Net Tangible Assets,9421000000.0,3098000000.0,2523351456.852084,1876089762.460089,
Common Stock Equity,17360000000.0,6158000000.0,5388797735.096355,4957994610.629288,
Total Capitalization,29902000000.0,9827000000.0,9249428948.299713,9021534838.4321,
Total Equity Gross Minority Interest,17387000000.0,6174000000.0,5402738903.366256,4972713480.220104,
Minority Interest,27000000.0,16000000.0,13941168.269901,14718869.590815,
Stockholders Equity,17360000000.0,6158000000.0,5388797735.096355,4957994610.629288,
Other Equity Interest,,416735754.159067,358180784.780534,331740676.162225,296418380.399488
Gains Losses Not Affecting Retained Earnings,-1446000000.0,-847000000.0,-35389119.454364,29437739.181631,
Other Equity Adjustments,-1446000000.0,-847000000.0,612339006.316422,653291365.684654,
Foreign Currency Translation Adjustments,,-623445531.420992,-647728125.770786,-612531419.125473,-683853192.954836
Unrealized Gain Loss,,0.0,0.0,-11322207.37755,-12299517.8589
Treasury Stock,93000000.0,91000000.0,69705841.349505,66801023.527547,
Retained Earnings,2950000000.0,3521000000.0,2298147969.415222,1667761146.713163,
Additional Paid In Capital,15948000000.0,3575000000.0,2837563941.704469,2995856072.099817,
Capital Stock,1000000.0,0.0,0.0,0.0,
Common Stock,1000000.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,,,
Total Liabilities Net Minority Interest,26372000000.0,7877000000.0,7982927430.857167,8282194696.678064,
Total Non Current Liabilities Net Minority Interest,19039000000.0,4871000000.0,4736780019.088677,5081406671.044587,
Other Non Current Liabilities,2191000000.0,385000000.0,26000000.0,24000000.0,
Derivative Product Liabilities,,1105399.878406,4289590.236893,7925545.164285,20909180.36013
Employee Benefits,706000000.0,537000000.0,572660296.625165,713299064.785671,
Non Current Pension And Other Postretirement Benefit Plans,706000000.0,537000000.0,572660296.625165,713299064.785671,
Tradeand Other Payables Non Current,,12159398.662466,27882336.539802,31702180.657141,28288891.07547
Non Current Deferred Liabilities,3600000000.0,280000000.0,231637872.792202,225311926.813252,
Non Current Deferred Revenue,,37583595.865804,27882336.539802,27173297.706121,25828987.50369
Non Current Deferred Taxes Liabilities,3600000000.0,280000000.0,203755536.252399,198138629.107131,
Long Term Debt And Capital Lease Obligation,12542000000.0,3669000000.0,3860631213.203359,4063540227.802812,
Long Term Debt,12542000000.0,3669000000.0,3860631213.203359,4063540227.802812,
Long Term Provisions,,45321395.014647,39678709.691257,39627725.821426,61497589.2945
Current Liabilities,7333000000.0,3006000000.0,3246147411.768491,3200788025.633478,
Other Current Liabilities,1393000000.0,484000000.0,60054263.316497,15851090.32857,
Current Debt And Capital Lease Obligation,1053000000.0,78000000.0,193031560.660168,186816421.72958,
Current Debt,1053000000.0,78000000.0,193031560.660168,186816421.72958,
Other Current Borrowings,,193444978.721052,193031560.660168,186816421.72958,189412575.027059
Pensionand Other Post Retirement Benefit Plans Current,882000000.0,438000000.0,,,
Current Provisions,,137069584.922346,107239755.922316,65668802.789792,271819344.681688
Payables And Accrued Expenses,4005000000.0,2006000000.0,2885821831.869511,2932451710.785535,
Current Accrued Expenses,715000000.0,278000000.0,848266469.345516,838975566.676479,
Payables,3290000000.0,1728000000.0,2037555362.523995,2093476144.109056,
Other Payable,,368098159.509202,305633304.378599,287584067.389778,218931417.888419
Dueto Related Parties Current,,0.0,0.0,0.0,
Total Tax Payable,,147018183.828,219841499.640747,199270849.844886,153743973.236249
Income Tax Payable,,0.0,52547480.401935,30569959.919386,8609662.50123
Accounts Payable,3290000000.0,1728000000.0,1512080558.504649,1606621226.874391,
Total Assets,43759000000.0,14051000000.0,13385666334.223423,13254908176.898169,
