,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,269900000.0,266300000.0,262000000.0,257700000.0,
Share Issued,269900000.0,266300000.0,262000000.0,257700000.0,
Net Debt,18715000000.0,16481000000.0,15085000000.0,13604000000.0,
Total Debt,18722000000.0,16506000000.0,15095000000.0,13612000000.0,
Tangible Book Value,11703000000.0,10938000000.0,10097000000.0,9289000000.0,
Invested Capital,30836000000.0,27855000000.0,25603000000.0,23312000000.0,
Working Capital,-1149000000.0,-1164000000.0,-698000000.0,-858000000.0,
Net Tangible Assets,11703000000.0,10938000000.0,10097000000.0,9289000000.0,
Common Stock Equity,12114000000.0,11349000000.0,10508000000.0,9700000000.0,
Total Capitalization,29376000000.0,26470000000.0,24193000000.0,22262000000.0,
Total Equity Gross Minority Interest,12243000000.0,11478000000.0,10637000000.0,9829000000.0,
Minority Interest,129000000.0,129000000.0,129000000.0,129000000.0,
Stockholders Equity,12114000000.0,11349000000.0,10508000000.0,9700000000.0,
Gains Losses Not Affecting Retained Earnings,-6000000.0,-6000000.0,-1000000.0,13000000.0,
Other Equity Adjustments,-6000000.0,-6000000.0,-1000000.0,13000000.0,
Retained Earnings,4604000000.0,4136000000.0,3646000000.0,3182000000.0,
Additional Paid In Capital,7513000000.0,7216000000.0,6860000000.0,6502000000.0,
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Total Liabilities Net Minority Interest,32355000000.0,29352000000.0,27267000000.0,25906000000.0,
Total Non Current Liabilities Net Minority Interest,28942000000.0,26007000000.0,23901000000.0,23080000000.0,
Other Non Current Liabilities,487000000.0,426000000.0,340000000.0,414000000.0,
Employee Benefits,,,,,37000000.0
Non Current Pension And Other Postretirement Benefit Plans,,,,,37000000.0
Non Current Deferred Liabilities,4474000000.0,4176000000.0,3804000000.0,3499000000.0,
Non Current Deferred Taxes Liabilities,4474000000.0,4176000000.0,3804000000.0,3499000000.0,
Long Term Debt And Capital Lease Obligation,17262000000.0,15121000000.0,13685000000.0,12562000000.0,
Long Term Debt,17262000000.0,15121000000.0,13685000000.0,12562000000.0,
Long Term Provisions,822000000.0,772000000.0,763000000.0,757000000.0,
Current Liabilities,3413000000.0,3345000000.0,3366000000.0,2826000000.0,
Other Current Liabilities,475000000.0,501000000.0,682000000.0,681000000.0,
Current Deferred Liabilities,223000000.0,176000000.0,115000000.0,,
Current Deferred Revenue,223000000.0,176000000.0,115000000.0,,
Current Debt And Capital Lease Obligation,1460000000.0,1385000000.0,1410000000.0,1050000000.0,
Current Debt,1460000000.0,1385000000.0,1410000000.0,1050000000.0,
Other Current Borrowings,317000000.0,849000000.0,340000000.0,505000000.0,
Commercial Paper,1143000000.0,536000000.0,1070000000.0,545000000.0,
Payables And Accrued Expenses,1255000000.0,1283000000.0,1159000000.0,1095000000.0,
Current Accrued Expenses,196000000.0,147000000.0,,123000000.0,114000000.0
Interest Payable,196000000.0,147000000.0,,123000000.0,114000000.0
Payables,1059000000.0,1136000000.0,1159000000.0,1095000000.0,
Accounts Payable,1059000000.0,1136000000.0,1159000000.0,1095000000.0,
Total Assets,44598000000.0,40830000000.0,37904000000.0,35735000000.0,
Total Non Current Assets,42334000000.0,38649000000.0,35236000000.0,33767000000.0,
Other Non Current Assets,1123000000.0,921000000.0,768000000.0,891000000.0,
Defined Pension Benefit,757000000.0,581000000.0,411000000.0,756000000.0,
Investments And Advances,1342000000.0,1150000000.0,958000000.0,1159000000.0,
Other Investments,1342000000.0,1150000000.0,958000000.0,1159000000.0,
Goodwill And Other Intangible Assets,411000000.0,411000000.0,411000000.0,411000000.0,
Goodwill,411000000.0,411000000.0,411000000.0,411000000.0,
Net PPE,36304000000.0,33776000000.0,31262000000.0,29261000000.0,
Accumulated Depreciation,-16495000000.0,-15426000000.0,-14465000000.0,-14214000000.0,
Gross PPE,52799000000.0,49202000000.0,45727000000.0,43475000000.0,
Construction In Progress,2009000000.0,1493000000.0,1306000000.0,1269000000.0,
Other Properties,4457000000.0,4103000000.0,3548000000.0,3009000000.0,
Current Assets,2264000000.0,2181000000.0,2668000000.0,1968000000.0,
Other Current Assets,528000000.0,504000000.0,509000000.0,474000000.0,
Restricted Cash,,14000000.0,142000000.0,66000000.0,109000000.0
Inventory,762000000.0,733000000.0,667000000.0,592000000.0,
Other Inventories,91000000.0,95000000.0,130000000.0,99000000.0,
Receivables,967000000.0,919000000.0,1100000000.0,820000000.0,
Other Receivables,96000000.0,106000000.0,54000000.0,85000000.0,
Accounts Receivable,525000000.0,494000000.0,600000000.0,434000000.0,
Allowance For Doubtful Accounts Receivable,-30000000.0,-30000000.0,-31000000.0,-29000000.0,
Gross Accounts Receivable,555000000.0,524000000.0,631000000.0,463000000.0,
Cash Cash Equivalents And Short Term Investments,7000000.0,25000000.0,250000000.0,16000000.0,
Other Short Term Investments,,0.0,240000000.0,8000000.0,
Cash And Cash Equivalents,7000000.0,25000000.0,10000000.0,8000000.0,
