,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,1000000.0,6081110.0,4200000.0,2400000.0,
Ordinary Shares Number,312000000.0,314636503.0,316100000.0,317200000.0,
Share Issued,313000000.0,320717613.0,320300000.0,319600000.0,
Net Debt,12639000000.0,12679000000.0,11642100000.0,9525400000.0,
Total Debt,12957000000.0,13069000000.0,12081400000.0,9831600000.0,
Tangible Book Value,-5123000000.0,-5788000000.0,-5112700000.0,-4106600000.0,
Invested Capital,24118000000.0,23361000000.0,21471500000.0,18533300000.0,
Working Capital,-1722000000.0,-1847000000.0,-1033600000.0,-704800000.0,
Net Tangible Assets,-5123000000.0,-5788000000.0,-5112700000.0,-4106600000.0,
Capital Lease Obligations,244000000.0,250000000.0,295900000.0,277200000.0,
Common Stock Equity,11405000000.0,10542000000.0,9686000000.0,8978900000.0,
Total Capitalization,23256000000.0,22429000000.0,21015500000.0,18525100000.0,
Total Equity Gross Minority Interest,11407000000.0,10543000000.0,9686800000.0,8979700000.0,
Minority Interest,2000000.0,1000000.0,800000.0,800000.0,
Stockholders Equity,11405000000.0,10542000000.0,9686000000.0,8978900000.0,
Gains Losses Not Affecting Retained Earnings,-26000000.0,-12000000.0,-12100000.0,-14600000.0,
Other Equity Adjustments,-26000000.0,-12000000.0,-12100000.0,-14600000.0,
Treasury Stock,113000000.0,784000000.0,504600000.0,274800000.0,
Retained Earnings,9774000000.0,8434000000.0,7356300000.0,6475600000.0,
Additional Paid In Capital,1767000000.0,2901000000.0,2843200000.0,2789500000.0,
Capital Stock,3000000.0,3000000.0,3200000.0,3200000.0,
Common Stock,3000000.0,3000000.0,3200000.0,3200000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,20995000000.0,20867000000.0,19366100000.0,15975300000.0,
Total Non Current Liabilities Net Minority Interest,16867000000.0,16639000000.0,15975400000.0,13559700000.0,
Other Non Current Liabilities,102000000.0,102000000.0,120300000.0,126200000.0,
Derivative Product Liabilities,72000000.0,71000000.0,99700000.0,50700000.0,
Employee Benefits,19000000.0,20000000.0,20000000.0,24500000.0,
Non Current Pension And Other Postretirement Benefit Plans,19000000.0,20000000.0,20000000.0,24500000.0,
Non Current Accrued Expenses,,,,,1694700000.0
Non Current Deferred Liabilities,1714000000.0,1642000000.0,1627400000.0,1348900000.0,
Non Current Deferred Taxes Liabilities,1594000000.0,1527000000.0,1528800000.0,1229500000.0,
Long Term Debt And Capital Lease Obligation,12040000000.0,12082000000.0,11567500000.0,9785200000.0,
Long Term Capital Lease Obligation,189000000.0,195000000.0,238000000.0,239000000.0,
Long Term Debt,11851000000.0,11887000000.0,11329500000.0,9546200000.0,
Long Term Provisions,2920000000.0,2722000000.0,2540500000.0,2224200000.0,
Current Liabilities,4128000000.0,4228000000.0,3390700000.0,2415600000.0,
Other Current Liabilities,,8300000.0,1200000.0,,
Current Deferred Liabilities,485000000.0,467000000.0,443000000.0,381300000.0,
Current Deferred Revenue,485000000.0,467000000.0,443000000.0,381300000.0,
Current Debt And Capital Lease Obligation,917000000.0,987000000.0,513900000.0,46400000.0,
Current Capital Lease Obligation,55000000.0,55000000.0,57900000.0,38200000.0,
Current Debt,862000000.0,932000000.0,456000000.0,8200000.0,
Other Current Borrowings,862000000.0,932000000.0,456000000.0,8200000.0,
Current Provisions,409000000.0,393000000.0,352100000.0,349000000.0,
Payables And Accrued Expenses,2317000000.0,2381000000.0,2080500000.0,1638900000.0,
