,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,66200000.0,49400000.0,38000000.0,17900000.0
Ordinary Shares Number,588600000.0,601100000.0,608300000.0,624100000.0
Share Issued,654800000.0,650500000.0,646300000.0,642000000.0
Total Debt,700000000.0,685100000.0,691300000.0,690300000.0
Tangible Book Value,7045100000.0,5105500000.0,4357200000.0,4344400000.0
Invested Capital,10596100000.0,7247000000.0,6403000000.0,6431600000.0
Working Capital,4780200000.0,2840300000.0,2073400000.0,2148400000.0
Net Tangible Assets,7045100000.0,5105500000.0,4357200000.0,4344400000.0
Capital Lease Obligations,102300000.0,88100000.0,95000000.0,94600000.0
Common Stock Equity,9998400000.0,6650000000.0,5806700000.0,5835900000.0
Total Capitalization,10596100000.0,7247000000.0,6403000000.0,6431600000.0
Total Equity Gross Minority Interest,10062900000.0,6719400000.0,5806700000.0,5835900000.0
Minority Interest,64500000.0,69400000.0,0.0,
Stockholders Equity,9998400000.0,6650000000.0,5806700000.0,5835900000.0
Gains Losses Not Affecting Retained Earnings,-244500000.0,-242800000.0,-254900000.0,-157700000.0
Other Equity Adjustments,-244500000.0,-242800000.0,-254900000.0,-157700000.0
Treasury Stock,6192300000.0,5024500000.0,4144000000.0,2416900000.0
Retained Earnings,13167000000.0,8992400000.0,7590000000.0,6068100000.0
Additional Paid In Capital,2613400000.0,2274400000.0,1969300000.0,1700400000.0
Capital Stock,654800000.0,650500000.0,646300000.0,642000000.0
Common Stock,654800000.0,650500000.0,646300000.0,642000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,2992400000.0,2643800000.0,2485800000.0,2666700000.0
Total Non Current Liabilities Net Minority Interest,1487200000.0,1448400000.0,1463400000.0,1634400000.0
Other Non Current Liabilities,756600000.0,586300000.0,511200000.0,588300000.0
Liabilities Heldfor Sale Non Current,0.0,25100000.0,,
Non Current Accrued Expenses,52700000.0,94200000.0,143000000.0,191300000.0
Tradeand Other Payables Non Current,1300000.0,80600000.0,143400000.0,190000000.0
Long Term Debt And Capital Lease Obligation,676600000.0,662200000.0,665800000.0,664800000.0
Long Term Capital Lease Obligation,78900000.0,65200000.0,69500000.0,69100000.0
Long Term Debt,597700000.0,597000000.0,596300000.0,595700000.0
Current Liabilities,1505200000.0,1195400000.0,1022400000.0,1032300000.0
Other Current Liabilities,10300000.0,144700000.0,20700000.0,3900000.0
Current Deferred Liabilities,53700000.0,0.0,,
Current Deferred Revenue,53700000.0,0.0,,
Current Debt And Capital Lease Obligation,23400000.0,22900000.0,25500000.0,25500000.0
Current Capital Lease Obligation,23400000.0,22900000.0,25500000.0,25500000.0
Pensionand Other Post Retirement Benefit Plans Current,358600000.0,316400000.0,268700000.0,319700000.0
Current Provisions,73800000.0,69100000.0,15600000.0,19100000.0
Payables And Accrued Expenses,985400000.0,642300000.0,691900000.0,664100000.0
Current Accrued Expenses,413300000.0,349200000.0,393800000.0,360100000.0
Payables,572100000.0,293100000.0,298100000.0,304000000.0
Total Tax Payable,374700000.0,106500000.0,96200000.0,99500000.0
Accounts Payable,197400000.0,186600000.0,201900000.0,204500000.0
Total Assets,13055300000.0,9363200000.0,8292500000.0,8502600000.0
Total Non Current Assets,6769900000.0,5327500000.0,5196700000.0,5321900000.0
Other Non Current Assets,732400000.0,774300000.0,299100000.0,110800000.0
Non Current Deferred Assets,992100000.0,749400000.0,484000000.0,246700000.0
Non Current Deferred Taxes Assets,992100000.0,749400000.0,484000000.0,246700000.0
Investments And Advances,307900000.0,583900000.0,1239000000.0,1834200000.0
Goodwill And Other Intangible Assets,2953300000.0,1544500000.0,1449500000.0,1491500000.0
Other Intangible Assets,1176600000.0,399400000.0,285200000.0,323600000.0
Goodwill,1776700000.0,1145100000.0,1164300000.0,1167900000.0
Net PPE,1784200000.0,1675400000.0,1725100000.0,1638700000.0
Accumulated Depreciation,-794500000.0,-698600000.0,-750400000.0,-654600000.0
Gross PPE,2578700000.0,2374000000.0,2475500000.0,2293300000.0
Construction In Progress,244000000.0,292500000.0,255200000.0,333800000.0
Other Properties,98200000.0,84400000.0,129700000.0,131300000.0
Machinery Furniture Equipment,772800000.0,695700000.0,785100000.0,701600000.0
Buildings And Improvements,1339800000.0,1189000000.0,1189200000.0,1010100000.0
Land And Improvements,123900000.0,112400000.0,116300000.0,116500000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,6285400000.0,4035700000.0,3095800000.0,3180700000.0
Other Current Assets,347600000.0,224900000.0,195900000.0,237100000.0
Assets Held For Sale Current,26800000.0,317600000.0,,
Prepaid Assets,121000000.0,128800000.0,110000000.0,85200000.0
Inventory,1086700000.0,903500000.0,875500000.0,726700000.0
Finished Goods,609400000.0,511400000.0,541700000.0,429600000.0
Work In Process,236200000.0,195800000.0,177400000.0,164300000.0
Raw Materials,241100000.0,196300000.0,156400000.0,132800000.0
Receivables,727400000.0,828100000.0,699100000.0,664900000.0
Other Receivables,118300000.0,56600000.0,56100000.0,82700000.0
Accounts Receivable,609100000.0,771500000.0,643000000.0,582200000.0
Allowance For Doubtful Accounts Receivable,-11600000.0,-8200000.0,-7900000.0,-9300000.0
Gross Accounts Receivable,620700000.0,779700000.0,650900000.0,591500000.0
Cash Cash Equivalents And Short Term Investments,3975900000.0,1632800000.0,1215300000.0,1466800000.0
Other Short Term Investments,930700000.0,500500000.0,446300000.0,604000000.0
Cash And Cash Equivalents,3045200000.0,1132300000.0,769000000.0,862800000.0
