,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Preferred Shares Number,174000000.0,174000000.0,174000000.0,164000000.0,
Ordinary Shares Number,175408393.0,175670727.0,175265668.0,175134455.0,
Share Issued,175408393.0,175670727.0,175265668.0,175134455.0,
Net Debt,8905618000.0,8733275000.0,6095573000.0,6740680000.0,
Total Debt,9353034000.0,9103277000.0,6870826000.0,7475279000.0,
Tangible Book Value,5080419000.0,5275911000.0,5490885000.0,4932283000.0,
Invested Capital,14715640000.0,14766455000.0,12594228000.0,12710456000.0,
Working Capital,-140832000.0,-228991000.0,260573000.0,252508000.0,
Net Tangible Assets,9430419000.0,9625911000.0,9840885000.0,9032283000.0,
Common Stock Equity,5362606000.0,5663178000.0,5723402000.0,5235177000.0,
Preferred Stock Equity,4350000000.0,4350000000.0,4350000000.0,4100000000.0,
Total Capitalization,19065640000.0,19116455000.0,16944228000.0,16810456000.0,
Total Equity Gross Minority Interest,9813652000.0,10106946000.0,10166801000.0,9423538000.0,
Minority Interest,101046000.0,93768000.0,93399000.0,88361000.0,
Stockholders Equity,9712606000.0,10013178000.0,10073402000.0,9335177000.0,
Gains Losses Not Affecting Retained Earnings,-71965000.0,-67239000.0,-80317000.0,-53587000.0,
Other Equity Adjustments,-71965000.0,-67239000.0,-80317000.0,-53587000.0,
Retained Earnings,-699083000.0,-267910000.0,-110231000.0,-550416000.0,
Additional Paid In Capital,6116113000.0,5980760000.0,5896423000.0,5821667000.0,
Capital Stock,4367541000.0,4367567000.0,4367527000.0,4117513000.0,
Common Stock,17541000.0,17567000.0,17527000.0,17513000.0,
Preferred Stock,4350000000.0,4350000000.0,4350000000.0,4100000000.0,
Total Liabilities Net Minority Interest,9941282000.0,9702270000.0,7385506000.0,7957370000.0,
Total Non Current Liabilities Net Minority Interest,9353034000.0,9103277000.0,6870826000.0,7475279000.0,
Preferred Securities Outside Stock Equity,,,,0.0,300000000.0
Long Term Debt And Capital Lease Obligation,9353034000.0,9103277000.0,6870826000.0,7475279000.0,
Long Term Debt,9353034000.0,9103277000.0,6870826000.0,7475279000.0,
Current Liabilities,588248000.0,598993000.0,514680000.0,482091000.0,
Payables And Accrued Expenses,588248000.0,598993000.0,514680000.0,482091000.0,
Current Accrued Expenses,588248000.0,598993000.0,514680000.0,482091000.0,
Total Assets,19754934000.0,19809216000.0,17552307000.0,17380908000.0,
Total Non Current Assets,19307518000.0,19439214000.0,16777054000.0,16646309000.0,
Other Non Current Assets,282188000.0,275050000.0,230822000.0,207656000.0,
Investments And Advances,382490000.0,390180000.0,275752000.0,828763000.0,
Long Term Equity Investment,382490000.0,390180000.0,275752000.0,828763000.0,
Investment Properties,18052552000.0,18041264000.0,15664971000.0,15034525000.0,
Goodwill And Other Intangible Assets,282187000.0,387267000.0,232517000.0,302894000.0,
Other Intangible Assets,116344000.0,221424000.0,66674000.0,137051000.0,
Goodwill,165843000.0,165843000.0,165843000.0,165843000.0,
Net PPE,308101000.0,345453000.0,372992000.0,272471000.0,
Gross PPE,308101000.0,345453000.0,372992000.0,272471000.0,
Construction In Progress,308101000.0,345453000.0,372992000.0,272471000.0,
Current Assets,447416000.0,370002000.0,775253000.0,734599000.0,
Cash Cash Equivalents And Short Term Investments,447416000.0,370002000.0,775253000.0,734599000.0,
Cash And Cash Equivalents,447416000.0,370002000.0,775253000.0,734599000.0,
