,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,394790362.0,367551366.0,368036369.0,360101024.0,
Ordinary Shares Number,289377890.0,315690035.0,314108039.0,320843843.0,
Share Issued,684168252.0,683241401.0,682144408.0,680944867.0,
Net Debt,4764000000.0,7874000000.0,8400000000.0,7160000000.0,
Total Debt,5673000000.0,8569000000.0,8948000000.0,8157000000.0,
Tangible Book Value,610000000.0,-1729000000.0,-2191000000.0,-2439000000.0,
Invested Capital,11511000000.0,12338000000.0,12409000000.0,11350000000.0,
Working Capital,-6000000.0,-1302000000.0,-1519000000.0,-730000000.0,
Net Tangible Assets,610000000.0,-1729000000.0,-2191000000.0,-2439000000.0,
Capital Lease Obligations,24000000.0,0.0,452000000.0,434000000.0,
Common Stock Equity,5862000000.0,3769000000.0,3461000000.0,3627000000.0,
Total Capitalization,11174000000.0,11273000000.0,11001000000.0,11337000000.0,
Total Equity Gross Minority Interest,5930000000.0,3837000000.0,3527000000.0,3685000000.0,
Minority Interest,68000000.0,68000000.0,66000000.0,58000000.0,
Stockholders Equity,5862000000.0,3769000000.0,3461000000.0,3627000000.0,
Gains Losses Not Affecting Retained Earnings,-1003000000.0,-916000000.0,-679000000.0,-582000000.0,
Other Equity Adjustments,-1003000000.0,-916000000.0,-679000000.0,-582000000.0,
Treasury Stock,6057000000.0,4390000000.0,4429000000.0,3854000000.0,
Retained Earnings,11527000000.0,7763000000.0,7309000000.0,6843000000.0,
Capital Stock,1395000000.0,1312000000.0,1260000000.0,1220000000.0,
Common Stock,1395000000.0,1312000000.0,1260000000.0,1220000000.0,
Total Liabilities Net Minority Interest,11698000000.0,15466000000.0,16382000000.0,16029000000.0,
Total Non Current Liabilities Net Minority Interest,6851000000.0,9281000000.0,9374000000.0,10076000000.0,
Other Non Current Liabilities,368000000.0,384000000.0,447000000.0,144000000.0,
Liabilities Heldfor Sale Non Current,0.0,237000000.0,,,
Employee Benefits,577000000.0,735000000.0,847000000.0,1205000000.0,
Non Current Deferred Liabilities,594000000.0,421000000.0,540000000.0,665000000.0,
Non Current Deferred Taxes Liabilities,594000000.0,421000000.0,540000000.0,665000000.0,
Long Term Debt And Capital Lease Obligation,5312000000.0,7504000000.0,7540000000.0,8062000000.0,
Long Term Capital Lease Obligation,,,359000000.0,352000000.0,232000000.0
Long Term Debt,5312000000.0,7504000000.0,7540000000.0,7710000000.0,
Current Liabilities,4847000000.0,6185000000.0,7008000000.0,5953000000.0,
Other Current Liabilities,765000000.0,1214000000.0,981000000.0,750000000.0,
Current Debt And Capital Lease Obligation,361000000.0,1065000000.0,1408000000.0,95000000.0,
Current Capital Lease Obligation,24000000.0,0.0,93000000.0,82000000.0,
Current Debt,337000000.0,1065000000.0,1408000000.0,13000000.0,
Other Current Borrowings,300000000.0,1052000000.0,1406000000.0,13000000.0,
Line Of Credit,37000000.0,13000000.0,,,
Pensionand Other Post Retirement Benefit Plans Current,303000000.0,245000000.0,236000000.0,349000000.0,
Payables And Accrued Expenses,3418000000.0,3661000000.0,4383000000.0,4759000000.0,
Current Accrued Expenses,,333000000.0,236000000.0,349000000.0,347000000.0
Payables,3418000000.0,3661000000.0,4383000000.0,4759000000.0,
Accounts Payable,3418000000.0,3661000000.0,4383000000.0,4759000000.0,
Total Assets,17628000000.0,19303000000.0,19909000000.0,19714000000.0,
Total Non Current Assets,12787000000.0,14420000000.0,14420000000.0,14491000000.0,
Other Non Current Assets,696000000.0,1475000000.0,660000000.0,614000000.0,
Defined Pension Benefit,36000000.0,41000000.0,355000000.0,579000000.0,
Non Current Deferred Assets,63000000.0,114000000.0,73000000.0,126000000.0,
Non Current Deferred Taxes Assets,63000000.0,114000000.0,73000000.0,126000000.0,
Investments And Advances,233000000.0,212000000.0,193000000.0,184000000.0,
Long Term Equity Investment,233000000.0,212000000.0,193000000.0,184000000.0,
Investments In Other Ventures Under Equity Method,,,193000000.0,184000000.0,321000000.0
Investmentsin Associatesat Cost,,,193000000.0,184000000.0,321000000.0
Goodwill And Other Intangible Assets,5252000000.0,5498000000.0,5652000000.0,6066000000.0,
Other Intangible Assets,1080000000.0,1248000000.0,1417000000.0,1688000000.0,
Goodwill,4172000000.0,4250000000.0,4235000000.0,4378000000.0,
Net PPE,6507000000.0,7080000000.0,7487000000.0,6922000000.0,
Accumulated Depreciation,-4105000000.0,-4107000000.0,-4074000000.0,-3801000000.0,
Gross PPE,10612000000.0,11187000000.0,11561000000.0,10723000000.0,
Construction In Progress,836000000.0,1179000000.0,1504000000.0,1179000000.0,
Other Properties,334000000.0,365000000.0,434000000.0,420000000.0,
Machinery Furniture Equipment,7450000000.0,7636000000.0,7277000000.0,6876000000.0,
Buildings And Improvements,1794000000.0,1792000000.0,2159000000.0,2081000000.0,
Land And Improvements,198000000.0,215000000.0,187000000.0,167000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,4841000000.0,4883000000.0,5489000000.0,5223000000.0,
Other Current Assets,169000000.0,231000000.0,168000000.0,305000000.0,
Assets Held For Sale Current,144000000.0,369000000.0,,,
Restricted Cash,,,,16000000.0,15000000.0
Inventory,1477000000.0,1531000000.0,2179000000.0,1795000000.0,
Inventories Adjustments Allowances,-82000000.0,-91000000.0,-91000000.0,-90000000.0,
Finished Goods,470000000.0,440000000.0,,,
Work In Process,,440000000.0,729000000.0,821000000.0,557000000.0
Raw Materials,1089000000.0,1182000000.0,1541000000.0,1064000000.0,
Receivables,2166000000.0,2057000000.0,2594000000.0,2560000000.0,
Receivables Adjustments Allowances,-12000000.0,-15000000.0,-12000000.0,-9000000.0,
Other Receivables,920000000.0,907000000.0,1233000000.0,1265000000.0,
Accounts Receivable,1258000000.0,1165000000.0,1373000000.0,1304000000.0,
Gross Accounts Receivable,1258000000.0,1165000000.0,1373000000.0,1304000000.0,
Cash Cash Equivalents And Short Term Investments,885000000.0,695000000.0,548000000.0,563000000.0,
Cash And Cash Equivalents,885000000.0,695000000.0,548000000.0,563000000.0,
