,2025-01-31,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Ordinary Shares Number,455566995.0,461675441.0,460346947.0,471274073.0,
Share Issued,455566995.0,461675441.0,460346947.0,471274073.0,
Net Debt,11178000000.0,12233000000.0,13910000000.0,7809000000.0,
Total Debt,19875000000.0,19646000000.0,19073000000.0,16467000000.0,
Tangible Book Value,14035000000.0,12801000000.0,10587000000.0,12171000000.0,
Invested Capital,30606000000.0,29470000000.0,27371000000.0,26547000000.0,
Working Capital,-1345000000.0,-1806000000.0,-1654000000.0,-174000000.0,
Net Tangible Assets,14035000000.0,12801000000.0,10587000000.0,12171000000.0,
Capital Lease Obligations,3935000000.0,3608000000.0,2934000000.0,2747000000.0,
Common Stock Equity,14666000000.0,13432000000.0,11232000000.0,12827000000.0,
Total Capitalization,28970000000.0,28354000000.0,27241000000.0,26376000000.0,
Total Equity Gross Minority Interest,14666000000.0,13432000000.0,11232000000.0,12827000000.0,
Stockholders Equity,14666000000.0,13432000000.0,11232000000.0,12827000000.0,
Gains Losses Not Affecting Retained Earnings,-458000000.0,-460000000.0,-419000000.0,-553000000.0,
Other Equity Adjustments,-458000000.0,-460000000.0,-419000000.0,-553000000.0,
Retained Earnings,8090000000.0,7093000000.0,5005000000.0,6920000000.0,
Additional Paid In Capital,6996000000.0,6761000000.0,6608000000.0,6421000000.0,
Capital Stock,38000000.0,38000000.0,38000000.0,39000000.0,
Common Stock,38000000.0,38000000.0,38000000.0,39000000.0,
Total Liabilities Net Minority Interest,43103000000.0,41924000000.0,42103000000.0,40984000000.0,
Total Non Current Liabilities Net Minority Interest,22304000000.0,22620000000.0,22603000000.0,19237000000.0,
Other Non Current Liabilities,169000000.0,181000000.0,169000000.0,44000000.0,
Derivative Product Liabilities,,,,77000000.0,
Employee Benefits,592000000.0,491000000.0,424000000.0,395000000.0,
Non Current Pension And Other Postretirement Benefit Plans,31000000.0,33000000.0,37000000.0,45000000.0,
Tradeand Other Payables Non Current,338000000.0,272000000.0,168000000.0,139000000.0,
Non Current Deferred Liabilities,3319000000.0,3475000000.0,3195000000.0,2617000000.0,
Non Current Deferred Revenue,388000000.0,419000000.0,449000000.0,479000000.0,
Non Current Deferred Taxes Liabilities,2303000000.0,2480000000.0,2196000000.0,1566000000.0,
Long Term Debt And Capital Lease Obligation,17886000000.0,18201000000.0,18647000000.0,16042000000.0,
Long Term Capital Lease Obligation,3582000000.0,3279000000.0,2638000000.0,2493000000.0,
Long Term Debt,14304000000.0,14922000000.0,16009000000.0,13549000000.0,
Current Liabilities,20799000000.0,19304000000.0,19500000000.0,21747000000.0,
Other Current Liabilities,1062000000.0,1302000000.0,1492000000.0,1310000000.0,
Current Deferred Liabilities,1209000000.0,1162000000.0,1240000000.0,1202000000.0,
Current Deferred Revenue,1209000000.0,1162000000.0,1240000000.0,1202000000.0,
Current Debt And Capital Lease Obligation,1989000000.0,1445000000.0,426000000.0,425000000.0,
Current Capital Lease Obligation,353000000.0,329000000.0,296000000.0,254000000.0,
Current Debt,1636000000.0,1116000000.0,130000000.0,171000000.0,
