,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Treasury Shares Number,78820982.0,66353688.0,55219914.0,41174257.0,
Ordinary Shares Number,324027360.0,334848565.0,343953023.0,356015843.0,
Share Issued,402848342.0,401202253.0,399172937.0,397190100.0,
Net Debt,1401300000.0,1220900000.0,3526400000.0,2202000000.0,
Total Debt,5971000000.0,5142600000.0,6114800000.0,5449400000.0,
Tangible Book Value,25143400000.0,22521600000.0,19222200000.0,14718900000.0,
Invested Capital,31230500000.0,27790700000.0,25463200000.0,20298900000.0,
Working Capital,32709400000.0,29089300000.0,26607900000.0,21394400000.0,
Net Tangible Assets,25143400000.0,22521600000.0,19222200000.0,14718900000.0,
Capital Lease Obligations,53300000.0,48100000.0,47900000.0,37000000.0,
Common Stock Equity,25312800000.0,22696200000.0,19396300000.0,14886500000.0,
Total Capitalization,31230500000.0,27790700000.0,25463200000.0,20298900000.0,
Total Equity Gross Minority Interest,25824400000.0,23137900000.0,19785600000.0,15216200000.0,
Minority Interest,511600000.0,441700000.0,389300000.0,329700000.0,
Stockholders Equity,25312800000.0,22696200000.0,19396300000.0,14886500000.0,
Treasury Stock,6132900000.0,4329800000.0,3142500000.0,2036600000.0,
Retained Earnings,27951000000.0,23589800000.0,19185300000.0,13644300000.0,
Additional Paid In Capital,3490700000.0,3432200000.0,3349500000.0,3274800000.0,
Capital Stock,4000000.0,4000000.0,4000000.0,4000000.0,
Common Stock,4000000.0,4000000.0,4000000.0,4000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,10279900000.0,9444500000.0,10565500000.0,8799700000.0,
Total Non Current Liabilities Net Minority Interest,8243400000.0,7361000000.0,8372600000.0,6997400000.0,
Other Non Current Liabilities,123200000.0,147600000.0,113300000.0,100400000.0,
Derivative Product Liabilities,63000000.0,168500000.0,436800000.0,1700000.0,
Employee Benefits,569700000.0,531000000.0,524300000.0,492100000.0,
Non Current Deferred Liabilities,,,,,93100000.0
Non Current Deferred Revenue,,,,,93100000.0
Long Term Debt And Capital Lease Obligation,5971000000.0,5142600000.0,6114800000.0,5449400000.0,
Long Term Capital Lease Obligation,53300000.0,48100000.0,47900000.0,37000000.0,
Long Term Debt,5917700000.0,5094500000.0,6066900000.0,5412400000.0,
Long Term Provisions,1516500000.0,1371300000.0,1183400000.0,953800000.0,
Current Liabilities,2036500000.0,2083500000.0,2192900000.0,1802300000.0,
Current Deferred Liabilities,99700000.0,147100000.0,224200000.0,193400000.0,
Current Deferred Revenue,99700000.0,147100000.0,224200000.0,193400000.0,
Current Provisions,,,,,473800000.0
Payables And Accrued Expenses,1936800000.0,1936400000.0,1968700000.0,1608900000.0,
Current Accrued Expenses,486000000.0,387200000.0,437400000.0,292700000.0,
Interest Payable,34800000.0,33600000.0,33800000.0,31500000.0,
Payables,1450800000.0,1549200000.0,1531300000.0,1316200000.0,
Total Tax Payable,105300000.0,303000000.0,171000000.0,139200000.0,
Income Tax Payable,27700000.0,233800000.0,110900000.0,88200000.0,
Accounts Payable,1345500000.0,1246200000.0,1360300000.0,1177000000.0,
Total Assets,36104300000.0,32582400000.0,30351100000.0,24015900000.0,
Total Non Current Assets,1358400000.0,1409600000.0,1550300000.0,819200000.0,
Other Non Current Assets,391800000.0,399900000.0,339000000.0,41200000.0,
Non Current Prepaid Assets,,,,,719300000.0
Non Current Deferred Assets,167500000.0,187200000.0,141100000.0,155300000.0,
Non Current Deferred Taxes Assets,167500000.0,187200000.0,141100000.0,155300000.0,
Non Current Accounts Receivable,,,,,47100000.0
Financial Assets,47300000.0,155900000.0,377900000.0,26600000.0,
Investment Properties,512400000.0,427400000.0,373800000.0,313900000.0,
Goodwill And Other Intangible Assets,169400000.0,174600000.0,174100000.0,167600000.0,
Other Intangible Assets,5900000.0,11100000.0,10600000.0,4100000.0,
Goodwill,163500000.0,163500000.0,163500000.0,163500000.0,
Net PPE,70000000.0,64600000.0,144400000.0,114600000.0,
Accumulated Depreciation,,,,,-284400000.0
Gross PPE,70000000.0,64600000.0,144400000.0,114600000.0,
Leases,,,,,87200000.0
Construction In Progress,,,,,232100000.0
Other Properties,70000000.0,64600000.0,144400000.0,114600000.0,
Machinery Furniture Equipment,,,,,257700000.0
Buildings And Improvements,,,,,267400000.0
Land And Improvements,,,,,52000000.0
Properties,,,,,0.0
Current Assets,34745900000.0,31172800000.0,28800800000.0,23196700000.0,
Assets Held For Sale Current,2477500000.0,2519900000.0,2386000000.0,2027300000.0,
Restricted Cash,2309500000.0,1886100000.0,1718100000.0,1106600000.0,
Prepaid Assets,117900000.0,93000000.0,77400000.0,51600000.0,
Inventory,24903200000.0,22373300000.0,21655700000.0,16479100000.0,
Finished Goods,24903200000.0,22373300000.0,21655700000.0,16479100000.0,
Work In Process,,,,,5984100000.0
Receivables,421400000.0,426900000.0,423100000.0,321700000.0,
Other Receivables,421400000.0,426900000.0,423100000.0,321700000.0,
Cash Cash Equivalents And Short Term Investments,4516400000.0,3873600000.0,2540500000.0,3210400000.0,
Cash And Cash Equivalents,4516400000.0,3873600000.0,2540500000.0,3210400000.0,
