,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,444853148.0,470685237.0,493156816.0,479684705.0,
Preferred Shares Number,138000000.0,118000000.0,118000000.0,118000000.0,
Ordinary Shares Number,7175895450.0,7150063361.0,7128000000.0,7141063893.0,
Share Issued,7620748598.0,7620748598.0,7621156816.0,7620748598.0,
Net Debt,120234000000.0,130609000000.0,132319000000.0,157653000000.0,
Total Debt,140923000000.0,154899000000.0,154679000000.0,195832000000.0,
Tangible Book Value,-91350000000.0,-97059000000.0,-99841000000.0,-45629000000.0,
Invested Capital,227904000000.0,240628000000.0,233520000000.0,343208000000.0,
Working Capital,-15704000000.0,-14669000000.0,-23065000000.0,64538000000.0,
Net Tangible Assets,-91350000000.0,-97059000000.0,-99841000000.0,-45629000000.0,
Capital Lease Obligations,17391000000.0,17568000000.0,18659000000.0,18956000000.0,
Common Stock Equity,104372000000.0,103297000000.0,97500000000.0,166332000000.0,
Total Capitalization,222815000000.0,231151000000.0,225923000000.0,317343000000.0,
Total Equity Gross Minority Interest,120225000000.0,119415000000.0,106457000000.0,183855000000.0,
Minority Interest,15853000000.0,16118000000.0,8957000000.0,17523000000.0,
Stockholders Equity,104372000000.0,103297000000.0,97500000000.0,166332000000.0,
Gains Losses Not Affecting Retained Earnings,795000000.0,2300000000.0,2766000000.0,3529000000.0,
Other Equity Adjustments,-604000000.0,-1029000000.0,-1998000000.0,-1422000000.0,
Foreign Currency Translation Adjustments,-1755000000.0,-1337000000.0,-1800000000.0,-1964000000.0,
Minimum Pension Liabilities,3200000000.0,4723000000.0,6654000000.0,6870000000.0,
Unrealized Gain Loss,-46000000.0,-57000000.0,-90000000.0,45000000.0,
Treasury Stock,15023000000.0,16128000000.0,17082000000.0,17280000000.0,
Retained Earnings,1871000000.0,-5015000000.0,-19415000000.0,42350000000.0,
Additional Paid In Capital,109108000000.0,114519000000.0,123610000000.0,130112000000.0,
Capital Stock,7621000000.0,7621000000.0,7621000000.0,7621000000.0,
Common Stock,7621000000.0,7621000000.0,7621000000.0,7621000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,274570000000.0,287645000000.0,296396000000.0,367767000000.0,
Total Non Current Liabilities Net Minority Interest,227698000000.0,236518000000.0,240223000000.0,261537000000.0,
Other Non Current Liabilities,23900000000.0,23696000000.0,28849000000.0,25243000000.0,
Employee Benefits,9025000000.0,8734000000.0,7260000000.0,12560000000.0,
Non Current Pension And Other Postretirement Benefit Plans,9025000000.0,8734000000.0,7260000000.0,12560000000.0,
Non Current Deferred Liabilities,58939000000.0,58666000000.0,57032000000.0,53767000000.0,
Non Current Deferred Taxes Liabilities,58939000000.0,58666000000.0,57032000000.0,53767000000.0,
Long Term Debt And Capital Lease Obligation,135834000000.0,145422000000.0,147082000000.0,169967000000.0,
Long Term Capital Lease Obligation,17391000000.0,17568000000.0,18659000000.0,18956000000.0,
Long Term Debt,118443000000.0,127854000000.0,128423000000.0,151011000000.0,
Current Liabilities,46872000000.0,51127000000.0,56173000000.0,106230000000.0,
Other Current Liabilities,,,2670000000.0,33555000000.0,
Current Deferred Liabilities,4099000000.0,3778000000.0,3918000000.0,3966000000.0,
Current Deferred Revenue,4099000000.0,3778000000.0,3918000000.0,3966000000.0,
Current Debt And Capital Lease Obligation,5089000000.0,9477000000.0,7597000000.0,25865000000.0,
Current Capital Lease Obligation,,,,,189000000.0
Current Debt,5089000000.0,9477000000.0,7597000000.0,25865000000.0,
Other Current Borrowings,5089000000.0,7386000000.0,6601000000.0,7934000000.0,
Line Of Credit,,,0.0,10100000000.0,0.0
Commercial Paper,0.0,2091000000.0,866000000.0,6586000000.0,
Current Notes Payable,,7386000000.0,6731000000.0,9179000000.0,
Pensionand Other Post Retirement Benefit Plans Current,570000000.0,631000000.0,1173000000.0,1234000000.0,
Payables And Accrued Expenses,37114000000.0,37241000000.0,40815000000.0,41610000000.0,
Current Accrued Expenses,4035000000.0,3885000000.0,3765000000.0,4520000000.0,
Interest Payable,2020000000.0,2187000000.0,2160000000.0,2438000000.0,
Payables,33079000000.0,33356000000.0,37050000000.0,37090000000.0,
Other Payable,2318000000.0,3005000000.0,3137000000.0,2682000000.0,
Dividends Payable,2027000000.0,2020000000.0,2014000000.0,3749000000.0,
Total Tax Payable,1301000000.0,1022000000.0,798000000.0,1148000000.0,
Accounts Payable,27433000000.0,27309000000.0,31101000000.0,29511000000.0,
Total Assets,394795000000.0,407060000000.0,402853000000.0,551622000000.0,
Total Non Current Assets,363627000000.0,370602000000.0,369745000000.0,380854000000.0,
Other Non Current Assets,17830000000.0,19601000000.0,19612000000.0,19252000000.0,
Investments And Advances,295000000.0,1251000000.0,3533000000.0,6168000000.0,
