,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,974806010.0,925670961.0,877029062.0,789319875.0,
Ordinary Shares Number,1275866724.0,1178101555.0,1223856072.0,1302242872.0,
Share Issued,2250672734.0,2103772516.0,2100885134.0,2091562747.0,
Net Debt,17777000000.0,12173000000.0,8865000000.0,13645000000.0,
Total Debt,24324000000.0,18937000000.0,16643000000.0,19934000000.0,
Tangible Book Value,64796000000.0,49279000000.0,48003000000.0,45406000000.0,
Invested Capital,88180000000.0,67087000000.0,63326000000.0,64079000000.0,
Working Capital,3523000000.0,4325000000.0,5902000000.0,4029000000.0,
Net Tangible Assets,64796000000.0,49279000000.0,48003000000.0,45406000000.0,
Capital Lease Obligations,940000000.0,1129000000.0,1320000000.0,1261000000.0,
Common Stock Equity,64796000000.0,49279000000.0,48003000000.0,45406000000.0,
Total Capitalization,87437000000.0,66304000000.0,63193000000.0,63159000000.0,
Total Equity Gross Minority Interest,64796000000.0,49279000000.0,48003000000.0,45406000000.0,
Minority Interest,,,,,0.0
Stockholders Equity,64796000000.0,49279000000.0,48003000000.0,45406000000.0,
Gains Losses Not Affecting Retained Earnings,-6473000000.0,-5673000000.0,-6000000000.0,-4950000000.0,
Other Equity Adjustments,-6473000000.0,-5673000000.0,-6000000000.0,-4950000000.0,
Treasury Stock,71152000000.0,65640000000.0,60189000000.0,50920000000.0,
Retained Earnings,64869000000.0,59268000000.0,53029000000.0,40674000000.0,
Additional Paid In Capital,77529000000.0,61303000000.0,61142000000.0,60581000000.0,
Capital Stock,23000000.0,21000000.0,21000000.0,21000000.0,
Common Stock,23000000.0,21000000.0,21000000.0,21000000.0,
Total Liabilities Net Minority Interest,57984000000.0,46645000000.0,45826000000.0,45255000000.0,
Total Non Current Liabilities Net Minority Interest,45860000000.0,36640000000.0,32979000000.0,33234000000.0,
Other Non Current Liabilities,2034000000.0,1735000000.0,1552000000.0,1414000000.0,
Employee Benefits,1022000000.0,1009000000.0,1074000000.0,1153000000.0,
Non Current Deferred Liabilities,11426000000.0,8813000000.0,7726000000.0,6179000000.0,
Non Current Deferred Taxes Liabilities,11426000000.0,8813000000.0,7726000000.0,6179000000.0,
Long Term Debt And Capital Lease Obligation,23289000000.0,17863000000.0,16226000000.0,18734000000.0,
Long Term Capital Lease Obligation,648000000.0,838000000.0,1036000000.0,981000000.0,
Long Term Debt,22641000000.0,17025000000.0,15190000000.0,17753000000.0,
Long Term Provisions,8089000000.0,7220000000.0,6401000000.0,5754000000.0,
Current Liabilities,12124000000.0,10005000000.0,12847000000.0,12021000000.0,
Current Debt And Capital Lease Obligation,1035000000.0,1074000000.0,417000000.0,1200000000.0,
Current Capital Lease Obligation,292000000.0,291000000.0,284000000.0,280000000.0,
Current Debt,743000000.0,783000000.0,133000000.0,920000000.0,
Other Current Borrowings,743000000.0,783000000.0,133000000.0,920000000.0,
Pensionand Other Post Retirement Benefit Plans Current,1087000000.0,774000000.0,728000000.0,755000000.0,
Payables And Accrued Expenses,10002000000.0,8157000000.0,11702000000.0,10066000000.0,
Current Accrued Expenses,1498000000.0,1229000000.0,2346000000.0,2179000000.0,
Payables,8504000000.0,6928000000.0,9356000000.0,7887000000.0,
Total Tax Payable,2460000000.0,1811000000.0,3193000000.0,2862000000.0,
Accounts Payable,6044000000.0,5117000000.0,6163000000.0,5025000000.0,
Total Assets,122780000000.0,95924000000.0,93829000000.0,90661000000.0,
Total Non Current Assets,107133000000.0,81594000000.0,75080000000.0,74611000000.0,
Other Non Current Assets,2908000000.0,2420000000.0,1989000000.0,2587000000.0,
Non Current Note Receivables,,,,0.0,114000000.0
Non Current Accounts Receivable,113000000.0,143000000.0,142000000.0,98000000.0,
Investments And Advances,9756000000.0,8987000000.0,8083000000.0,7015000000.0,
Other Investments,90000000.0,93000000.0,68000000.0,66000000.0,
Investmentin Financial Assets,1055000000.0,989000000.0,522000000.0,248000000.0,
Held To Maturity Securities,,989000000.0,522000000.0,248000000.0,217000000.0
Available For Sale Securities,1055000000.0,989000000.0,522000000.0,248000000.0,
Long Term Equity Investment,8611000000.0,7905000000.0,7493000000.0,6701000000.0,
Net PPE,94356000000.0,70044000000.0,64866000000.0,64911000000.0,
Accumulated Depreciation,-81072000000.0,-74361000000.0,-66630000000.0,-64735000000.0,
Gross PPE,175428000000.0,144405000000.0,131496000000.0,129646000000.0,
Other Properties,175428000000.0,144405000000.0,131496000000.0,129646000000.0,
Current Assets,15647000000.0,14330000000.0,18749000000.0,16050000000.0,
Other Current Assets,1029000000.0,852000000.0,1199000000.0,1581000000.0,
Prepaid Assets,,,1199000000.0,1581000000.0,454000000.0
Inventory,1809000000.0,1398000000.0,1219000000.0,1208000000.0,
Finished Goods,907000000.0,676000000.0,641000000.0,647000000.0,
Raw Materials,902000000.0,722000000.0,578000000.0,561000000.0,
Receivables,6695000000.0,5474000000.0,7088000000.0,6670000000.0,
Accounts Receivable,6695000000.0,5474000000.0,7088000000.0,6670000000.0,
Allowance For Doubtful Accounts Receivable,-7000000.0,-3000000.0,-2000000.0,-2000000.0,
Gross Accounts Receivable,6702000000.0,5477000000.0,7090000000.0,6672000000.0,
Cash Cash Equivalents And Short Term Investments,6114000000.0,6606000000.0,9243000000.0,6591000000.0,
Other Short Term Investments,507000000.0,971000000.0,2785000000.0,1563000000.0,
Cash And Cash Equivalents,5607000000.0,5635000000.0,6458000000.0,5028000000.0,
Cash Equivalents,1626000000.0,3737000000.0,4227000000.0,2804000000.0,
Cash Financial,3981000000.0,1898000000.0,2231000000.0,2224000000.0,
