,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Treasury Shares Number,40826000.0,41016000.0,40912000.0,39869000.0,
Ordinary Shares Number,57197000.0,57007000.0,57111000.0,58154000.0,
Share Issued,98023000.0,98023000.0,98023000.0,98023000.0,
Net Debt,2089173000.0,1621377000.0,574400000.0,515925000.0,
Total Debt,2320351000.0,1862909000.0,860454000.0,951547000.0,
Tangible Book Value,-1089473000.0,-858885000.0,160280000.0,88615000.0,
Invested Capital,5137317000.0,4335116000.0,3032232000.0,2975027000.0,
Working Capital,746555000.0,647221000.0,298768000.0,719444000.0,
Net Tangible Assets,-1089473000.0,-858885000.0,160280000.0,88615000.0,
Capital Lease Obligations,115226000.0,125853000.0,122597000.0,135650000.0,
Common Stock Equity,2932192000.0,2598060000.0,2294375000.0,2159130000.0,
Total Capitalization,5033389000.0,4219454000.0,2639695000.0,2940839000.0,
Total Equity Gross Minority Interest,2932192000.0,2598060000.0,2294375000.0,2159130000.0,
Stockholders Equity,2932192000.0,2598060000.0,2294375000.0,2159130000.0,
Gains Losses Not Affecting Retained Earnings,-184840000.0,-196441000.0,-207782000.0,-175835000.0,
Other Equity Adjustments,-184840000.0,-196441000.0,-207782000.0,-175835000.0,
Treasury Stock,1904511000.0,1875202000.0,1789009000.0,1527649000.0,
Retained Earnings,4295199000.0,3989353000.0,3652216000.0,3265027000.0,
Additional Paid In Capital,714091000.0,668097000.0,626697000.0,585334000.0,
Capital Stock,12253000.0,12253000.0,12253000.0,12253000.0,
Common Stock,12253000.0,12253000.0,12253000.0,12253000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3068774000.0,2653710000.0,1526000000.0,1631831000.0,
Total Non Current Liabilities Net Minority Interest,2540297000.0,2071621000.0,691797000.0,1186437000.0,
Other Non Current Liabilities,42075000.0,44221000.0,36389000.0,40396000.0,
Employee Benefits,98437000.0,91287000.0,97355000.0,163236000.0,
Non Current Pension And Other Postretirement Benefit Plans,98437000.0,91287000.0,97355000.0,163236000.0,
Non Current Deferred Liabilities,205687000.0,210637000.0,110781000.0,88467000.0,
