,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,4300000.0,3100000.0,,
Ordinary Shares Number,372400000.0,378700000.0,386500000.0,394300000.0,
Share Issued,372400000.0,383000000.0,389600000.0,394300000.0,
Net Debt,774000000.0,815700000.0,370300000.0,,957300000.0
Total Debt,4254600000.0,4671200000.0,4531600000.0,4798600000.0,
Tangible Book Value,-1551900000.0,-1881900000.0,-2254100000.0,-2230200000.0,
Invested Capital,6758500000.0,7144400000.0,6530200000.0,6482800000.0,
Working Capital,848000000.0,619500000.0,342000000.0,341800000.0,
Net Tangible Assets,-1551900000.0,-1881900000.0,-2254100000.0,-2230200000.0,
Capital Lease Obligations,1293500000.0,1469400000.0,1616000000.0,1841800000.0,
Common Stock Equity,3797400000.0,3942600000.0,3614600000.0,3526000000.0,
Total Capitalization,6717900000.0,6860100000.0,6485300000.0,6434600000.0,
Total Equity Gross Minority Interest,3910100000.0,4046100000.0,3711000000.0,3604800000.0,
Minority Interest,112700000.0,103500000.0,96400000.0,78800000.0,
Stockholders Equity,3797400000.0,3942600000.0,3614600000.0,3526000000.0,
Gains Losses Not Affecting Retained Earnings,-1112600000.0,-946200000.0,-993700000.0,-894200000.0,
Other Equity Adjustments,-1112600000.0,-946200000.0,-993700000.0,-894200000.0,
Treasury Stock,0.0,132500000.0,120200000.0,0.0,
Retained Earnings,4440200000.0,4254500000.0,3632100000.0,3154300000.0,
Additional Paid In Capital,432600000.0,728500000.0,1057500000.0,1226600000.0,
Capital Stock,37200000.0,38300000.0,38900000.0,39300000.0,
Common Stock,37200000.0,38300000.0,38900000.0,39300000.0,
Total Liabilities Net Minority Interest,14415700000.0,15221200000.0,15100700000.0,16304400000.0,
Total Non Current Liabilities Net Minority Interest,4657700000.0,4890300000.0,5117500000.0,5414400000.0,
Other Non Current Liabilities,478600000.0,532400000.0,572600000.0,600700000.0,
Preferred Securities Outside Stock Equity,,,,,93100000.0
Non Current Deferred Liabilities,202300000.0,223600000.0,294100000.0,329100000.0,
Long Term Debt And Capital Lease Obligation,3976800000.0,4134300000.0,4250800000.0,4484600000.0,
Long Term Capital Lease Obligation,1056300000.0,1216800000.0,1380100000.0,1576000000.0,
Long Term Debt,2920500000.0,2917500000.0,2870700000.0,2908600000.0,
Current Liabilities,9758000000.0,10330900000.0,9983200000.0,10890000000.0,
Other Current Liabilities,23500000.0,48500000.0,,9400000.0,1600000.0
Current Deferred Liabilities,509000000.0,684700000.0,680000000.0,688500000.0,
Current Deferred Revenue,509000000.0,684700000.0,680000000.0,688500000.0,
Current Debt And Capital Lease Obligation,277800000.0,536900000.0,280800000.0,314000000.0,
Current Capital Lease Obligation,237200000.0,252600000.0,235900000.0,265800000.0,
Current Debt,40600000.0,284300000.0,44900000.0,48200000.0,
Other Current Borrowings,100000.0,250100000.0,600000.0,700000.0,
Line Of Credit,40500000.0,34200000.0,44300000.0,47500000.0,
Payables And Accrued Expenses,8947700000.0,9060800000.0,9022400000.0,9878100000.0,
Current Accrued Expenses,581300000.0,649000000.0,722400000.0,875300000.0,
Interest Payable,37500000.0,40200000.0,37300000.0,39000000.0,
Payables,8366400000.0,8411800000.0,8300000000.0,9002800000.0,
Total Tax Payable,80300000.0,56800000.0,64700000.0,42800000.0,
Income Tax Payable,80300000.0,56800000.0,64700000.0,42800000.0,
Accounts Payable,8286100000.0,8355000000.0,8235300000.0,8960000000.0,
Total Assets,18325800000.0,19267300000.0,18811700000.0,19909200000.0,
Total Non Current Assets,7719800000.0,8316900000.0,8486500000.0,8677400000.0,
Other Non Current Assets,516700000.0,428100000.0,431200000.0,399600000.0,
Non Current Deferred Assets,249200000.0,265000000.0,271700000.0,301400000.0,
Non Current Deferred Taxes Assets,249200000.0,265000000.0,271700000.0,301400000.0,
Goodwill And Other Intangible Assets,5349300000.0,5824500000.0,5868700000.0,5756200000.0,
Other Intangible Assets,659900000.0,743600000.0,818100000.0,847500000.0,
Goodwill,4689400000.0,5080900000.0,5050600000.0,4908700000.0,
Net PPE,1604600000.0,1799300000.0,1914900000.0,2220200000.0,
Accumulated Depreciation,-1258100000.0,-1224900000.0,-1244800000.0,-1201600000.0,
Gross PPE,2862700000.0,3024200000.0,3159700000.0,3421800000.0,
Leases,501800000.0,507000000.0,528600000.0,571300000.0,
Other Properties,1037800000.0,1162600000.0,1277500000.0,1544400000.0,
Machinery Furniture Equipment,1185100000.0,1217900000.0,1222200000.0,1167000000.0,
Land And Improvements,138000000.0,136700000.0,131400000.0,139100000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,10606000000.0,10950400000.0,10325200000.0,11231800000.0,
Other Current Assets,77000000.0,128600000.0,83700000.0,428700000.0,
Assets Held For Sale Current,51400000.0,21900000.0,5900000.0,8200000.0,
Prepaid Assets,552400000.0,415800000.0,351300000.0,,
Receivables,7738100000.0,7998000000.0,7339000000.0,7524900000.0,
Other Receivables,,,,,1820700000.0
Accounts Receivable,7738100000.0,7998000000.0,7339000000.0,7524900000.0,
Allowance For Doubtful Accounts Receivable,-37000000.0,-46400000.0,-48600000.0,-68500000.0,
Gross Accounts Receivable,7775100000.0,8044400000.0,7387600000.0,7593400000.0,
Cash Cash Equivalents And Short Term Investments,2187100000.0,2386100000.0,2545300000.0,3270000000.0,
Cash And Cash Equivalents,2187100000.0,2386100000.0,2545300000.0,3270000000.0,
