,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,193434305.0,224286862.0,222746719.0,221084433.0,
Share Issued,193434305.0,224286862.0,222746719.0,221084433.0,
Total Debt,43544000.0,38287000.0,41457000.0,44821000.0,
Tangible Book Value,3178232000.0,4910699000.0,4085307000.0,3463656000.0,
Invested Capital,3447628000.0,5189837000.0,4370119000.0,3770004000.0,
Working Capital,1597183000.0,3405023000.0,2935773000.0,2264366000.0,
Net Tangible Assets,3178232000.0,4910699000.0,4085307000.0,3463656000.0,
Capital Lease Obligations,43544000.0,38287000.0,41457000.0,44821000.0,
Common Stock Equity,3447628000.0,5189837000.0,4370119000.0,3770004000.0,
Total Capitalization,3447628000.0,5189837000.0,4370119000.0,3770004000.0,
Total Equity Gross Minority Interest,3447628000.0,5189837000.0,4370119000.0,3770004000.0,
Stockholders Equity,3447628000.0,5189837000.0,4370119000.0,3770004000.0,
Gains Losses Not Affecting Retained Earnings,-13121000.0,13106000.0,15069000.0,-19454000.0,
Other Equity Adjustments,-13121000.0,13106000.0,15069000.0,-19454000.0,
Retained Earnings,-1072881000.0,160385000.0,-437214000.0,-777874000.0,
Additional Paid In Capital,4533437000.0,5016122000.0,4792041000.0,4567111000.0,
Capital Stock,193000.0,224000.0,223000.0,221000.0,
Common Stock,193000.0,224000.0,223000.0,221000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,1996694000.0,1592270000.0,1470865000.0,1163348000.0,
Total Non Current Liabilities Net Minority Interest,354847000.0,351891000.0,313788000.0,309040000.0,
Other Non Current Liabilities,321305000.0,322729000.0,283705000.0,277408000.0,
Long Term Debt And Capital Lease Obligation,33542000.0,29162000.0,30083000.0,31632000.0,
Long Term Capital Lease Obligation,33542000.0,29162000.0,30083000.0,31632000.0,
Current Liabilities,1641847000.0,1240379000.0,1157077000.0,854308000.0,
Other Current Liabilities,98103000.0,111747000.0,104970000.0,82760000.0,
Current Debt And Capital Lease Obligation,10002000.0,9125000.0,11374000.0,13189000.0,
Current Capital Lease Obligation,10002000.0,9125000.0,11374000.0,13189000.0,
Pensionand Other Post Retirement Benefit Plans Current,188677000.0,153348000.0,138761000.0,108962000.0,
Current Provisions,438053000.0,279914000.0,192133000.0,136541000.0,
Payables And Accrued Expenses,907012000.0,686245000.0,709839000.0,512856000.0,
Current Accrued Expenses,685766000.0,534349000.0,425185000.0,340746000.0,
Payables,221246000.0,151896000.0,284654000.0,172110000.0,
Total Tax Payable,23781000.0,42295000.0,7108000.0,,
Accounts Payable,197465000.0,109601000.0,277546000.0,172110000.0,
Total Assets,5444322000.0,6782107000.0,5840984000.0,4933352000.0,
Total Non Current Assets,2205292000.0,2136705000.0,1748134000.0,1814678000.0,
Other Non Current Assets,360797000.0,260917000.0,106097000.0,68058000.0,
Non Current Deferred Assets,762071000.0,631886000.0,457941000.0,467538000.0,
Non Current Deferred Taxes Assets,762071000.0,631886000.0,457941000.0,467538000.0,
Investments And Advances,18814000.0,187716000.0,133676000.0,221266000.0,
Long Term Equity Investment,18814000.0,187716000.0,133676000.0,221266000.0,
Goodwill And Other Intangible Assets,269396000.0,279138000.0,284812000.0,306348000.0,
Other Intangible Assets,113803000.0,123545000.0,129219000.0,150755000.0,
Goodwill,155593000.0,155593000.0,155593000.0,155593000.0,
Net PPE,794214000.0,777048000.0,765608000.0,751468000.0,
Accumulated Depreciation,-327984000.0,-269934000.0,-212814000.0,-175720000.0,
Gross PPE,1122198000.0,1046982000.0,978422000.0,927188000.0,
Construction In Progress,46062000.0,13544000.0,47224000.0,220052000.0,
Other Properties,282830000.0,266765000.0,241750000.0,159896000.0,
Machinery Furniture Equipment,180569000.0,170987000.0,114849000.0,102425000.0,
Buildings And Improvements,597342000.0,584755000.0,564170000.0,434321000.0,
Land And Improvements,15395000.0,10931000.0,10429000.0,10494000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3239030000.0,4645402000.0,4092850000.0,3118674000.0,
Other Current Assets,168912000.0,182830000.0,167011000.0,126278000.0,
Prepaid Assets,,,,126278000.0,60098000.0
Inventory,58872000.0,62972000.0,41995000.0,27904000.0,
Receivables,853154000.0,743557000.0,644879000.0,616300000.0,
Accounts Receivable,853154000.0,743557000.0,644879000.0,616300000.0,
Cash Cash Equivalents And Short Term Investments,2158092000.0,3656043000.0,3238965000.0,2348192000.0,
Other Short Term Investments,470263000.0,442667000.0,287543000.0,290752000.0,
Cash And Cash Equivalents,1687829000.0,3213376000.0,2951422000.0,2057440000.0,
