,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,44326228.0,43631039.0,43316608.0,41520671.0,
Ordinary Shares Number,79800396.0,80495585.0,80810016.0,82605953.0,
Share Issued,124126624.0,124126624.0,124126624.0,124126624.0,
Net Debt,2823100000.0,3029300000.0,2934900000.0,2942000000.0,
Total Debt,3152200000.0,3244300000.0,3102100000.0,3104700000.0,
Tangible Book Value,-419200000.0,-734800000.0,-670500000.0,-868500000.0,
Invested Capital,5464500000.0,5372200000.0,5134300000.0,5029100000.0,
Working Capital,216100000.0,96500000.0,-17800000.0,186700000.0,
Net Tangible Assets,-419200000.0,-734800000.0,-670500000.0,-868500000.0,
Common Stock Equity,2312300000.0,2127900000.0,2032200000.0,1924400000.0,
Total Capitalization,4872200000.0,4750000000.0,4535700000.0,4710300000.0,
Total Equity Gross Minority Interest,2312300000.0,2127900000.0,2032200000.0,1924400000.0,
Stockholders Equity,2312300000.0,2127900000.0,2032200000.0,1924400000.0,
Gains Losses Not Affecting Retained Earnings,-456100000.0,-408100000.0,-364000000.0,-282900000.0,
Other Equity Adjustments,-456100000.0,-408100000.0,-364000000.0,-282900000.0,
Treasury Stock,3347500000.0,3134400000.0,3021800000.0,2659800000.0,
Retained Earnings,5151200000.0,4691800000.0,4414600000.0,3880700000.0,
Additional Paid In Capital,840600000.0,854500000.0,879300000.0,862300000.0,
Capital Stock,124100000.0,124100000.0,124100000.0,124100000.0,
Common Stock,124100000.0,124100000.0,124100000.0,124100000.0,
Total Liabilities Net Minority Interest,6091900000.0,6081900000.0,5918300000.0,6047200000.0,
Total Non Current Liabilities Net Minority Interest,3229300000.0,3382400000.0,3118500000.0,3499300000.0,
Other Non Current Liabilities,434600000.0,500300000.0,367100000.0,474900000.0,
Employee Benefits,,,367100000.0,474900000.0,503600000.0
Non Current Pension And Other Postretirement Benefit Plans,,,367100000.0,474900000.0,503600000.0
Non Current Deferred Liabilities,234800000.0,260000000.0,247900000.0,238500000.0,
Non Current Deferred Taxes Liabilities,234800000.0,260000000.0,247900000.0,238500000.0,
Long Term Debt And Capital Lease Obligation,2559900000.0,2622100000.0,2503500000.0,2785900000.0,
Long Term Debt,2559900000.0,2622100000.0,2503500000.0,2785900000.0,
Current Liabilities,2862600000.0,2699500000.0,2799800000.0,2547900000.0,
Other Current Liabilities,408100000.0,386800000.0,383400000.0,380100000.0,
Current Debt And Capital Lease Obligation,592300000.0,622200000.0,598600000.0,318800000.0,
Current Debt,592300000.0,622200000.0,598600000.0,318800000.0,
Payables And Accrued Expenses,1862200000.0,1690500000.0,1817800000.0,1849000000.0,
Current Accrued Expenses,446800000.0,355800000.0,402300000.0,475300000.0,
Payables,1415400000.0,1334700000.0,1415500000.0,1373700000.0,
Total Tax Payable,74700000.0,57600000.0,76200000.0,74900000.0,
Income Tax Payable,74700000.0,57600000.0,76200000.0,74900000.0,
Accounts Payable,1340700000.0,1277100000.0,1339300000.0,1298800000.0,
Total Assets,8404200000.0,8209800000.0,7950500000.0,7971600000.0,
Total Non Current Assets,5325500000.0,5413800000.0,5168500000.0,5237000000.0,
Other Non Current Assets,897300000.0,809600000.0,810500000.0,836200000.0,
Non Current Deferred Assets,110000000.0,115700000.0,115100000.0,130200000.0,
Non Current Deferred Taxes Assets,110000000.0,115700000.0,115100000.0,130200000.0,
Goodwill And Other Intangible Assets,2731500000.0,2862700000.0,2702700000.0,2792900000.0,
Other Intangible Assets,755300000.0,849100000.0,840300000.0,911400000.0,
Goodwill,1976200000.0,2013600000.0,1862400000.0,1881500000.0,
Net PPE,1586700000.0,1625800000.0,1540200000.0,1477700000.0,
Accumulated Depreciation,-2406800000.0,-2344600000.0,-2207500000.0,-2148500000.0,
Gross PPE,3993500000.0,3970400000.0,3747700000.0,3626200000.0,
Construction In Progress,202700000.0,317100000.0,269600000.0,237800000.0,
Machinery Furniture Equipment,2903400000.0,2799500000.0,2667800000.0,2582200000.0,
Buildings And Improvements,852300000.0,817900000.0,781000000.0,777600000.0,
Land And Improvements,35100000.0,35900000.0,29300000.0,28600000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3078700000.0,2796000000.0,2782000000.0,2734600000.0,
Other Current Assets,305300000.0,245400000.0,230500000.0,240200000.0,
Inventory,978100000.0,920700000.0,1009900000.0,907200000.0,
Finished Goods,318200000.0,267100000.0,297200000.0,280500000.0,
Work In Process,224900000.0,238200000.0,255100000.0,233100000.0,
Raw Materials,435000000.0,415400000.0,457600000.0,393600000.0,
Receivables,1466200000.0,1414900000.0,1374400000.0,1424500000.0,
Accounts Receivable,1466200000.0,1414900000.0,1374400000.0,1424500000.0,
Allowance For Doubtful Accounts Receivable,-29000000.0,-34400000.0,-34400000.0,-33000000.0,
Gross Accounts Receivable,1495200000.0,1449300000.0,1408800000.0,1457500000.0,
Cash Cash Equivalents And Short Term Investments,329100000.0,215000000.0,167200000.0,162700000.0,
Cash And Cash Equivalents,329100000.0,215000000.0,167200000.0,162700000.0,
