,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,653131662.0,644293591.0,635493754.0,625226076.0,
Ordinary Shares Number,812574698.0,821412769.0,830212606.0,840480284.0,
Share Issued,1465706360.0,1465706360.0,1465706360.0,1465706360.0,
Net Debt,6853000000.0,7583000000.0,7991000000.0,6413000000.0,
Total Debt,8512000000.0,9064000000.0,9271000000.0,7833000000.0,
Tangible Book Value,-4816000000.0,-4688000000.0,-4871000000.0,-5137000000.0,
Invested Capital,8161000000.0,9158000000.0,9167000000.0,7854000000.0,
Working Capital,-442000000.0,538000000.0,1109000000.0,346000000.0,
Net Tangible Assets,-4816000000.0,-4688000000.0,-4871000000.0,-5137000000.0,
Capital Lease Obligations,563000000.0,515000000.0,505000000.0,588000000.0,
Common Stock Equity,212000000.0,609000000.0,401000000.0,609000000.0,
Total Capitalization,7501000000.0,8828000000.0,9142000000.0,7803000000.0,
Total Equity Gross Minority Interest,544000000.0,957000000.0,806000000.0,971000000.0,
Minority Interest,332000000.0,348000000.0,405000000.0,362000000.0,
Stockholders Equity,212000000.0,609000000.0,401000000.0,609000000.0,
Other Equity Interest,,,-1000000.0,-1000000.0,-1000000.0
Gains Losses Not Affecting Retained Earnings,-4222000000.0,-3937000000.0,-4055000000.0,-4386000000.0,
Other Equity Adjustments,-4222000000.0,-3937000000.0,-4055000000.0,-4386000000.0,
Treasury Stock,27358000000.0,26017000000.0,25128000000.0,24089000000.0,
Retained Earnings,26145000000.0,25289000000.0,24573000000.0,24350000000.0,
Additional Paid In Capital,4181000000.0,3808000000.0,3546000000.0,3269000000.0,
Capital Stock,1466000000.0,1466000000.0,1466000000.0,1466000000.0,
Common Stock,1466000000.0,1466000000.0,1466000000.0,1466000000.0,
Total Liabilities Net Minority Interest,15502000000.0,15436000000.0,14925000000.0,14069000000.0,
Total Non Current Liabilities Net Minority Interest,9743000000.0,10695000000.0,10921000000.0,10018000000.0,
Other Non Current Liabilities,320000000.0,305000000.0,271000000.0,254000000.0,
Employee Benefits,1306000000.0,1390000000.0,1129000000.0,1722000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1306000000.0,1390000000.0,1129000000.0,1722000000.0,
Non Current Accrued Expenses,29000000.0,0.0,0.0,2000000.0,
Non Current Deferred Liabilities,343000000.0,361000000.0,383000000.0,395000000.0,
Non Current Deferred Taxes Liabilities,343000000.0,361000000.0,383000000.0,395000000.0,
Long Term Debt And Capital Lease Obligation,7745000000.0,8639000000.0,9138000000.0,7645000000.0,
Long Term Capital Lease Obligation,456000000.0,420000000.0,397000000.0,451000000.0,
Long Term Debt,7289000000.0,8219000000.0,8741000000.0,7194000000.0,
Current Liabilities,5759000000.0,4741000000.0,4004000000.0,4051000000.0,
Other Current Liabilities,23000000.0,26000000.0,15000000.0,6000000.0,
Current Debt And Capital Lease Obligation,767000000.0,425000000.0,133000000.0,188000000.0,
Current Capital Lease Obligation,107000000.0,95000000.0,108000000.0,137000000.0,
Current Debt,660000000.0,330000000.0,25000000.0,51000000.0,
Other Current Borrowings,660000000.0,330000000.0,25000000.0,51000000.0,
Pensionand Other Post Retirement Benefit Plans Current,93000000.0,96000000.0,82000000.0,87000000.0,
Payables And Accrued Expenses,4876000000.0,4194000000.0,3774000000.0,3770000000.0,
Current Accrued Expenses,2098000000.0,1993000000.0,1773000000.0,1737000000.0,
Interest Payable,72000000.0,78000000.0,59000000.0,38000000.0,
Payables,2778000000.0,2201000000.0,2001000000.0,2033000000.0,
Dividends Payable,408000000.0,0.0,,,
Total Tax Payable,565000000.0,503000000.0,450000000.0,554000000.0,
Income Tax Payable,403000000.0,336000000.0,317000000.0,436000000.0,
Accounts Payable,1805000000.0,1698000000.0,1551000000.0,1479000000.0,
Total Assets,16046000000.0,16393000000.0,15731000000.0,15040000000.0,
Total Non Current Assets,10729000000.0,11114000000.0,10618000000.0,10643000000.0,
Other Non Current Assets,1084000000.0,1021000000.0,904000000.0,974000000.0,
Non Current Deferred Assets,195000000.0,214000000.0,135000000.0,193000000.0,
Non Current Deferred Taxes Assets,195000000.0,214000000.0,135000000.0,193000000.0,
Goodwill And Other Intangible Assets,5028000000.0,5297000000.0,5272000000.0,5746000000.0,
Other Intangible Assets,1756000000.0,1887000000.0,1920000000.0,2462000000.0,
Goodwill,3272000000.0,3410000000.0,3352000000.0,3284000000.0,
Net PPE,4422000000.0,4582000000.0,4307000000.0,3730000000.0,
Accumulated Depreciation,-5705000000.0,-5704000000.0,-5276000000.0,-5169000000.0,
Gross PPE,10127000000.0,10286000000.0,9583000000.0,8899000000.0,
Other Properties,1580000000.0,1647000000.0,1577000000.0,1606000000.0,
Machinery Furniture Equipment,6265000000.0,6365000000.0,6001000000.0,5527000000.0,
Buildings And Improvements,2056000000.0,2047000000.0,1825000000.0,1603000000.0,
Land And Improvements,226000000.0,227000000.0,180000000.0,163000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,5317000000.0,5279000000.0,5113000000.0,4397000000.0,
Other Current Assets,713000000.0,793000000.0,760000000.0,576000000.0,
Inventory,1987000000.0,1934000000.0,2074000000.0,1692000000.0,
Inventories Adjustments Allowances,-121000000.0,-129000000.0,-148000000.0,-100000000.0,
Finished Goods,1431000000.0,1411000000.0,1508000000.0,1248000000.0,
Work In Process,46000000.0,46000000.0,48000000.0,39000000.0,
Raw Materials,631000000.0,606000000.0,666000000.0,505000000.0,
Receivables,1521000000.0,1586000000.0,1504000000.0,1297000000.0,
Accounts Receivable,1521000000.0,1586000000.0,1504000000.0,1297000000.0,
Allowance For Doubtful Accounts Receivable,-85000000.0,-80000000.0,-70000000.0,-78000000.0,
Gross Accounts Receivable,1606000000.0,1666000000.0,1574000000.0,1375000000.0,
Cash Cash Equivalents And Short Term Investments,1096000000.0,966000000.0,775000000.0,832000000.0,
Cash And Cash Equivalents,1096000000.0,966000000.0,775000000.0,832000000.0,
