,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,32182000.0,32883000.0,33526000.0,34778000.0,
Ordinary Shares Number,738033000.0,737130000.0,736487000.0,735112000.0,
Share Issued,770215000.0,770013000.0,770013000.0,769890000.0,
Net Debt,16500000000.0,15273000000.0,13872000000.0,7638000000.0,
Total Debt,16806000000.0,15604000000.0,14228000000.0,11209000000.0,
Tangible Book Value,11516000000.0,11380000000.0,11354000000.0,12664000000.0,
Invested Capital,30883000000.0,29537000000.0,28143000000.0,24932000000.0,
Working Capital,-453000000.0,-408000000.0,-965000000.0,2684000000.0,
Net Tangible Assets,11516000000.0,11380000000.0,11354000000.0,12664000000.0,
Common Stock Equity,14077000000.0,13933000000.0,13915000000.0,13723000000.0,
Total Capitalization,30029000000.0,28544000000.0,26804000000.0,24389000000.0,
Total Equity Gross Minority Interest,14077000000.0,13933000000.0,13918000000.0,13723000000.0,
Minority Interest,0.0,0.0,3000000.0,0.0,
Stockholders Equity,14077000000.0,13933000000.0,13915000000.0,13723000000.0,
Gains Losses Not Affecting Retained Earnings,-184000000.0,-163000000.0,-124000000.0,-157000000.0,
Other Equity Adjustments,-184000000.0,-163000000.0,-124000000.0,-157000000.0,
Treasury Stock,928000000.0,948000000.0,967000000.0,1003000000.0,
Retained Earnings,2835000000.0,2710000000.0,2681000000.0,2572000000.0,
Additional Paid In Capital,12346000000.0,12326000000.0,12317000000.0,12303000000.0,
Capital Stock,8000000.0,8000000.0,8000000.0,8000000.0,
Common Stock,8000000.0,8000000.0,8000000.0,8000000.0,
Total Liabilities Net Minority Interest,26992000000.0,25303000000.0,23919000000.0,19500000000.0,
Total Non Current Liabilities Net Minority Interest,23659000000.0,21963000000.0,20130000000.0,17177000000.0,
Other Non Current Liabilities,452000000.0,385000000.0,361000000.0,479000000.0,
Employee Benefits,317000000.0,275000000.0,206000000.0,183000000.0,
Non Current Pension And Other Postretirement Benefit Plans,317000000.0,275000000.0,206000000.0,183000000.0,
Non Current Deferred Liabilities,3467000000.0,3219000000.0,3124000000.0,3270000000.0,
Non Current Deferred Taxes Liabilities,3467000000.0,3219000000.0,3124000000.0,3270000000.0,
Long Term Debt And Capital Lease Obligation,15952000000.0,14611000000.0,12889000000.0,10666000000.0,
Long Term Debt,15952000000.0,14611000000.0,12889000000.0,10666000000.0,
Long Term Provisions,136000000.0,133000000.0,138000000.0,157000000.0,
Current Liabilities,3333000000.0,3340000000.0,3789000000.0,2323000000.0,
Other Current Liabilities,837000000.0,816000000.0,862000000.0,619000000.0,
Current Deferred Liabilities,,,,,300000000.0
Current Deferred Revenue,,,,,300000000.0
Current Debt And Capital Lease Obligation,854000000.0,993000000.0,1339000000.0,543000000.0,
Current Debt,854000000.0,993000000.0,1339000000.0,543000000.0,
Other Current Borrowings,551000000.0,1000000.0,354000000.0,474000000.0,
Commercial Paper,303000000.0,992000000.0,985000000.0,69000000.0,
Payables And Accrued Expenses,1642000000.0,1531000000.0,1588000000.0,1161000000.0,
Current Accrued Expenses,157000000.0,124000000.0,97000000.0,81000000.0,
Interest Payable,157000000.0,124000000.0,97000000.0,81000000.0,
Payables,1485000000.0,1407000000.0,1491000000.0,1080000000.0,
Dividends Payable,186000000.0,173000000.0,166000000.0,305000000.0,
Total Tax Payable,103000000.0,130000000.0,124000000.0,96000000.0,
Accounts Payable,1196000000.0,1104000000.0,1201000000.0,679000000.0,
Total Assets,41069000000.0,39236000000.0,37837000000.0,33223000000.0,
Total Non Current Assets,38189000000.0,36304000000.0,35013000000.0,28216000000.0,
Other Non Current Assets,419000000.0,459000000.0,395000000.0,451000000.0,
Defined Pension Benefit,,,,,706000000.0
Financial Assets,,,,,52000000.0
Goodwill And Other Intangible Assets,2561000000.0,2553000000.0,2561000000.0,1059000000.0,
Other Intangible Assets,314000000.0,306000000.0,313000000.0,343000000.0,
Goodwill,2247000000.0,2247000000.0,2248000000.0,716000000.0,
Net PPE,33149000000.0,31418000000.0,30238000000.0,25470000000.0,
Accumulated Depreciation,-9711000000.0,-9179000000.0,-8398000000.0,-6529000000.0,
Gross PPE,42860000000.0,40597000000.0,38636000000.0,31999000000.0,
Construction In Progress,2390000000.0,1917000000.0,1583000000.0,1256000000.0,
Other Properties,79000000.0,72000000.0,92000000.0,266000000.0,
Current Assets,2880000000.0,2932000000.0,2824000000.0,5007000000.0,
Other Current Assets,405000000.0,344000000.0,335000000.0,106000000.0,
Hedging Assets Current,,,,,94000000.0
Assets Held For Sale Current,,,,0.0,18983000000.0
Prepaid Assets,136000000.0,103000000.0,92000000.0,60000000.0,
Inventory,511000000.0,505000000.0,443000000.0,322000000.0,
Receivables,1522000000.0,1649000000.0,1598000000.0,948000000.0,
Other Receivables,76000000.0,271000000.0,150000000.0,58000000.0,
Accounts Receivable,961000000.0,950000000.0,896000000.0,583000000.0,
Allowance For Doubtful Accounts Receivable,-115000000.0,-89000000.0,-87000000.0,-65000000.0,
Gross Accounts Receivable,1076000000.0,1039000000.0,983000000.0,648000000.0,
Cash Cash Equivalents And Short Term Investments,306000000.0,331000000.0,356000000.0,3571000000.0,
Cash And Cash Equivalents,306000000.0,331000000.0,356000000.0,3571000000.0,
