,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,245800000.0,246500000.0,246900000.0,250900000.0,
Share Issued,245800000.0,246500000.0,246900000.0,250900000.0,
Net Debt,651800000.0,2836800000.0,1249000000.0,967500000.0,
Total Debt,1514000000.0,3188500000.0,1625100000.0,1414600000.0,
Tangible Book Value,-241200000.0,-2094000000.0,-585800000.0,-543400000.0,
Invested Capital,7135900000.0,7566700000.0,5570200000.0,5237900000.0,
Working Capital,482400000.0,1600000.0,56100000.0,262000000.0,
Net Tangible Assets,-241200000.0,-2094000000.0,-585800000.0,-543400000.0,
Capital Lease Obligations,123400000.0,121900000.0,105100000.0,121400000.0,
Common Stock Equity,5745300000.0,4500100000.0,4050200000.0,3944700000.0,
Total Capitalization,7135900000.0,7036300000.0,5270200000.0,5237900000.0,
Total Equity Gross Minority Interest,5745300000.0,4500100000.0,4050200000.0,3944700000.0,
Minority Interest,,0.0,0.0,0.0,1700000.0
Stockholders Equity,5745300000.0,4500100000.0,4050200000.0,3944700000.0,
Gains Losses Not Affecting Retained Earnings,-381900000.0,-152100000.0,-234900000.0,-161700000.0,
Other Equity Adjustments,-381900000.0,-152100000.0,-234900000.0,-161700000.0,
Retained Earnings,3757600000.0,2437400000.0,2230000000.0,2170500000.0,
Additional Paid In Capital,2369400000.0,2214600000.0,2054900000.0,1935600000.0,
Capital Stock,200000.0,200000.0,200000.0,300000.0,
Common Stock,200000.0,200000.0,200000.0,300000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3743000000.0,5039200000.0,3218800000.0,3154900000.0,
Total Non Current Liabilities Net Minority Interest,1955000000.0,3209900000.0,1756700000.0,1966300000.0,
Other Non Current Liabilities,145500000.0,165700000.0,175300000.0,151100000.0,
Employee Benefits,,,,,21900000.0
Non Current Pension And Other Postretirement Benefit Plans,,,,,21900000.0
Tradeand Other Payables Non Current,,,40900000.0,54500000.0,62200000.0
Non Current Deferred Liabilities,295500000.0,386100000.0,256300000.0,346100000.0,
Non Current Deferred Revenue,95600000.0,98300000.0,98500000.0,83000000.0,
Non Current Deferred Taxes Liabilities,199900000.0,287800000.0,157800000.0,263100000.0,
Long Term Debt And Capital Lease Obligation,1514000000.0,2658100000.0,1325100000.0,1414600000.0,
Long Term Capital Lease Obligation,123400000.0,121900000.0,105100000.0,121400000.0,
Long Term Debt,1390600000.0,2536200000.0,1220000000.0,1293200000.0,
Current Liabilities,1788000000.0,1829300000.0,1462100000.0,1188600000.0,
Other Current Liabilities,273800000.0,249600000.0,164400000.0,201500000.0,
Current Deferred Liabilities,800400000.0,663100000.0,639100000.0,548800000.0,
Current Deferred Revenue,800400000.0,663100000.0,639100000.0,548800000.0,
Current Debt And Capital Lease Obligation,,530400000.0,300000000.0,,255800000.0
Current Debt,,530400000.0,300000000.0,,255800000.0
Other Current Borrowings,,,300000000.0,,255800000.0
Pensionand Other Post Retirement Benefit Plans Current,227200000.0,181200000.0,159400000.0,231000000.0,
Payables And Accrued Expenses,486600000.0,205000000.0,199200000.0,207300000.0,
Payables,486600000.0,205000000.0,199200000.0,207300000.0,
Total Tax Payable,325000000.0,39700000.0,23700000.0,,
Income Tax Payable,325000000.0,39700000.0,23700000.0,,
Accounts Payable,161600000.0,165300000.0,175500000.0,207300000.0,
Total Assets,9488300000.0,9539300000.0,7269000000.0,7099600000.0,
Total Non Current Assets,7217900000.0,7708400000.0,5750800000.0,5649000000.0,
Other Non Current Assets,264100000.0,247800000.0,336200000.0,284700000.0,
Non Current Deferred Assets,294400000.0,412300000.0,438400000.0,502000000.0,
Non Current Deferred Taxes Assets,294400000.0,412300000.0,438400000.0,502000000.0,
Investments And Advances,361000000.0,127700000.0,,,
Long Term Equity Investment,361000000.0,127700000.0,,,
Goodwill And Other Intangible Assets,5986500000.0,6594100000.0,4636000000.0,4488100000.0,
Other Intangible Assets,998100000.0,1243500000.0,498100000.0,506600000.0,
Goodwill,4988400000.0,5350600000.0,4137900000.0,3981500000.0,
Net PPE,311900000.0,326500000.0,340200000.0,374200000.0,
Accumulated Depreciation,-339200000.0,-350500000.0,-359500000.0,-363000000.0,
Gross PPE,651100000.0,677000000.0,699700000.0,737200000.0,
Construction In Progress,13300000.0,14000000.0,10100000.0,20700000.0,
Other Properties,123500000.0,124000000.0,121200000.0,141000000.0,
Machinery Furniture Equipment,275400000.0,301600000.0,324000000.0,336700000.0,
Properties,238900000.0,237400000.0,244400000.0,238800000.0,
Current Assets,2270400000.0,1830900000.0,1518200000.0,1450600000.0,
Other Current Assets,196200000.0,147800000.0,127700000.0,136800000.0,
Assets Held For Sale Current,312000000.0,421200000.0,0.0,,
Prepaid Assets,103300000.0,89800000.0,73700000.0,,
Inventory,194300000.0,235700000.0,402500000.0,363300000.0,
Finished Goods,117400000.0,144300000.0,234500000.0,221300000.0,
Work In Process,5200000.0,3000000.0,13100000.0,12400000.0,
Raw Materials,71700000.0,88400000.0,154900000.0,129600000.0,
Receivables,725800000.0,706600000.0,643300000.0,624800000.0,
Accounts Receivable,725800000.0,706600000.0,643300000.0,624800000.0,
Allowance For Doubtful Accounts Receivable,,,-5900000.0,-7000000.0,-7000000.0
Gross Accounts Receivable,,,649200000.0,631800000.0,627500000.0
Cash Cash Equivalents And Short Term Investments,738800000.0,229800000.0,271000000.0,325700000.0,
Cash And Cash Equivalents,738800000.0,229800000.0,271000000.0,325700000.0,
