,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,7731667.0,8361447.0,8317389.0,8188331.0,
Ordinary Shares Number,87535640.0,86905860.0,86949918.0,87078976.0,
Share Issued,95267307.0,95267307.0,95267307.0,95267307.0,
Net Debt,,,139183000.0,85909000.0,
Total Debt,841144000.0,854396000.0,866376000.0,857954000.0,
Tangible Book Value,1592068000.0,749073000.0,398401000.0,311658000.0,
Invested Capital,6840648000.0,6144255000.0,5619425000.0,5237624000.0,
Working Capital,1890309000.0,1160273000.0,869286000.0,860082000.0,
Net Tangible Assets,1592068000.0,749073000.0,398401000.0,311658000.0,
Capital Lease Obligations,86936000.0,100505000.0,112802000.0,104378000.0,
Common Stock Equity,6086440000.0,5390364000.0,4865851000.0,4484048000.0,
Total Capitalization,6840648000.0,6144255000.0,5619425000.0,5237624000.0,
Total Equity Gross Minority Interest,6086440000.0,5390364000.0,4865851000.0,4484048000.0,
Stockholders Equity,6086440000.0,5390364000.0,4865851000.0,4484048000.0,
Gains Losses Not Affecting Retained Earnings,-147580000.0,-90271000.0,-122722000.0,-56112000.0,
Other Equity Adjustments,-147580000.0,-90271000.0,-122722000.0,-56112000.0,
Treasury Stock,1416655000.0,1474110000.0,1335627000.0,1185707000.0,
Retained Earnings,5859034000.0,5283342000.0,4782930000.0,4259220000.0,
Additional Paid In Capital,1790688000.0,1670450000.0,1540317000.0,1465694000.0,
Capital Stock,953000.0,953000.0,953000.0,953000.0,
Common Stock,953000.0,953000.0,953000.0,953000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,1964991000.0,1932511000.0,1822094000.0,1840266000.0,
Total Non Current Liabilities Net Minority Interest,1023807000.0,1043217000.0,1027258000.0,1061774000.0,
Other Non Current Liabilities,126800000.0,113520000.0,102756000.0,98272000.0,
Non Current Deferred Liabilities,55863000.0,75301000.0,58126000.0,105548000.0,
Non Current Deferred Taxes Liabilities,55863000.0,75301000.0,58126000.0,105548000.0,
Long Term Debt And Capital Lease Obligation,841144000.0,854396000.0,866376000.0,857954000.0,
Long Term Capital Lease Obligation,86936000.0,100505000.0,112802000.0,104378000.0,
Long Term Debt,754208000.0,753891000.0,753574000.0,753576000.0,
Current Liabilities,941184000.0,889294000.0,794836000.0,778492000.0,
Current Deferred Liabilities,504527000.0,457514000.0,413989000.0,391528000.0,
Current Deferred Revenue,504527000.0,457514000.0,413989000.0,391528000.0,
Pensionand Other Post Retirement Benefit Plans Current,189521000.0,170909000.0,160908000.0,163182000.0,
Payables And Accrued Expenses,247136000.0,260871000.0,219939000.0,223782000.0,
Current Accrued Expenses,204969000.0,215645000.0,156408000.0,151879000.0,
Payables,42167000.0,45226000.0,63531000.0,71903000.0,
Total Tax Payable,15105000.0,22454000.0,49510000.0,61040000.0,
Income Tax Payable,15105000.0,22454000.0,7698000.0,8410000.0,
Accounts Payable,27062000.0,22772000.0,14021000.0,10863000.0,
Total Assets,8051431000.0,7322875000.0,6687945000.0,6324314000.0,
Total Non Current Assets,5219938000.0,5273308000.0,5023823000.0,4685740000.0,
Other Non Current Assets,308333000.0,273030000.0,261880000.0,279676000.0,
Non Current Deferred Assets,222465000.0,164227000.0,84515000.0,24879000.0,
Non Current Deferred Taxes Assets,222465000.0,164227000.0,84515000.0,24879000.0,
Goodwill And Other Intangible Assets,4494372000.0,4641291000.0,4467450000.0,4172390000.0,
Other Intangible Assets,716244000.0,835417000.0,809183000.0,763119000.0,
Goodwill,3778128000.0,3805874000.0,3658267000.0,3409271000.0,
Net PPE,194768000.0,194760000.0,209978000.0,208795000.0,
Accumulated Depreciation,-184711000.0,-175474000.0,-158307000.0,-156121000.0,
Gross PPE,379479000.0,370234000.0,368285000.0,364916000.0,
Leases,29862000.0,29587000.0,27560000.0,25948000.0,
Other Properties,254887000.0,253092000.0,256812000.0,247974000.0,
Machinery Furniture Equipment,50154000.0,45131000.0,42226000.0,49907000.0,
Buildings And Improvements,41880000.0,39728000.0,38991000.0,38391000.0,
Land And Improvements,2696000.0,2696000.0,2696000.0,2696000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2831493000.0,2049567000.0,1664122000.0,1638574000.0,
Other Current Assets,58766000.0,48901000.0,51159000.0,52435000.0,
Prepaid Assets,,,,52435000.0,44740000.0
Receivables,1275210000.0,1140276000.0,998389000.0,918111000.0,
Other Receivables,244605000.0,253646000.0,209139000.0,200888000.0,
Taxes Receivable,7755000.0,22104000.0,28963000.0,71332000.0,
Accounts Receivable,1022850000.0,864526000.0,760287000.0,645891000.0,
Allowance For Doubtful Accounts Receivable,-16500000.0,-20700000.0,-18300000.0,-14600000.0,
Gross Accounts Receivable,1039350000.0,885226000.0,778587000.0,660491000.0,
Cash Cash Equivalents And Short Term Investments,1497517000.0,860390000.0,614574000.0,668028000.0,
Other Short Term Investments,50774000.0,189000.0,183000.0,361000.0,
Cash And Cash Equivalents,1446743000.0,860201000.0,614391000.0,667667000.0,
Cash Equivalents,,170821000.0,110658000.0,87620000.0,341085000.0
Cash Financial,,689380000.0,503733000.0,580047000.0,571587000.0
