,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,64500000.0,55900000.0,55100000.0,34563000.0,
Ordinary Shares Number,259100000.0,267200000.0,267300000.0,287015000.0,
Share Issued,323600000.0,323100000.0,322400000.0,321578000.0,
Net Debt,3931000000.0,3952000000.0,2378000000.0,2538000000.0,
Total Debt,5609000000.0,5638000000.0,3935000000.0,4224000000.0,
Tangible Book Value,-581000000.0,-746000000.0,481000000.0,486000000.0,
Invested Capital,10182000000.0,10418000000.0,8109000000.0,8584000000.0,
Working Capital,2044000000.0,1550000000.0,1987000000.0,2089000000.0,
Net Tangible Assets,-581000000.0,-746000000.0,481000000.0,486000000.0,
Capital Lease Obligations,1444000000.0,1387000000.0,1279000000.0,1412000000.0,
Common Stock Equity,6017000000.0,6167000000.0,5453000000.0,5772000000.0,
Total Capitalization,10144000000.0,9822000000.0,8075000000.0,8549000000.0,
Total Equity Gross Minority Interest,6032000000.0,6181000000.0,5491000000.0,5811000000.0,
Minority Interest,15000000.0,14000000.0,38000000.0,39000000.0,
Stockholders Equity,6017000000.0,6167000000.0,5453000000.0,5772000000.0,
Gains Losses Not Affecting Retained Earnings,-417000000.0,-240000000.0,-323000000.0,-153000000.0,
Other Equity Adjustments,-417000000.0,-240000000.0,-323000000.0,-153000000.0,
Treasury Stock,2787000000.0,2424000000.0,2389000000.0,1346000000.0,
Retained Earnings,7662000000.0,7290000000.0,6656000000.0,5794000000.0,
Additional Paid In Capital,1556000000.0,1538000000.0,1506000000.0,1474000000.0,
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Total Liabilities Net Minority Interest,8923000000.0,8898000000.0,6547000000.0,6795000000.0,
Total Non Current Liabilities Net Minority Interest,6061000000.0,5580000000.0,4276000000.0,4630000000.0,
Other Non Current Liabilities,341000000.0,314000000.0,283000000.0,365000000.0,
Preferred Securities Outside Stock Equity,,,,,24077000.0
Non Current Deferred Liabilities,386000000.0,448000000.0,280000000.0,279000000.0,
Non Current Deferred Taxes Liabilities,386000000.0,448000000.0,280000000.0,279000000.0,
Long Term Debt And Capital Lease Obligation,5334000000.0,4818000000.0,3713000000.0,3986000000.0,
Long Term Capital Lease Obligation,1207000000.0,1163000000.0,1091000000.0,1209000000.0,
Long Term Debt,4127000000.0,3655000000.0,2622000000.0,2777000000.0,
Current Liabilities,2862000000.0,3318000000.0,2271000000.0,2165000000.0,
Other Current Liabilities,94000000.0,149000000.0,89000000.0,112000000.0,
Current Debt And Capital Lease Obligation,275000000.0,820000000.0,222000000.0,238000000.0,
Current Capital Lease Obligation,237000000.0,224000000.0,188000000.0,203000000.0,
Current Debt,38000000.0,596000000.0,34000000.0,35000000.0,
Other Current Borrowings,38000000.0,596000000.0,34000000.0,35000000.0,
Current Provisions,126000000.0,132000000.0,109000000.0,107000000.0,
Payables And Accrued Expenses,2367000000.0,2217000000.0,1851000000.0,1708000000.0,
Current Accrued Expenses,566000000.0,569000000.0,512000000.0,532000000.0,
Payables,1801000000.0,1648000000.0,1339000000.0,1176000000.0,
Accounts Payable,1801000000.0,1648000000.0,1339000000.0,1176000000.0,
Total Assets,14955000000.0,15079000000.0,12038000000.0,12606000000.0,
Total Non Current Assets,10049000000.0,10211000000.0,7780000000.0,8352000000.0,
Other Non Current Assets,377000000.0,287000000.0,204000000.0,225000000.0,
Investments And Advances,169000000.0,159000000.0,141000000.0,181000000.0,
Long Term Equity Investment,169000000.0,159000000.0,141000000.0,181000000.0,
Goodwill And Other Intangible Assets,6598000000.0,6913000000.0,4972000000.0,5286000000.0,
Other Intangible Assets,1150000000.0,1313000000.0,653000000.0,746000000.0,
Goodwill,5448000000.0,5600000000.0,4319000000.0,4540000000.0,
Net PPE,2905000000.0,2852000000.0,2463000000.0,2660000000.0,
Accumulated Depreciation,-1251000000.0,-1173000000.0,-1049000000.0,-987000000.0,
Gross PPE,4156000000.0,4025000000.0,3512000000.0,3647000000.0,
Leases,476000000.0,457000000.0,398000000.0,350000000.0,
Construction In Progress,63000000.0,132000000.0,52000000.0,159000000.0,
Other Properties,1554000000.0,1477000000.0,1334000000.0,1462000000.0,
Machinery Furniture Equipment,1287000000.0,1226000000.0,1102000000.0,1057000000.0,
Buildings And Improvements,505000000.0,473000000.0,409000000.0,415000000.0,
Land And Improvements,271000000.0,260000000.0,217000000.0,204000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,4906000000.0,4868000000.0,4258000000.0,4254000000.0,
Other Current Assets,330000000.0,283000000.0,230000000.0,296000000.0,
Prepaid Assets,,,,296947000.0,233877000.0
Inventory,3220000000.0,3121000000.0,2752000000.0,2611000000.0,
Finished Goods,3220000000.0,3121000000.0,2752000000.0,2611000000.0,
Raw Materials,,,46000000.0,37000000.0,20795000.0
Receivables,1122000000.0,1165000000.0,998000000.0,1073000000.0,
Accounts Receivable,1122000000.0,1165000000.0,998000000.0,1073000000.0,
Allowance For Doubtful Accounts Receivable,-56000000.0,-61000000.0,-54000000.0,-53000000.0,
Gross Accounts Receivable,1178000000.0,1226000000.0,1052000000.0,1126000000.0,
Cash Cash Equivalents And Short Term Investments,234000000.0,299000000.0,278000000.0,274000000.0,
Cash And Cash Equivalents,234000000.0,299000000.0,278000000.0,274000000.0,
