,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,386000000.0,382000000.0,385000000.0,403000000.0,
Share Issued,386000000.0,382000000.0,385000000.0,403000000.0,
Total Debt,747000000.0,1243000000.0,1200000000.0,916000000.0,
Tangible Book Value,10809000000.0,13758000000.0,19123000000.0,14145000000.0,
Invested Capital,10901000000.0,13854000000.0,19123000000.0,14145000000.0,
Working Capital,5893000000.0,7310000000.0,8508000000.0,6943000000.0,
Net Tangible Assets,10809000000.0,13758000000.0,19123000000.0,14145000000.0,
Capital Lease Obligations,747000000.0,1243000000.0,1200000000.0,916000000.0,
Common Stock Equity,10901000000.0,13854000000.0,19123000000.0,14145000000.0,
Total Capitalization,10901000000.0,13854000000.0,19123000000.0,14145000000.0,
Total Equity Gross Minority Interest,10901000000.0,13854000000.0,19123000000.0,14145000000.0,
Stockholders Equity,10901000000.0,13854000000.0,19123000000.0,14145000000.0,
Gains Losses Not Affecting Retained Earnings,-10000000.0,-123000000.0,-370000000.0,-24000000.0,
Other Equity Adjustments,-10000000.0,-123000000.0,-370000000.0,-24000000.0,
Retained Earnings,10045000000.0,13606000000.0,18320000000.0,9958000000.0,
Additional Paid In Capital,866000000.0,371000000.0,1173000000.0,4211000000.0,
Capital Stock,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3241000000.0,4572000000.0,6735000000.0,10524000000.0,
Total Non Current Liabilities Net Minority Interest,1035000000.0,1557000000.0,1812000000.0,1396000000.0,
Other Non Current Liabilities,36000000.0,21000000.0,135000000.0,76000000.0,
Tradeand Other Payables Non Current,231000000.0,235000000.0,,,
Non Current Deferred Liabilities,58000000.0,83000000.0,673000000.0,615000000.0,
Non Current Deferred Revenue,58000000.0,83000000.0,673000000.0,615000000.0,
Long Term Debt And Capital Lease Obligation,710000000.0,1218000000.0,1004000000.0,705000000.0,
Long Term Capital Lease Obligation,710000000.0,1218000000.0,1004000000.0,705000000.0,
Current Liabilities,2206000000.0,3015000000.0,4923000000.0,9128000000.0,
Other Current Liabilities,181000000.0,41000000.0,53000000.0,14000000.0,
Current Deferred Liabilities,153000000.0,568000000.0,2038000000.0,6253000000.0,
Current Deferred Revenue,153000000.0,568000000.0,2038000000.0,6253000000.0,
Current Debt And Capital Lease Obligation,37000000.0,25000000.0,196000000.0,211000000.0,
Current Capital Lease Obligation,37000000.0,25000000.0,196000000.0,211000000.0,
Pensionand Other Post Retirement Benefit Plans Current,312000000.0,245000000.0,190000000.0,126000000.0,
Current Provisions,370000000.0,556000000.0,,,
Payables And Accrued Expenses,1153000000.0,1580000000.0,2446000000.0,2524000000.0,
Current Accrued Expenses,745000000.0,997000000.0,1911000000.0,1346000000.0,
Payables,408000000.0,583000000.0,535000000.0,1178000000.0,
Total Tax Payable,3000000.0,63000000.0,48000000.0,876000000.0,
Income Tax Payable,3000000.0,63000000.0,48000000.0,876000000.0,
Accounts Payable,405000000.0,520000000.0,487000000.0,302000000.0,
Total Assets,14142000000.0,18426000000.0,25858000000.0,24669000000.0,
Total Non Current Assets,6043000000.0,8101000000.0,12427000000.0,8598000000.0,
Other Non Current Assets,171000000.0,181000000.0,946000000.0,46000000.0,
Non Current Prepaid Assets,139000000.0,342000000.0,0.0,,
Non Current Deferred Assets,81000000.0,81000000.0,982000000.0,326000000.0,
Non Current Deferred Taxes Assets,81000000.0,81000000.0,982000000.0,326000000.0,
Non Current Accounts Receivable,97000000.0,,,,
Investments And Advances,2508000000.0,4743000000.0,8360000000.0,6843000000.0,
Investmentin Financial Assets,2494000000.0,4677000000.0,8318000000.0,6843000000.0,
Available For Sale Securities,2494000000.0,4677000000.0,8318000000.0,6843000000.0,
Long Term Equity Investment,14000000.0,66000000.0,42000000.0,,
Goodwill And Other Intangible Assets,92000000.0,96000000.0,0.0,,
Other Intangible Assets,40000000.0,44000000.0,,,
Goodwill,52000000.0,52000000.0,0.0,,
Net PPE,2955000000.0,2658000000.0,2139000000.0,1383000000.0,
Accumulated Depreciation,-527000000.0,-433000000.0,-658000000.0,-352000000.0,
Gross PPE,3482000000.0,3091000000.0,2797000000.0,1735000000.0,
Leases,207000000.0,522000000.0,460000000.0,313000000.0,
Construction In Progress,1057000000.0,860000000.0,281000000.0,212000000.0,
Other Properties,1235000000.0,1587000000.0,1986000000.0,1174000000.0,
Machinery Furniture Equipment,181000000.0,100000000.0,59000000.0,36000000.0,
Buildings And Improvements,743000000.0,0.0,,,90201000.0
Land And Improvements,59000000.0,22000000.0,11000000.0,0.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,8099000000.0,10325000000.0,13431000000.0,16071000000.0,
Other Current Assets,58000000.0,88000000.0,44000000.0,26000000.0,
Hedging Assets Current,,,,21000000.0,0.0
Restricted Cash,,,,,1032000.0
Prepaid Assets,307000000.0,350000000.0,851000000.0,554000000.0,
Inventory,117000000.0,202000000.0,949000000.0,1441000000.0,
Finished Goods,28000000.0,24000000.0,169000000.0,233000000.0,
Work In Process,26000000.0,15000000.0,205000000.0,338000000.0,
Raw Materials,63000000.0,163000000.0,575000000.0,870000000.0,
