,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Preferred Shares Number,40000000.0,40000000.0,40000000.0,40000000.0,
Ordinary Shares Number,776000000.0,770711728.0,770000000.0,769000000.0,
Share Issued,776000000.0,770711728.0,770000000.0,769000000.0,
Net Debt,83959000000.0,79287000000.0,73294000000.0,65883000000.0,
Total Debt,85230000000.0,80457000000.0,74579000000.0,68263000000.0,
Tangible Book Value,29850000000.0,27846000000.0,28057000000.0,28031000000.0,
Invested Capital,133426000000.0,126689000000.0,121063000000.0,113558000000.0,
Working Capital,-6407000000.0,-4514000000.0,-5651000000.0,-5991000000.0,
Net Tangible Assets,30823000000.0,29808000000.0,30019000000.0,29993000000.0,
Capital Lease Obligations,957000000.0,917000000.0,876000000.0,2039000000.0,
Common Stock Equity,49153000000.0,47149000000.0,47360000000.0,47334000000.0,
Preferred Stock Equity,973000000.0,1962000000.0,1962000000.0,1962000000.0,
Total Capitalization,126466000000.0,121563000000.0,115195000000.0,108980000000.0,
Total Equity Gross Minority Interest,51255000000.0,50186000000.0,51853000000.0,51136000000.0,
Minority Interest,1129000000.0,1075000000.0,2531000000.0,1840000000.0,
Stockholders Equity,50126000000.0,49111000000.0,49322000000.0,49296000000.0,
Gains Losses Not Affecting Retained Earnings,228000000.0,-6000000.0,-140000000.0,-303000000.0,
Other Equity Adjustments,228000000.0,-6000000.0,-140000000.0,-303000000.0,
Retained Earnings,3431000000.0,2235000000.0,2637000000.0,3265000000.0,
Additional Paid In Capital,45494000000.0,44920000000.0,44862000000.0,44371000000.0,
Capital Stock,973000000.0,1962000000.0,1963000000.0,1963000000.0,
Common Stock,0.0,0.0,1000000.0,1000000.0,
Preferred Stock,973000000.0,1962000000.0,1962000000.0,1962000000.0,
Total Liabilities Net Minority Interest,135088000000.0,126707000000.0,126233000000.0,118451000000.0,
Total Non Current Liabilities Net Minority Interest,115731000000.0,109424000000.0,107360000000.0,102520000000.0,
Other Non Current Liabilities,1557000000.0,1394000000.0,1502000000.0,1348000000.0,
Liabilities Heldfor Sale Non Current,89000000.0,157000000.0,1927000000.0,612000000.0,
Employee Benefits,434000000.0,485000000.0,832000000.0,855000000.0,
Non Current Pension And Other Postretirement Benefit Plans,434000000.0,485000000.0,832000000.0,855000000.0,
Tradeand Other Payables Non Current,894000000.0,864000000.0,849000000.0,833000000.0,
Non Current Deferred Liabilities,11424000000.0,10556000000.0,9964000000.0,9379000000.0,
Non Current Deferred Taxes Liabilities,11424000000.0,10556000000.0,9964000000.0,9379000000.0,
Long Term Debt And Capital Lease Obligation,77297000000.0,73369000000.0,66749000000.0,61388000000.0,
Long Term Capital Lease Obligation,957000000.0,917000000.0,876000000.0,1704000000.0,
Long Term Debt,76340000000.0,72452000000.0,65873000000.0,59684000000.0,
Long Term Provisions,9342000000.0,8560000000.0,11955000000.0,11953000000.0,
Current Liabilities,19357000000.0,17283000000.0,18873000000.0,15931000000.0,
Other Current Liabilities,3589000000.0,3810000000.0,4168000000.0,3617000000.0,
Current Debt And Capital Lease Obligation,7933000000.0,7088000000.0,7830000000.0,6875000000.0,
Current Capital Lease Obligation,,,332000000.0,335000000.0,
Current Debt,7933000000.0,7088000000.0,7830000000.0,6540000000.0,
Other Current Borrowings,,,4001000000.0,3236000000.0,4238000000.0
Current Notes Payable,,,3952000000.0,3304000000.0,2873000000.0
Current Provisions,650000000.0,596000000.0,773000000.0,647000000.0,
Payables And Accrued Expenses,7185000000.0,5789000000.0,6102000000.0,4792000000.0,
Current Accrued Expenses,855000000.0,745000000.0,626000000.0,530000000.0,
Interest Payable,855000000.0,745000000.0,626000000.0,530000000.0,
Payables,6330000000.0,5044000000.0,5476000000.0,4262000000.0,
Total Tax Payable,851000000.0,816000000.0,722000000.0,731000000.0,
Accounts Payable,5479000000.0,4228000000.0,4754000000.0,3531000000.0,
Total Assets,186343000000.0,176893000000.0,178086000000.0,169587000000.0,
Total Non Current Assets,173393000000.0,164124000000.0,164864000000.0,159647000000.0,
Other Non Current Assets,3598000000.0,4161000000.0,9034000000.0,10327000000.0,
Investments And Advances,11787000000.0,10635000000.0,9092000000.0,10858000000.0,
Other Investments,,,8637000000.0,10401000000.0,9114000000.0
Investmentin Financial Assets,11434000000.0,10143000000.0,8637000000.0,10401000000.0,
Available For Sale Securities,11434000000.0,10143000000.0,8637000000.0,10401000000.0,
Long Term Equity Investment,353000000.0,492000000.0,455000000.0,457000000.0,
Investmentsin Associatesat Cost,,,455000000.0,457000000.0,961000000.0
Goodwill And Other Intangible Assets,19303000000.0,19303000000.0,19303000000.0,19303000000.0,
Goodwill,19303000000.0,19303000000.0,19303000000.0,19303000000.0,
Net PPE,124451000000.0,116407000000.0,112790000000.0,106672000000.0,
Accumulated Depreciation,-57503000000.0,-56038000000.0,-52100000000.0,-49104000000.0,
Gross PPE,181954000000.0,172445000000.0,164890000000.0,155776000000.0,
Construction In Progress,7850000000.0,8372000000.0,7381000000.0,5979000000.0,
Other Properties,20935000000.0,19958000000.0,18319000000.0,16863000000.0,
Current Assets,12950000000.0,12769000000.0,13222000000.0,9940000000.0,
Other Current Assets,3451000000.0,4079000000.0,4458000000.0,2734000000.0,
Assets Held For Sale Current,4000000.0,14000000.0,356000000.0,232000000.0,
Inventory,4509000000.0,4292000000.0,3584000000.0,3111000000.0,
Other Inventories,321000000.0,364000000.0,360000000.0,316000000.0,
Receivables,4672000000.0,4131000000.0,4415000000.0,3522000000.0,
Accounts Receivable,4672000000.0,4131000000.0,4415000000.0,3522000000.0,
Allowance For Doubtful Accounts Receivable,-209000000.0,-205000000.0,-216000000.0,-121000000.0,
Gross Accounts Receivable,4881000000.0,4336000000.0,4631000000.0,3643000000.0,
Cash Cash Equivalents And Short Term Investments,314000000.0,253000000.0,409000000.0,341000000.0,
Cash And Cash Equivalents,314000000.0,253000000.0,409000000.0,341000000.0,
Cash Financial,314000000.0,,,,
