,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,25400000.0,13000000.0,8600000.0,1300000.0,
Preferred Shares Number,,1400000.0,1400000.0,1400000.0,1400000.0
Ordinary Shares Number,341200000.0,350700000.0,352900000.0,359100000.0,
Share Issued,366600000.0,363700000.0,361500000.0,360400000.0,
Net Debt,2894000000.0,1757400000.0,2542100000.0,3139700000.0,
Total Debt,3876900000.0,3810100000.0,3420700000.0,4143500000.0,
Tangible Book Value,-3307400000.0,-1962600000.0,-2852500000.0,-3530000000.0,
Invested Capital,13895900000.0,13965100000.0,12934700000.0,13471200000.0,
Working Capital,353900000.0,1880300000.0,-250100000.0,-1200000000.0,
Net Tangible Assets,-3307400000.0,-1962600000.0,-2852500000.0,-3530000000.0,
Capital Lease Obligations,169600000.0,163900000.0,169400000.0,184500000.0,
Common Stock Equity,10188600000.0,10318900000.0,9683400000.0,9512200000.0,
Total Capitalization,13519700000.0,13965100000.0,11935000000.0,11319500000.0,
Total Equity Gross Minority Interest,10195600000.0,10325300000.0,9688600000.0,9517000000.0,
Minority Interest,7000000.0,6400000.0,5200000.0,4800000.0,
Stockholders Equity,10188600000.0,10318900000.0,9683400000.0,9512200000.0,
Gains Losses Not Affecting Retained Earnings,-465400000.0,-326100000.0,-325700000.0,-185000000.0,
Other Equity Adjustments,-465400000.0,-326100000.0,-325700000.0,-185000000.0,
Treasury Stock,1612300000.0,715800000.0,442900000.0,0.0,
Retained Earnings,8227600000.0,7505900000.0,6742100000.0,6023600000.0,
Additional Paid In Capital,4035000000.0,3851300000.0,3706300000.0,3670000000.0,
Capital Stock,3700000.0,3600000.0,3600000.0,3600000.0,
Common Stock,3700000.0,3600000.0,3600000.0,3600000.0,
Preferred Stock,,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,6820500000.0,6586500000.0,6202000000.0,6948500000.0,
Total Non Current Liabilities Net Minority Interest,4582100000.0,4795200000.0,3474900000.0,3233600000.0,
Other Non Current Liabilities,12100000.0,9700000.0,18200000.0,33200000.0,
Liabilities Heldfor Sale Non Current,,,,,0.0
Employee Benefits,137200000.0,142400000.0,126200000.0,192100000.0,
Non Current Pension And Other Postretirement Benefit Plans,80700000.0,88700000.0,77900000.0,133900000.0,
Non Current Accrued Expenses,15600000.0,15800000.0,16400000.0,16100000.0,
Tradeand Other Payables Non Current,894400000.0,809000000.0,893500000.0,1011200000.0,
Non Current Deferred Liabilities,58900000.0,45800000.0,38000000.0,33800000.0,
Non Current Deferred Revenue,58900000.0,45800000.0,38000000.0,33800000.0,
Long Term Debt And Capital Lease Obligation,3463900000.0,3772500000.0,2382600000.0,1947200000.0,
Long Term Capital Lease Obligation,132800000.0,126300000.0,131000000.0,139900000.0,
Long Term Debt,3331100000.0,3646200000.0,2251600000.0,1807300000.0,
Current Liabilities,2238400000.0,1791300000.0,2727100000.0,3714900000.0,
Other Current Liabilities,158400000.0,143800000.0,132500000.0,142200000.0,
Current Deferred Liabilities,553200000.0,544600000.0,509600000.0,457600000.0,
Current Deferred Revenue,553200000.0,544600000.0,509600000.0,457600000.0,
Current Debt And Capital Lease Obligation,413000000.0,37600000.0,1038100000.0,2196300000.0,
Current Capital Lease Obligation,36800000.0,37600000.0,38400000.0,44600000.0,
Current Debt,376200000.0,,999700000.0,2151700000.0,1399800000.0
Other Current Borrowings,376200000.0,,999700000.0,2151700000.0,1399800000.0
Pensionand Other Post Retirement Benefit Plans Current,249000000.0,283500000.0,246100000.0,257700000.0,
Current Provisions,,,40100000.0,44600000.0,43100000.0
Payables And Accrued Expenses,864800000.0,781800000.0,800800000.0,661100000.0,
Current Accrued Expenses,41600000.0,43400000.0,45300000.0,50200000.0,
Payables,823200000.0,738400000.0,755500000.0,610900000.0,
Total Tax Payable,145800000.0,129800000.0,132500000.0,53000000.0,
Accounts Payable,677400000.0,608600000.0,623000000.0,557900000.0,
Total Assets,17016100000.0,16911800000.0,15890600000.0,16465500000.0,
Total Non Current Assets,14423800000.0,13240200000.0,13413600000.0,13950600000.0,
Other Non Current Assets,494700000.0,518900000.0,455800000.0,512900000.0,
Goodwill And Other Intangible Assets,13496000000.0,12281500000.0,12535900000.0,13042200000.0,
Other Intangible Assets,3340000000.0,3159800000.0,3487400000.0,3890200000.0,
Goodwill,10156000000.0,9121700000.0,9048500000.0,9152000000.0,
Net PPE,433100000.0,439800000.0,421900000.0,395500000.0,
Accumulated Depreciation,-828600000.0,-809000000.0,-754500000.0,-679000000.0,
Gross PPE,1261700000.0,1248800000.0,1176400000.0,1074500000.0,
Other Properties,,,,175600000.0,188700000.0
Machinery Furniture Equipment,932600000.0,877200000.0,809800000.0,706700000.0,
Buildings And Improvements,284000000.0,317200000.0,312300000.0,312900000.0,
Land And Improvements,45100000.0,54400000.0,54300000.0,54900000.0,
