,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Preferred Shares Number,,,,32000000.0,32000000.0
Ordinary Shares Number,2221647775.0,2219729644.0,2247681626.0,2267391527.0,
Share Issued,2221647775.0,2219729644.0,2247681626.0,2267391527.0,
Net Debt,31581000000.0,31812000000.0,30823000000.0,32070000000.0,
Total Debt,31669000000.0,31895000000.0,31568000000.0,33210000000.0,
Tangible Book Value,8687000000.0,8228000000.0,8968000000.0,9231000000.0,
Invested Capital,62200000000.0,62201000000.0,62310000000.0,64033000000.0,
Working Capital,-2580000000.0,-4679000000.0,-3127000000.0,-1992000000.0,
Net Tangible Assets,8687000000.0,8228000000.0,8968000000.0,9231000000.0,
Common Stock Equity,30531000000.0,30306000000.0,30742000000.0,30823000000.0,
Total Capitalization,60191000000.0,58152000000.0,58925000000.0,61387000000.0,
Total Equity Gross Minority Interest,31867000000.0,31729000000.0,32114000000.0,31921000000.0,
Minority Interest,1336000000.0,1423000000.0,1372000000.0,1098000000.0,
Stockholders Equity,30531000000.0,30306000000.0,30742000000.0,30823000000.0,
Gains Losses Not Affecting Retained Earnings,-95000000.0,-217000000.0,-402000000.0,-411000000.0,
Other Equity Adjustments,-95000000.0,-217000000.0,-402000000.0,-411000000.0,
Retained Earnings,-10633000000.0,-10689000000.0,-10551000000.0,-10595000000.0,
Additional Paid In Capital,41237000000.0,41190000000.0,41673000000.0,41806000000.0,
Capital Stock,22000000.0,22000000.0,22000000.0,23000000.0,
Common Stock,22000000.0,22000000.0,22000000.0,23000000.0,
Preferred Stock,,,,0.0,0.0
Total Liabilities Net Minority Interest,39540000000.0,39291000000.0,37964000000.0,38495000000.0,
Total Non Current Liabilities Net Minority Interest,34439000000.0,32070000000.0,31034000000.0,32674000000.0,
Other Non Current Liabilities,2488000000.0,2615000000.0,2008000000.0,2000000000.0,
Preferred Securities Outside Stock Equity,221000000.0,221000000.0,220000000.0,110000000.0,
Non Current Deferred Liabilities,2070000000.0,1388000000.0,623000000.0,0.0,
Non Current Deferred Taxes Liabilities,2070000000.0,1388000000.0,623000000.0,0.0,
Long Term Debt And Capital Lease Obligation,29660000000.0,27846000000.0,28183000000.0,30564000000.0,
Long Term Debt,29660000000.0,27846000000.0,28183000000.0,30564000000.0,
Current Liabilities,5101000000.0,7221000000.0,6930000000.0,5821000000.0,
Other Current Liabilities,878000000.0,1021000000.0,1322000000.0,1142000000.0,
Current Debt And Capital Lease Obligation,2009000000.0,4049000000.0,3385000000.0,2646000000.0,
Current Debt,2009000000.0,4049000000.0,3385000000.0,2646000000.0,
Other Current Borrowings,2009000000.0,4049000000.0,3385000000.0,2646000000.0,
Line Of Credit,,0.0,0.0,,
Commercial Paper,,1989000000.0,0.0,,
Payables And Accrued Expenses,2214000000.0,2151000000.0,2223000000.0,2033000000.0,
Current Accrued Expenses,543000000.0,513000000.0,515000000.0,504000000.0,
Interest Payable,543000000.0,513000000.0,515000000.0,504000000.0,
Payables,1671000000.0,1638000000.0,1708000000.0,1529000000.0,
Total Tax Payable,276000000.0,272000000.0,264000000.0,270000000.0,
Accounts Payable,1395000000.0,1366000000.0,1444000000.0,1259000000.0,
Total Assets,71407000000.0,71020000000.0,70078000000.0,70416000000.0,
Total Non Current Assets,68886000000.0,68478000000.0,66275000000.0,66587000000.0,
Other Non Current Assets,1184000000.0,1229000000.0,1249000000.0,1649000000.0,
Non Current Deferred Assets,,,0.0,115000000.0,536000000.0
Non Current Deferred Taxes Assets,,,0.0,115000000.0,536000000.0
Investments And Advances,7845000000.0,7874000000.0,7653000000.0,7578000000.0,
Long Term Equity Investment,7845000000.0,7874000000.0,7653000000.0,7578000000.0,
Investments In Other Ventures Under Equity Method,,,347000000.0,369000000.0,
Investmentsin Associatesat Cost,,,6927000000.0,6835000000.0,
Investmentsin Subsidiariesat Cost,,,379000000.0,374000000.0,
Goodwill And Other Intangible Assets,21844000000.0,22078000000.0,21774000000.0,21592000000.0,
Other Intangible Assets,1760000000.0,1957000000.0,1809000000.0,1678000000.0,
Goodwill,20084000000.0,20121000000.0,19965000000.0,19914000000.0,
Net PPE,38013000000.0,37297000000.0,35599000000.0,35653000000.0,
Accumulated Depreciation,-22182000000.0,-22075000000.0,-20412000000.0,-18792000000.0,
Gross PPE,60195000000.0,59372000000.0,56011000000.0,54445000000.0,
Construction In Progress,1588000000.0,1045000000.0,1043000000.0,606000000.0,
Other Properties,57770000000.0,56410000000.0,53230000000.0,52121000000.0,
Land And Improvements,837000000.0,1917000000.0,1738000000.0,1718000000.0,
Current Assets,2521000000.0,2542000000.0,3803000000.0,3829000000.0,
Other Current Assets,246000000.0,333000000.0,304000000.0,289000000.0,
Hedging Assets Current,,126000000.0,231000000.0,220000000.0,185000000.0
Restricted Cash,126000000.0,13000000.0,49000000.0,7000000.0,
Inventory,555000000.0,525000000.0,634000000.0,562000000.0,
Receivables,1506000000.0,1588000000.0,1840000000.0,1611000000.0,
Accounts Receivable,1506000000.0,1588000000.0,1840000000.0,1611000000.0,
Allowance For Doubtful Accounts Receivable,,-1000000.0,-1000000.0,-1000000.0,-26000000.0
Gross Accounts Receivable,,1589000000.0,1841000000.0,1612000000.0,1319000000.0
Cash Cash Equivalents And Short Term Investments,88000000.0,83000000.0,745000000.0,1140000000.0,
Other Short Term Investments,,,,,0.0
Cash And Cash Equivalents,88000000.0,83000000.0,745000000.0,1140000000.0,
