,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,249981400.0,265537300.0,277378300.0,305476800.0,
Share Issued,249981400.0,265537300.0,277378300.0,305476800.0,
Net Debt,41098000000.0,38658000000.0,37176000000.0,33128000000.0,
Total Debt,45237000000.0,41859000000.0,40200000000.0,36726000000.0,
Tangible Book Value,-12592000000.0,-11719000000.0,-12420000000.0,-10473000000.0,
Invested Capital,40532000000.0,37819000000.0,35317000000.0,33646000000.0,
Working Capital,1237000000.0,2272000000.0,3741000000.0,3960000000.0,
Net Tangible Assets,-12592000000.0,-11719000000.0,-12420000000.0,-10473000000.0,
Capital Lease Obligations,2206000000.0,2266000000.0,2116000000.0,2147000000.0,
Common Stock Equity,-2499000000.0,-1774000000.0,-2767000000.0,-933000000.0,
Total Capitalization,35834000000.0,35395000000.0,34947000000.0,33409000000.0,
Total Equity Gross Minority Interest,555000000.0,1060000000.0,-73000000.0,1489000000.0,
Minority Interest,3054000000.0,2834000000.0,2694000000.0,2422000000.0,
Stockholders Equity,-2499000000.0,-1774000000.0,-2767000000.0,-933000000.0,
Gains Losses Not Affecting Retained Earnings,-387000000.0,-425000000.0,-490000000.0,-404000000.0,
Other Equity Adjustments,-387000000.0,-425000000.0,-490000000.0,-404000000.0,
Retained Earnings,-2115000000.0,-1352000000.0,-2280000000.0,-532000000.0,
Additional Paid In Capital,,,,0.0,294000000.0
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Total Liabilities Net Minority Interest,58958000000.0,55151000000.0,52511000000.0,49253000000.0,
Total Non Current Liabilities Net Minority Interest,43781000000.0,42496000000.0,42609000000.0,39671000000.0,
Other Non Current Liabilities,3585000000.0,3424000000.0,3143000000.0,3574000000.0,
Tradeand Other Payables Non Current,,1867000000.0,1615000000.0,2060000000.0,1940000000.0
Long Term Debt And Capital Lease Obligation,40196000000.0,39072000000.0,39466000000.0,36097000000.0,
Long Term Capital Lease Obligation,1863000000.0,1903000000.0,1752000000.0,1755000000.0,
Long Term Debt,38333000000.0,37169000000.0,37714000000.0,34342000000.0,
Current Liabilities,15177000000.0,12655000000.0,9902000000.0,9582000000.0,
Current Debt And Capital Lease Obligation,5041000000.0,2787000000.0,734000000.0,629000000.0,
Current Capital Lease Obligation,343000000.0,363000000.0,364000000.0,392000000.0,
Current Debt,4698000000.0,2424000000.0,370000000.0,237000000.0,
Other Current Borrowings,4698000000.0,2424000000.0,370000000.0,237000000.0,
Pensionand Other Post Retirement Benefit Plans Current,910000000.0,867000000.0,794000000.0,549000000.0,
Payables And Accrued Expenses,9226000000.0,9001000000.0,8374000000.0,8404000000.0,
Current Accrued Expenses,4531000000.0,4386000000.0,3764000000.0,3932000000.0,
Interest Payable,502000000.0,414000000.0,402000000.0,353000000.0,
Payables,4695000000.0,4615000000.0,4610000000.0,4472000000.0,
Total Tax Payable,419000000.0,382000000.0,371000000.0,361000000.0,
Accounts Payable,4276000000.0,4233000000.0,4239000000.0,4111000000.0,
Total Assets,59513000000.0,56211000000.0,52438000000.0,50742000000.0,
Total Non Current Assets,43099000000.0,41284000000.0,38795000000.0,37200000000.0,
Other Non Current Assets,230000000.0,184000000.0,298000000.0,598000000.0,
Investments And Advances,1231000000.0,1233000000.0,1204000000.0,886000000.0,
Long Term Equity Investment,1231000000.0,1233000000.0,1204000000.0,886000000.0,
Investments In Other Ventures Under Equity Method,662000000.0,756000000.0,823000000.0,448000000.0,
Investmentsin Associatesat Cost,,756000000.0,823000000.0,448000000.0,422000000.0
Investmentsin Subsidiariesat Cost,569000000.0,477000000.0,381000000.0,438000000.0,
Goodwill And Other Intangible Assets,10093000000.0,9945000000.0,9653000000.0,9540000000.0,
Net PPE,31545000000.0,29922000000.0,27640000000.0,26176000000.0,
Accumulated Depreciation,-33100000000.0,-30833000000.0,-29182000000.0,-27287000000.0,
Gross PPE,64645000000.0,60755000000.0,56822000000.0,53463000000.0,
Construction In Progress,1858000000.0,1870000000.0,1756000000.0,1387000000.0,
Other Properties,36801000000.0,34205000000.0,32046000000.0,30369000000.0,
Buildings And Improvements,22691000000.0,21560000000.0,20221000000.0,19211000000.0,
Land And Improvements,3295000000.0,3120000000.0,2799000000.0,2496000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,16414000000.0,14927000000.0,13643000000.0,13542000000.0,
Other Current Assets,1992000000.0,2013000000.0,1776000000.0,2010000000.0,
Inventory,1738000000.0,2021000000.0,2068000000.0,1986000000.0,
Receivables,10751000000.0,9958000000.0,8891000000.0,8095000000.0,
Accounts Receivable,10751000000.0,9958000000.0,8891000000.0,8095000000.0,
Cash Cash Equivalents And Short Term Investments,1933000000.0,935000000.0,908000000.0,1451000000.0,
Cash And Cash Equivalents,1933000000.0,935000000.0,908000000.0,1451000000.0,
