,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Treasury Shares Number,,7023967.0,,,
Ordinary Shares Number,523596548.0,495937891.0,499575175.0,501807677.0,
Share Issued,523596548.0,495937891.0,499575175.0,501807677.0,
Net Debt,7712900000.0,6882200000.0,4051600000.0,2423200000.0,
Total Debt,13086900000.0,11752400000.0,9362500000.0,7588800000.0,
Tangible Book Value,1494600000.0,1010900000.0,613900000.0,2055500000.0,
Invested Capital,24629900000.0,23201500000.0,20308700000.0,18293800000.0,
Working Capital,4068800000.0,4357600000.0,4411100000.0,4344500000.0,
Net Tangible Assets,1494600000.0,1010900000.0,613900000.0,2055500000.0,
Capital Lease Obligations,965100000.0,467800000.0,528400000.0,518400000.0,
Common Stock Equity,12508100000.0,11916900000.0,11474600000.0,11223400000.0,
Total Capitalization,24629900000.0,23201500000.0,20308700000.0,18293800000.0,
Total Equity Gross Minority Interest,14564800000.0,13573900000.0,13824700000.0,12743600000.0,
Minority Interest,2056700000.0,1657000000.0,2350100000.0,1520200000.0,
Stockholders Equity,12508100000.0,11916900000.0,11474600000.0,11223400000.0,
Gains Losses Not Affecting Retained Earnings,-419500000.0,-509300000.0,-621000000.0,-377600000.0,
Other Equity Adjustments,-419500000.0,-509300000.0,-621000000.0,-377600000.0,
Retained Earnings,11927600000.0,12376600000.0,12045600000.0,11550800000.0,
Additional Paid In Capital,947600000.0,0.0,,,
Capital Stock,52400000.0,49600000.0,50000000.0,50200000.0,
Common Stock,52400000.0,49600000.0,50000000.0,50200000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,17899700000.0,16547300000.0,14235900000.0,11424800000.0,
Total Non Current Liabilities Net Minority Interest,16080500000.0,15154100000.0,12599700000.0,9693900000.0,
Other Non Current Liabilities,907400000.0,1286200000.0,1425000000.0,614100000.0,
Preferred Securities Outside Stock Equity,,,,933000000.0,541900000.0
Employee Benefits,1801300000.0,1665100000.0,1464400000.0,1179300000.0,
Non Current Deferred Liabilities,284900000.0,450400000.0,347800000.0,311700000.0,
Non Current Deferred Taxes Liabilities,284900000.0,450400000.0,347800000.0,311700000.0,
Long Term Debt And Capital Lease Obligation,13086900000.0,11752400000.0,9362500000.0,7588800000.0,
Long Term Capital Lease Obligation,965100000.0,467800000.0,528400000.0,518400000.0,
Long Term Debt,12121800000.0,11284600000.0,8834100000.0,7070400000.0,
Current Liabilities,1819200000.0,1393200000.0,1636200000.0,1730900000.0,
Payables And Accrued Expenses,1819200000.0,1393200000.0,1636200000.0,1730900000.0,
Payables,1819200000.0,1393200000.0,1636200000.0,1730900000.0,
Dividends Payable,,,,,143200000.0
Total Tax Payable,406400000.0,513500000.0,523100000.0,693600000.0,
Income Tax Payable,406400000.0,513500000.0,523100000.0,693600000.0,
Accounts Payable,1412800000.0,879700000.0,1113100000.0,1037300000.0,
Total Assets,32464500000.0,30121200000.0,28060600000.0,24168400000.0,
Total Non Current Assets,26576500000.0,24370400000.0,22013300000.0,18093000000.0,
Other Non Current Assets,420000000.0,398800000.0,395400000.0,376300000.0,
Investments And Advances,13373300000.0,11859200000.0,9549400000.0,7330400000.0,
Other Investments,12096300000.0,10719300000.0,8720700000.0,6456100000.0,
Investmentin Financial Assets,57300000.0,50700000.0,57200000.0,60000000.0,
Available For Sale Securities,57300000.0,50700000.0,57200000.0,60000000.0,
Long Term Equity Investment,1219700000.0,1089200000.0,771500000.0,814300000.0,
Goodwill And Other Intangible Assets,11013500000.0,10906000000.0,10860700000.0,9167900000.0,
Other Intangible Assets,4802100000.0,4902200000.0,5082100000.0,4710200000.0,
Goodwill,6211400000.0,6003800000.0,5778600000.0,4457700000.0,
Net PPE,1769700000.0,1206400000.0,1207800000.0,1218400000.0,
Accumulated Depreciation,-961700000.0,-957300000.0,-957700000.0,-1180700000.0,
Gross PPE,2731400000.0,2163700000.0,2165500000.0,2399100000.0,
Other Properties,1161200000.0,773000000.0,778500000.0,839000000.0,
Machinery Furniture Equipment,426600000.0,379100000.0,414000000.0,609400000.0,
Buildings And Improvements,1064300000.0,932900000.0,894300000.0,868200000.0,
Land And Improvements,79300000.0,78700000.0,78700000.0,82500000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,5888000000.0,5750800000.0,6047300000.0,6075400000.0,
Receivables,1479100000.0,1348400000.0,1264800000.0,1428200000.0,
Accounts Receivable,1479100000.0,1348400000.0,1264800000.0,1428200000.0,
Cash Cash Equivalents And Short Term Investments,4408900000.0,4402400000.0,4782500000.0,4647200000.0,
Cash And Cash Equivalents,4408900000.0,4402400000.0,4782500000.0,4647200000.0,
