,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,3600000.0,3400000.0,2400000.0,3200000.0,
Ordinary Shares Number,1209300000.0,1197800000.0,1189600000.0,1198200000.0,
Share Issued,1212900000.0,1201200000.0,1192000000.0,1201400000.0,
Net Debt,3569100000.0,2862300000.0,3204600000.0,3602800000.0,
Total Debt,6886100000.0,4337300000.0,4577700000.0,4799900000.0,
Tangible Book Value,330700000.0,419300000.0,-164600000.0,-831700000.0,
Invested Capital,16678100000.0,12683800000.0,11593300000.0,11101900000.0,
Working Capital,5602200000.0,3682600000.0,3803000000.0,3511100000.0,
Net Tangible Assets,330700000.0,419300000.0,-164600000.0,-831700000.0,
Common Stock Equity,9792000000.0,8346500000.0,7015600000.0,6302000000.0,
Total Capitalization,16276400000.0,12330000000.0,11590600000.0,11097900000.0,
Total Equity Gross Minority Interest,9856100000.0,8426500000.0,7094100000.0,6379100000.0,
Minority Interest,64100000.0,80000000.0,78500000.0,77100000.0,
Stockholders Equity,9792000000.0,8346500000.0,7015600000.0,6302000000.0,
Gains Losses Not Affecting Retained Earnings,-716300000.0,-533600000.0,-535000000.0,-286500000.0,
Other Equity Adjustments,-716300000.0,-533600000.0,-535000000.0,-286500000.0,
Treasury Stock,199700000.0,142800000.0,79800000.0,100000000.0,
Retained Earnings,7105000000.0,5921100000.0,4979400000.0,4278900000.0,
Additional Paid In Capital,3601800000.0,3100600000.0,2650400000.0,2409000000.0,
Capital Stock,1200000.0,1200000.0,600000.0,600000.0,
Common Stock,1200000.0,1200000.0,600000.0,600000.0,
Total Liabilities Net Minority Interest,11584100000.0,8099900000.0,8232100000.0,8299300000.0,
Total Non Current Liabilities Net Minority Interest,7500300000.0,4947200000.0,5556000000.0,5852200000.0,
Other Non Current Liabilities,509400000.0,453700000.0,443300000.0,438700000.0,
Employee Benefits,129800000.0,143000000.0,127900000.0,193400000.0,
Non Current Pension And Other Postretirement Benefit Plans,129800000.0,143000000.0,127900000.0,193400000.0,
Non Current Deferred Liabilities,376700000.0,367000000.0,409800000.0,424200000.0,
Non Current Deferred Taxes Liabilities,376700000.0,367000000.0,409800000.0,424200000.0,
Long Term Debt And Capital Lease Obligation,6484400000.0,3983500000.0,4575000000.0,4795900000.0,
Long Term Debt,6484400000.0,3983500000.0,4575000000.0,4795900000.0,
Current Liabilities,4083800000.0,3152700000.0,2676100000.0,2447100000.0,
Current Debt And Capital Lease Obligation,401700000.0,353800000.0,2700000.0,4000000.0,
Current Debt,401700000.0,353800000.0,2700000.0,4000000.0,
Payables And Accrued Expenses,3682100000.0,2798900000.0,2673400000.0,2443100000.0,
Current Accrued Expenses,1464200000.0,1150300000.0,1069900000.0,922500000.0,
Payables,2217900000.0,1648600000.0,1603500000.0,1520600000.0,
Dividends Payable,199500000.0,131700000.0,124900000.0,119800000.0,
Total Tax Payable,199000000.0,166000000.0,169500000.0,88800000.0,
Income Tax Payable,199000000.0,166000000.0,169500000.0,88800000.0,
Accounts Payable,1819400000.0,1350900000.0,1309100000.0,1312000000.0,
Total Assets,21440200000.0,16526400000.0,15326200000.0,14678400000.0,
Total Non Current Assets,11754200000.0,9691100000.0,8847100000.0,8720200000.0,
Other Non Current Assets,581100000.0,449200000.0,462600000.0,411200000.0,
Goodwill And Other Intangible Assets,9461300000.0,7927200000.0,7180200000.0,7133700000.0,
Other Intangible Assets,1225100000.0,834800000.0,734100000.0,756900000.0,
Goodwill,8236200000.0,7092400000.0,6446100000.0,6376800000.0,
Net PPE,1711800000.0,1314700000.0,1204300000.0,1175300000.0,
Accumulated Depreciation,-2464300000.0,-2261800000.0,-2019300000.0,-1961600000.0,
Gross PPE,4176100000.0,3576500000.0,3223600000.0,3136900000.0,
Machinery Furniture Equipment,3585400000.0,3058700000.0,2764500000.0,2681400000.0,
Buildings And Improvements,543000000.0,483900000.0,428900000.0,420600000.0,
Land And Improvements,47700000.0,33900000.0,30200000.0,34900000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,9686000000.0,6835300000.0,6479100000.0,5958200000.0,
Other Current Assets,517000000.0,389600000.0,320000000.0,367900000.0,
Prepaid Assets,,,,367900000.0,338900000.0
Inventory,2545700000.0,2167100000.0,2093600000.0,1894100000.0,
Finished Goods,739700000.0,640100000.0,607700000.0,564200000.0,
Work In Process,703500000.0,562300000.0,556000000.0,511500000.0,
Raw Materials,1102500000.0,964700000.0,929900000.0,818400000.0,
Receivables,3287900000.0,2618400000.0,2631300000.0,2454800000.0,
Accounts Receivable,3287900000.0,2618400000.0,2631300000.0,2454800000.0,
Allowance For Doubtful Accounts Receivable,-66500000.0,-68400000.0,-63900000.0,-43500000.0,
Gross Accounts Receivable,3354400000.0,2686800000.0,2695200000.0,2498300000.0,
Cash Cash Equivalents And Short Term Investments,3335400000.0,1660200000.0,1434200000.0,1241400000.0,
Other Short Term Investments,18400000.0,185200000.0,61100000.0,44300000.0,
Cash And Cash Equivalents,3317000000.0,1475000000.0,1373100000.0,1197100000.0,
