,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,40000.0,40000.0,,,
Ordinary Shares Number,524400000.0,523300000.0,522000000.0,520950000.0,
Share Issued,524440000.0,523340000.0,522000000.0,520950000.0,
Net Debt,8834200000.0,7052800000.0,6780700000.0,7003500000.0,
Total Debt,15895000000.0,14234500000.0,11471600000.0,10431800000.0,
Tangible Book Value,17506900000.0,15878800000.0,13167100000.0,11594000000.0,
Invested Capital,33401900000.0,30113300000.0,24638700000.0,22025800000.0,
Working Capital,21235800000.0,19218900000.0,15319000000.0,13090900000.0,
Net Tangible Assets,17506900000.0,15878800000.0,13167100000.0,11594000000.0,
Capital Lease Obligations,,142600000.0,209200000.0,329100000.0,457400000.0
Common Stock Equity,17506900000.0,15878800000.0,13167100000.0,11594000000.0,
Total Capitalization,27917000000.0,25044400000.0,21373200000.0,19000700000.0,
Total Equity Gross Minority Interest,17506900000.0,15878800000.0,13167100000.0,11594000000.0,
Stockholders Equity,17506900000.0,15878800000.0,13167100000.0,11594000000.0,
Gains Losses Not Affecting Retained Earnings,-1113300000.0,-693900000.0,-953400000.0,-921100000.0,
Other Equity Adjustments,-1113300000.0,-693900000.0,-953400000.0,-921100000.0,
Retained Earnings,17751000000.0,15780300000.0,13402400000.0,12025800000.0,
Additional Paid In Capital,344800000.0,269100000.0,196100000.0,142000000.0,
Capital Stock,524400000.0,523300000.0,522000000.0,347300000.0,
Common Stock,524400000.0,523300000.0,522000000.0,347300000.0,
Total Liabilities Net Minority Interest,25912000000.0,24944600000.0,20108400000.0,17915400000.0,
Total Non Current Liabilities Net Minority Interest,12941800000.0,12132100000.0,10529800000.0,9813800000.0,
Other Non Current Liabilities,2451400000.0,2823900000.0,2114500000.0,2078000000.0,
Non Current Deferred Liabilities,80300000.0,142600000.0,209200000.0,329100000.0,
Non Current Deferred Revenue,80300000.0,142600000.0,209200000.0,329100000.0,
Non Current Deferred Taxes Liabilities,,,624400000.0,590400000.0,854600000.0
Long Term Debt And Capital Lease Obligation,10410100000.0,9165600000.0,8206100000.0,7406700000.0,
Long Term Capital Lease Obligation,,142600000.0,209200000.0,329100000.0,457400000.0
Long Term Debt,10410100000.0,9165600000.0,8206100000.0,7406700000.0,
Current Liabilities,12970200000.0,12812500000.0,9578600000.0,8101600000.0,
Other Current Liabilities,1710100000.0,1845600000.0,1465200000.0,1373300000.0,
Current Debt And Capital Lease Obligation,5484900000.0,5068900000.0,3265500000.0,3025100000.0,
Current Debt,5484900000.0,5068900000.0,3265500000.0,3025100000.0,
Commercial Paper,5484900000.0,5068900000.0,3265500000.0,3025100000.0,
Payables And Accrued Expenses,5775200000.0,5898000000.0,4847900000.0,3703200000.0,
Current Accrued Expenses,1496300000.0,1563100000.0,1381400000.0,1164100000.0,
Payables,4278900000.0,4334900000.0,3466500000.0,2539100000.0,
Dividends Payable,1573800000.0,1675000000.0,974600000.0,521100000.0,
Accounts Payable,2705100000.0,2659900000.0,2491900000.0,2018000000.0,
Total Assets,43418900000.0,40823400000.0,33275500000.0,29509400000.0,
Total Non Current Assets,9212900000.0,8792000000.0,8377900000.0,8316900000.0,
Other Non Current Assets,3266700000.0,2708900000.0,2106200000.0,1729900000.0,
Net PPE,5946200000.0,6083100000.0,6271700000.0,6587000000.0,
Accumulated Depreciation,-5381400000.0,-5503100000.0,-5344000000.0,-5363800000.0,
Gross PPE,11327600000.0,11586200000.0,11615700000.0,11950800000.0,
Construction In Progress,746100000.0,676300000.0,424100000.0,313900000.0,
Other Properties,2949200000.0,3542700000.0,4226500000.0,4686500000.0,
Machinery Furniture Equipment,5571900000.0,5337700000.0,5086600000.0,5076000000.0,
Buildings And Improvements,1728700000.0,1703800000.0,1608600000.0,1596800000.0,
Land And Improvements,331700000.0,325700000.0,269900000.0,277600000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,34206000000.0,32031400000.0,24897600000.0,21192500000.0,
Other Current Assets,751200000.0,680600000.0,682000000.0,732900000.0,
Inventory,2367100000.0,2576700000.0,2198800000.0,1976000000.0,
Inventories Adjustments Allowances,,,,-207700000.0,-190000000.0
Finished Goods,977100000.0,1084000000.0,871800000.0,676000000.0,
Work In Process,1390000000.0,1492700000.0,1327000000.0,1300000000.0,
Receivables,21248100000.0,19769800000.0,15711700000.0,13495900000.0,
Accounts Receivable,21248100000.0,19769800000.0,15711700000.0,13495900000.0,
Allowance For Doubtful Accounts Receivable,-146400000.0,-133900000.0,-121700000.0,-117500000.0,
Gross Accounts Receivable,21394500000.0,19903700000.0,15833400000.0,13613400000.0,
Cash Cash Equivalents And Short Term Investments,9839600000.0,9004300000.0,6305100000.0,4987700000.0,
Other Short Term Investments,2778800000.0,1822600000.0,1614200000.0,1559400000.0,
Cash And Cash Equivalents,7060800000.0,7181700000.0,4690900000.0,3428300000.0,
