,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,81753488.0,87172997.0,91572258.0,93634725.0,
Ordinary Shares Number,4209680158.0,4204260649.0,4199861388.0,4197798921.0,
Share Issued,4291433646.0,4291433646.0,4291433646.0,4291433646.0,
Net Debt,139820000000.0,148609000000.0,148034000000.0,147947000000.0,
Total Debt,168357000000.0,174942000000.0,176331000000.0,177930000000.0,
Tangible Book Value,-91346000000.0,-97137000000.0,-98784000000.0,-106109000000.0,
Invested Capital,243251000000.0,243104000000.0,241783000000.0,232658000000.0,
Working Capital,-24248000000.0,-16409000000.0,-12314000000.0,-10432000000.0,
Net Tangible Assets,-91346000000.0,-97137000000.0,-98784000000.0,-106109000000.0,
Capital Lease Obligations,24343000000.0,24268000000.0,25692000000.0,27062000000.0,
Common Stock Equity,99237000000.0,92430000000.0,91144000000.0,81790000000.0,
Total Capitalization,220618000000.0,230131000000.0,231820000000.0,225215000000.0,
Total Equity Gross Minority Interest,100575000000.0,93799000000.0,92463000000.0,83200000000.0,
Minority Interest,1338000000.0,1369000000.0,1319000000.0,1410000000.0,
Stockholders Equity,99237000000.0,92430000000.0,91144000000.0,81790000000.0,
Other Equity Interest,738000000.0,656000000.0,793000000.0,538000000.0,
Gains Losses Not Affecting Retained Earnings,-923000000.0,-1380000000.0,-1865000000.0,-927000000.0,
Other Equity Adjustments,-923000000.0,-1380000000.0,-1865000000.0,-927000000.0,
Treasury Stock,3583000000.0,3821000000.0,4013000000.0,4104000000.0,
Retained Earnings,89110000000.0,82915000000.0,82380000000.0,71993000000.0,
Additional Paid In Capital,13466000000.0,13631000000.0,13420000000.0,13861000000.0,
Capital Stock,429000000.0,429000000.0,429000000.0,429000000.0,
Common Stock,429000000.0,429000000.0,429000000.0,429000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,284136000000.0,286456000000.0,287217000000.0,283396000000.0,
Total Non Current Liabilities Net Minority Interest,219365000000.0,233233000000.0,237046000000.0,236236000000.0,
Other Non Current Liabilities,19327000000.0,16560000000.0,18397000000.0,13513000000.0,
Employee Benefits,11997000000.0,13189000000.0,12974000000.0,15410000000.0,
Non Current Deferred Liabilities,46732000000.0,45781000000.0,43441000000.0,40685000000.0,
Non Current Deferred Taxes Liabilities,46732000000.0,45781000000.0,43441000000.0,40685000000.0,
Long Term Debt And Capital Lease Obligation,141309000000.0,157703000000.0,162234000000.0,166628000000.0,
Long Term Capital Lease Obligation,19928000000.0,20002000000.0,21558000000.0,23203000000.0,
Long Term Debt,121381000000.0,137701000000.0,140676000000.0,143425000000.0,
Current Liabilities,64771000000.0,53223000000.0,50171000000.0,47160000000.0,
Other Current Liabilities,3979000000.0,2755000000.0,2750000000.0,2263000000.0,
Current Deferred Liabilities,7492000000.0,6955000000.0,6583000000.0,6053000000.0,
Current Deferred Revenue,7492000000.0,6955000000.0,6583000000.0,6053000000.0,
Current Debt And Capital Lease Obligation,27048000000.0,17239000000.0,14097000000.0,11302000000.0,
Current Capital Lease Obligation,4415000000.0,4266000000.0,4134000000.0,3859000000.0,
Current Debt,22633000000.0,12973000000.0,9963000000.0,7443000000.0,
Other Current Borrowings,22633000000.0,12973000000.0,9813000000.0,7443000000.0,
Commercial Paper,,0.0,150000000.0,,
Current Notes Payable,,,,,320000000.0
Payables And Accrued Expenses,26252000000.0,26274000000.0,26741000000.0,27542000000.0,
Current Accrued Expenses,11047000000.0,10820000000.0,13351000000.0,15169000000.0,
Interest Payable,1553000000.0,1570000000.0,1577000000.0,1561000000.0,
Payables,15205000000.0,15454000000.0,13390000000.0,12373000000.0,
Dividends Payable,2878000000.0,2821000000.0,2764000000.0,2709000000.0,
Total Tax Payable,1902000000.0,2612000000.0,1876000000.0,1624000000.0,
Accounts Payable,10425000000.0,10021000000.0,8750000000.0,8040000000.0,
Total Assets,384711000000.0,380255000000.0,379680000000.0,366596000000.0,
Total Non Current Assets,344188000000.0,343441000000.0,341823000000.0,329868000000.0,
Other Non Current Assets,19769000000.0,19885000000.0,17260000000.0,13329000000.0,
Investments And Advances,842000000.0,953000000.0,1071000000.0,1061000000.0,
Long Term Equity Investment,842000000.0,953000000.0,1071000000.0,1061000000.0,
