,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,2433000.0,4103000.0,6454000.0,5469000.0,
Ordinary Shares Number,192468000.0,191777000.0,191623000.0,192608000.0,
Share Issued,194901000.0,195880000.0,198077000.0,198077000.0,
Total Debt,134886000.0,113035000.0,114541000.0,70044000.0,
Tangible Book Value,7090288000.0,6222441000.0,5457885000.0,5323086000.0,
Invested Capital,7848398000.0,7012060000.0,6204340000.0,6114159000.0,
Working Capital,3828295000.0,3153453000.0,2743516000.0,2813624000.0,
Net Tangible Assets,7090288000.0,6222441000.0,5457885000.0,5323086000.0,
Capital Lease Obligations,134886000.0,113035000.0,114541000.0,70044000.0,
Common Stock Equity,7848398000.0,7012060000.0,6204340000.0,6114159000.0,
Total Capitalization,7848398000.0,7012060000.0,6204340000.0,6114159000.0,
Total Equity Gross Minority Interest,7848398000.0,7012060000.0,6204340000.0,6114159000.0,
Stockholders Equity,7848398000.0,7012060000.0,6204340000.0,6114159000.0,
Gains Losses Not Affecting Retained Earnings,-147238000.0,-65614000.0,-114533000.0,117835000.0,
Other Equity Adjustments,-30372000.0,-54106000.0,-88552000.0,-5580000.0,
Foreign Currency Translation Adjustments,-116866000.0,-11508000.0,-25981000.0,123415000.0,
Treasury Stock,270521000.0,330909000.0,475095000.0,303114000.0,
Retained Earnings,5999183000.0,5263528000.0,4733517000.0,4320737000.0,
Additional Paid In Capital,2247484000.0,2125467000.0,2042472000.0,1960722000.0,
Capital Stock,19490000.0,19588000.0,17979000.0,17979000.0,
Common Stock,19490000.0,19588000.0,17979000.0,17979000.0,
Total Liabilities Net Minority Interest,1782129000.0,1591509000.0,1526830000.0,1740268000.0,
Total Non Current Liabilities Net Minority Interest,274271000.0,280822000.0,315195000.0,292120000.0,
Other Non Current Liabilities,776000.0,436000.0,360000.0,324000.0,
Tradeand Other Payables Non Current,7014000.0,16521000.0,34627000.0,62539000.0,
Non Current Deferred Liabilities,131595000.0,150830000.0,165667000.0,159213000.0,
Non Current Deferred Revenue,28321000.0,36148000.0,35702000.0,41618000.0,
Non Current Deferred Taxes Liabilities,103274000.0,114682000.0,129965000.0,117595000.0,
Long Term Debt And Capital Lease Obligation,134886000.0,113035000.0,114541000.0,70044000.0,
Long Term Capital Lease Obligation,134886000.0,113035000.0,114541000.0,70044000.0,
Current Liabilities,1507858000.0,1310687000.0,1211635000.0,1448148000.0,
Current Deferred Liabilities,110997000.0,101189000.0,91092000.0,87654000.0,
Current Deferred Revenue,110997000.0,101189000.0,91092000.0,87654000.0,
Payables And Accrued Expenses,1396861000.0,1209498000.0,1120543000.0,1360494000.0,
Current Accrued Expenses,387686000.0,400222000.0,346100000.0,392969000.0,
Payables,1009175000.0,809276000.0,774443000.0,967525000.0,
Other Payable,210879000.0,190014000.0,176114000.0,211371000.0,
Dividends Payable,144349000.0,139997000.0,139732000.0,258023000.0,
Total Tax Payable,294582000.0,225475000.0,246180000.0,128083000.0,
Income Tax Payable,294582000.0,225475000.0,246180000.0,128083000.0,
Accounts Payable,359365000.0,253790000.0,212417000.0,370048000.0,
Total Assets,9630527000.0,8603569000.0,7731170000.0,7854427000.0,
Total Non Current Assets,4294374000.0,4139429000.0,3776019000.0,3592655000.0,
Other Non Current Assets,106974000.0,91106000.0,85257000.0,103383000.0,
Non Current Deferred Assets,829419000.0,765692000.0,450902000.0,272566000.0,
Non Current Deferred Taxes Assets,822521000.0,754635000.0,441071000.0,260205000.0,
Investments And Advances,1198331000.0,1125191000.0,1208360000.0,1268698000.0,
Investmentin Financial Assets,1198331000.0,1125191000.0,1208360000.0,1268698000.0,
Available For Sale Securities,1198331000.0,1125191000.0,1208360000.0,1268698000.0,
Goodwill And Other Intangible Assets,758110000.0,789619000.0,746455000.0,791073000.0,
Other Intangible Assets,154163000.0,181145000.0,178461000.0,215993000.0,
Goodwill,603947000.0,608474000.0,567994000.0,575080000.0,
Net PPE,1401540000.0,1367821000.0,1285045000.0,1156935000.0,
Accumulated Depreciation,-1139156000.0,-1030588000.0,-904922000.0,-820628000.0,
Gross PPE,2540696000.0,2398409000.0,2189967000.0,1977563000.0,
Other Properties,164656000.0,143724000.0,138040000.0,89457000.0,
Machinery Furniture Equipment,1208662000.0,1118561000.0,1001344000.0,917557000.0,
Buildings And Improvements,982494000.0,934837000.0,856722000.0,763654000.0,
Land And Improvements,184884000.0,201287000.0,193861000.0,206895000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,5336153000.0,4464140000.0,3955151000.0,4261772000.0,
Other Current Assets,353993000.0,318556000.0,315915000.0,328719000.0,
Current Deferred Assets,24040000.0,16316000.0,14862000.0,15961000.0,
Prepaid Assets,,,,328719000.0,191569000.0
Inventory,1473978000.0,1345955000.0,1515045000.0,1227609000.0,
Finished Goods,732474000.0,691543000.0,733314000.0,504373000.0,
Work In Process,219294000.0,160919000.0,180873000.0,213801000.0,
Raw Materials,522210000.0,493493000.0,600858000.0,509435000.0,
Receivables,983404000.0,815243000.0,656847000.0,843445000.0,
Accounts Receivable,983404000.0,815243000.0,656847000.0,843445000.0,
Allowance For Doubtful Accounts Receivable,-8644000.0,-7152000.0,-5098000.0,-7080000.0,
Gross Accounts Receivable,992048000.0,822395000.0,661945000.0,850525000.0,
Cash Cash Equivalents And Short Term Investments,2500738000.0,1968070000.0,1452482000.0,1846038000.0,
Other Short Term Investments,421270000.0,274618000.0,173288000.0,347980000.0,
Cash And Cash Equivalents,2079468000.0,1693452000.0,1279194000.0,1498058000.0,
