,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,211540132.0,208280686.0,,,195402798.0
Ordinary Shares Number,270340502.0,273599948.0,274411106.0,277620943.0,
Share Issued,481880634.0,481880634.0,274411106.0,277620943.0,
Net Debt,7065000000.0,7348000000.0,9254000000.0,9892000000.0,
Total Debt,10676000000.0,11083000000.0,12114000000.0,13175000000.0,
Tangible Book Value,-13000000.0,-943000000.0,-3590000000.0,-4435000000.0,
Invested Capital,30825000000.0,30560000000.0,29064000000.0,29136000000.0,
Working Capital,6562000000.0,7183000000.0,5722000000.0,6009000000.0,
Net Tangible Assets,-13000000.0,-943000000.0,-3590000000.0,-4435000000.0,
Capital Lease Obligations,1914000000.0,1822000000.0,1618000000.0,1680000000.0,
Common Stock Equity,22063000000.0,21299000000.0,18568000000.0,17641000000.0,
Total Capitalization,29323000000.0,30053000000.0,27811000000.0,28131000000.0,
Total Equity Gross Minority Interest,22063000000.0,21299000000.0,18568000000.0,17641000000.0,
Stockholders Equity,22063000000.0,21299000000.0,18568000000.0,17641000000.0,
Gains Losses Not Affecting Retained Earnings,-1518000000.0,-1159000000.0,-2152000000.0,-1920000000.0,
Other Equity Adjustments,-1518000000.0,-1159000000.0,-2152000000.0,-1920000000.0,
Treasury Stock,22450000000.0,21054000000.0,20721000000.0,19619000000.0,
Retained Earnings,41487000000.0,39270000000.0,37403000000.0,35420000000.0,
Additional Paid In Capital,4062000000.0,3760000000.0,3556000000.0,3278000000.0,
Capital Stock,482000000.0,482000000.0,482000000.0,482000000.0,
Common Stock,482000000.0,482000000.0,482000000.0,482000000.0,
Total Liabilities Net Minority Interest,33817000000.0,33511000000.0,33017000000.0,32432000000.0,
Total Non Current Liabilities Net Minority Interest,15993000000.0,17079000000.0,17676000000.0,18454000000.0,
Other Non Current Liabilities,2118000000.0,2033000000.0,2475000000.0,2558000000.0,
Employee Benefits,2024000000.0,2219000000.0,2453000000.0,2813000000.0,
Non Current Pension And Other Postretirement Benefit Plans,2024000000.0,2219000000.0,2453000000.0,2813000000.0,
Non Current Deferred Liabilities,2996000000.0,2576000000.0,2175000000.0,1250000000.0,
Non Current Deferred Revenue,2996000000.0,2576000000.0,2175000000.0,1250000000.0,
Non Current Deferred Taxes Liabilities,,,,,461000000.0
Long Term Debt And Capital Lease Obligation,8855000000.0,10251000000.0,10573000000.0,11833000000.0,
Long Term Capital Lease Obligation,1595000000.0,1497000000.0,1330000000.0,1343000000.0,
Long Term Debt,7260000000.0,8754000000.0,9243000000.0,10490000000.0,
Current Liabilities,17824000000.0,16432000000.0,15341000000.0,13978000000.0,
Other Current Liabilities,1209000000.0,1151000000.0,1288000000.0,1292000000.0,
Current Deferred Liabilities,9491000000.0,9564000000.0,7436000000.0,6266000000.0,
Current Deferred Revenue,9491000000.0,9564000000.0,7436000000.0,6266000000.0,
Current Debt And Capital Lease Obligation,1821000000.0,832000000.0,1541000000.0,1342000000.0,
Current Capital Lease Obligation,319000000.0,325000000.0,288000000.0,337000000.0,
Current Debt,1502000000.0,507000000.0,1253000000.0,1005000000.0,
Other Current Borrowings,1502000000.0,507000000.0,1253000000.0,1005000000.0,
Pensionand Other Post Retirement Benefit Plans Current,244000000.0,237000000.0,215000000.0,558000000.0,
Payables And Accrued Expenses,5059000000.0,4648000000.0,4861000000.0,4520000000.0,
Current Accrued Expenses,1325000000.0,1191000000.0,1116000000.0,1022000000.0,
Payables,3734000000.0,3457000000.0,3745000000.0,3498000000.0,
Dividends Payable,390000000.0,362000000.0,347000000.0,331000000.0,
Accounts Payable,3344000000.0,3095000000.0,3398000000.0,3167000000.0,
Total Assets,55880000000.0,54810000000.0,51585000000.0,50073000000.0,
Total Non Current Assets,31494000000.0,31195000000.0,30522000000.0,30086000000.0,
Other Non Current Assets,2951000000.0,2755000000.0,2464000000.0,2593000000.0,
Goodwill And Other Intangible Assets,22076000000.0,22242000000.0,22158000000.0,22076000000.0,
Other Intangible Assets,1520000000.0,1656000000.0,1824000000.0,1978000000.0,
Goodwill,20556000000.0,20586000000.0,20334000000.0,20098000000.0,
Net PPE,6467000000.0,6198000000.0,5900000000.0,5417000000.0,
Accumulated Depreciation,-7097000000.0,-6802000000.0,-6392000000.0,-6047000000.0,
Gross PPE,13564000000.0,13000000000.0,12292000000.0,11464000000.0,
Construction In Progress,1173000000.0,1086000000.0,1020000000.0,1057000000.0,
Machinery Furniture Equipment,7067000000.0,6806000000.0,6620000000.0,6281000000.0,
Buildings And Improvements,4886000000.0,4654000000.0,4238000000.0,3712000000.0,
Land And Improvements,438000000.0,454000000.0,414000000.0,414000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,24386000000.0,23615000000.0,21063000000.0,19987000000.0,
Other Current Assets,1740000000.0,2123000000.0,1696000000.0,1505000000.0,
Inventory,9724000000.0,8578000000.0,6322000000.0,5340000000.0,
Finished Goods,49000000.0,37000000.0,68000000.0,35000000.0,
Work In Process,6279000000.0,5655000000.0,4182000000.0,3654000000.0,
Raw Materials,3396000000.0,2886000000.0,2072000000.0,1651000000.0,
Receivables,11225000000.0,11001000000.0,11803000000.0,11539000000.0,
Other Receivables,8248000000.0,7997000000.0,8795000000.0,8498000000.0,
Accounts Receivable,2977000000.0,3004000000.0,3008000000.0,3041000000.0,
Cash Cash Equivalents And Short Term Investments,1697000000.0,1913000000.0,1242000000.0,1603000000.0,
Cash And Cash Equivalents,1697000000.0,1913000000.0,1242000000.0,1603000000.0,
