,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Preferred Shares Number,1600000.0,1600000.0,1600000.0,1600000.0,
Ordinary Shares Number,702000000.0,723000000.0,743000000.0,761000000.0,
Share Issued,702000000.0,723000000.0,743000000.0,761000000.0,
Net Debt,10537000000.0,2629000000.0,10381000000.0,19382000000.0,
Total Debt,51089000000.0,49159000000.0,43921000000.0,40918000000.0,
Tangible Book Value,25954000000.0,24108000000.0,20779000000.0,18172000000.0,
Invested Capital,81353000000.0,77216000000.0,68629000000.0,63081000000.0,
Net Tangible Assets,25954000000.0,24108000000.0,20779000000.0,18172000000.0,
Capital Lease Obligations,,,3000000.0,14000000.0,17000000.0
Common Stock Equity,30264000000.0,28057000000.0,24711000000.0,22177000000.0,
Total Capitalization,79979000000.0,75923000000.0,67281000000.0,60838000000.0,
Total Equity Gross Minority Interest,30264000000.0,28057000000.0,24711000000.0,22177000000.0,
Stockholders Equity,30264000000.0,28057000000.0,24711000000.0,22177000000.0,
Gains Losses Not Affecting Retained Earnings,-3395000000.0,-3072000000.0,-3210000000.0,-2945000000.0,
Foreign Currency Translation Adjustments,-2924000000.0,-2571000000.0,-2622000000.0,-2392000000.0,
Minimum Pension Liabilities,-462000000.0,-487000000.0,-524000000.0,-576000000.0,
Unrealized Gain Loss,-9000000.0,-14000000.0,-64000000.0,23000000.0,
Retained Earnings,22148000000.0,19612000000.0,16279000000.0,13474000000.0,
Additional Paid In Capital,11370000000.0,11372000000.0,11493000000.0,11495000000.0,
Capital Stock,141000000.0,145000000.0,149000000.0,153000000.0,
Common Stock,141000000.0,145000000.0,149000000.0,153000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,241197000000.0,233051000000.0,203643000000.0,166371000000.0,
Employee Benefits,2676000000.0,2567000000.0,2530000000.0,2528000000.0,
Non Current Deferred Liabilities,4042000000.0,3442000000.0,3027000000.0,2516000000.0,
Non Current Deferred Revenue,4042000000.0,3442000000.0,3027000000.0,2516000000.0,
Long Term Debt And Capital Lease Obligation,49715000000.0,47866000000.0,42573000000.0,38675000000.0,
Long Term Capital Lease Obligation,,,3000000.0,14000000.0,17000000.0
Long Term Debt,49715000000.0,47866000000.0,42570000000.0,38661000000.0,
Current Debt And Capital Lease Obligation,1374000000.0,1293000000.0,1348000000.0,2243000000.0,
Current Debt,1374000000.0,1293000000.0,1348000000.0,2243000000.0,
Other Current Borrowings,1374000000.0,1293000000.0,1348000000.0,2243000000.0,
Commercial Paper,,,,0.0,0.0
Payables And Accrued Expenses,17391000000.0,16445000000.0,15910000000.0,13959000000.0,
Current Accrued Expenses,2121000000.0,2061000000.0,2126000000.0,1809000000.0,
Payables,15270000000.0,14384000000.0,13784000000.0,12150000000.0,
Total Tax Payable,1386000000.0,1275000000.0,1651000000.0,1576000000.0,
Income Tax Payable,1386000000.0,1275000000.0,1651000000.0,1576000000.0,
Accounts Payable,13884000000.0,13109000000.0,12133000000.0,10574000000.0,
Total Assets,271461000000.0,261108000000.0,228354000000.0,188548000000.0,
Investments And Advances,1240000000.0,2186000000.0,4578000000.0,2591000000.0,
Available For Sale Securities,287000000.0,66000000.0,41000000.0,79000000.0,
Goodwill And Other Intangible Assets,4310000000.0,3949000000.0,3932000000.0,4005000000.0,
Other Intangible Assets,123000000.0,98000000.0,146000000.0,201000000.0,
Goodwill,4187000000.0,3851000000.0,3786000000.0,3804000000.0,
Net PPE,6175000000.0,5908000000.0,5215000000.0,4988000000.0,
Accumulated Depreciation,-10739000000.0,-9911000000.0,-9850000000.0,-8602000000.0,
Gross PPE,16914000000.0,15819000000.0,15065000000.0,13590000000.0,
Other Properties,16914000000.0,15819000000.0,,,
Receivables,,,,2700000000.0,3000000000.0
Other Receivables,,,,2700000000.0,3000000000.0
Accounts Receivable,,,,,43434000000.0
Allowance For Doubtful Accounts Receivable,,,,,-267000000.0
Gross Accounts Receivable,,,,,43701000000.0
Other Short Term Investments,953000000.0,2120000000.0,4537000000.0,2512000000.0,
Cash And Cash Equivalents,40552000000.0,46530000000.0,33537000000.0,21522000000.0,
Cash Equivalents,139000000.0,100000000.0,253000000.0,156000000.0,
Cash Financial,3407000000.0,7118000000.0,5505000000.0,1281000000.0,
Cash Cash Equivalents And Federal Funds Sold,40640000000.0,46596000000.0,33914000000.0,22028000000.0,
