,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,85100000.0,80700000.0,81200000.0,80000000.0,
Ordinary Shares Number,137400000.0,141800000.0,141300000.0,142500000.0,
Share Issued,222500000.0,222500000.0,222500000.0,222500000.0,
Net Debt,5388000000.0,4517000000.0,5754000000.0,1567000000.0,
Total Debt,7598000000.0,7208000000.0,8355000000.0,4613000000.0,
Tangible Book Value,5550000000.0,3832000000.0,3945000000.0,5959000000.0,
Invested Capital,17330000000.0,15546000000.0,16830000000.0,12305000000.0,
Working Capital,3518000000.0,2295000000.0,3030000000.0,5225000000.0,
Net Tangible Assets,5550000000.0,3832000000.0,3945000000.0,5959000000.0,
Capital Lease Obligations,539000000.0,512000000.0,500000000.0,454000000.0,
Common Stock Equity,10271000000.0,8850000000.0,8975000000.0,8146000000.0,
Total Capitalization,15055000000.0,13652000000.0,13473000000.0,11725000000.0,
Total Equity Gross Minority Interest,11308000000.0,9904000000.0,10225000000.0,9401000000.0,
Minority Interest,1037000000.0,1054000000.0,1250000000.0,1255000000.0,
Stockholders Equity,10271000000.0,8850000000.0,8975000000.0,8146000000.0,
Gains Losses Not Affecting Retained Earnings,-2445000000.0,-2206000000.0,-1890000000.0,-1571000000.0,
Other Equity Adjustments,-2445000000.0,-2206000000.0,-1890000000.0,,
Treasury Stock,10748000000.0,9359000000.0,9415000000.0,9123000000.0,
Retained Earnings,20828000000.0,17851000000.0,18037000000.0,16741000000.0,
Additional Paid In Capital,2080000000.0,2008000000.0,1687000000.0,,
Capital Stock,556000000.0,556000000.0,556000000.0,2099000000.0,
Common Stock,556000000.0,556000000.0,556000000.0,2099000000.0,
Total Liabilities Net Minority Interest,20232000000.0,22101000000.0,20074000000.0,14309000000.0,
Total Non Current Liabilities Net Minority Interest,8998000000.0,9198000000.0,8653000000.0,7225000000.0,
Other Non Current Liabilities,614000000.0,647000000.0,437000000.0,320000000.0,
Derivative Product Liabilities,89000000.0,117000000.0,151000000.0,19000000.0,
Employee Benefits,800000000.0,874000000.0,770000000.0,781000000.0,
Non Current Pension And Other Postretirement Benefit Plans,607000000.0,661000000.0,586000000.0,604000000.0,
Non Current Accrued Expenses,843000000.0,777000000.0,744000000.0,684000000.0,
Tradeand Other Payables Non Current,5000000.0,111000000.0,192000000.0,263000000.0,
Non Current Deferred Liabilities,1454000000.0,1496000000.0,1493000000.0,1253000000.0,
Non Current Deferred Revenue,1065000000.0,966000000.0,844000000.0,850000000.0,
Non Current Deferred Taxes Liabilities,389000000.0,530000000.0,649000000.0,403000000.0,
Long Term Debt And Capital Lease Obligation,5193000000.0,5176000000.0,4866000000.0,3905000000.0,
Long Term Capital Lease Obligation,409000000.0,374000000.0,368000000.0,326000000.0,
Long Term Debt,4784000000.0,4802000000.0,4498000000.0,3579000000.0,
Current Liabilities,11234000000.0,12903000000.0,11421000000.0,7084000000.0,
Current Deferred Liabilities,1347000000.0,1220000000.0,1004000000.0,855000000.0,
Current Deferred Revenue,1347000000.0,1220000000.0,1004000000.0,855000000.0,
Current Debt And Capital Lease Obligation,2405000000.0,2032000000.0,3489000000.0,708000000.0,
Current Capital Lease Obligation,130000000.0,138000000.0,132000000.0,128000000.0,
Current Debt,2275000000.0,1894000000.0,3357000000.0,580000000.0,
Other Current Borrowings,660000000.0,118000000.0,783000000.0,59000000.0,
Line Of Credit,356000000.0,280000000.0,,,
Commercial Paper,1259000000.0,1496000000.0,2574000000.0,313000000.0,
Current Notes Payable,,,210000000.0,208000000.0,169000000.0
Pensionand Other Post Retirement Benefit Plans Current,1084000000.0,1108000000.0,617000000.0,683000000.0,
Payables And Accrued Expenses,6398000000.0,8543000000.0,6311000000.0,4838000000.0,
Current Accrued Expenses,1954000000.0,3745000000.0,1662000000.0,1476000000.0,
Payables,4444000000.0,4798000000.0,4649000000.0,3362000000.0,
Total Tax Payable,493000000.0,538000000.0,397000000.0,341000000.0,
Income Tax Payable,244000000.0,242000000.0,173000000.0,107000000.0,
Accounts Payable,3951000000.0,4260000000.0,4252000000.0,3021000000.0,
Total Assets,31540000000.0,32005000000.0,30299000000.0,23710000000.0,
Total Non Current Assets,16788000000.0,16807000000.0,15848000000.0,11401000000.0,
Other Non Current Assets,982000000.0,960000000.0,1023000000.0,894000000.0,
Defined Pension Benefit,1189000000.0,1197000000.0,1398000000.0,1488000000.0,
Non Current Deferred Assets,1119000000.0,1082000000.0,625000000.0,428000000.0,
Non Current Deferred Taxes Assets,1119000000.0,1082000000.0,625000000.0,428000000.0,
Investments And Advances,1889000000.0,1800000000.0,1759000000.0,1538000000.0,
Long Term Equity Investment,1889000000.0,1800000000.0,1759000000.0,1538000000.0,
Goodwill And Other Intangible Assets,4721000000.0,5018000000.0,5030000000.0,2187000000.0,
Other Intangible Assets,2351000000.0,2519000000.0,2687000000.0,900000000.0,
Goodwill,2370000000.0,2499000000.0,2343000000.0,1287000000.0,
Net PPE,6888000000.0,6750000000.0,6013000000.0,4866000000.0,
Accumulated Depreciation,-5440000000.0,-5425000000.0,-4986000000.0,-4936000000.0,
Gross PPE,12328000000.0,12175000000.0,10999000000.0,9802000000.0,
Construction In Progress,1518000000.0,1390000000.0,1001000000.0,816000000.0,
Other Properties,532000000.0,501000000.0,492000000.0,444000000.0,
Machinery Furniture Equipment,7266000000.0,7245000000.0,6598000000.0,5910000000.0,
Properties,3012000000.0,3039000000.0,2908000000.0,2632000000.0,
Current Assets,14752000000.0,15198000000.0,14451000000.0,12309000000.0,
Other Current Assets,1565000000.0,1197000000.0,1073000000.0,777000000.0,
Prepaid Assets,,,,777000000.0,790000000.0
Inventory,5742000000.0,5677000000.0,5603000000.0,4355000000.0,
Inventories Adjustments Allowances,-219000000.0,-249000000.0,-240000000.0,-192000000.0,
Finished Goods,2875000000.0,2770000000.0,2917000000.0,2538000000.0,
Work In Process,3086000000.0,3156000000.0,2926000000.0,2009000000.0,
Receivables,5181000000.0,5583000000.0,5202000000.0,3990000000.0,
Duefrom Related Parties Current,,,376000000.0,425000000.0,380000000.0
Accounts Receivable,5181000000.0,5583000000.0,5202000000.0,3565000000.0,
Allowance For Doubtful Accounts Receivable,-66000000.0,-75000000.0,-78000000.0,-33000000.0,
Gross Accounts Receivable,5247000000.0,5658000000.0,5280000000.0,3598000000.0,
Cash Cash Equivalents And Short Term Investments,2264000000.0,2741000000.0,2573000000.0,3187000000.0,
Other Short Term Investments,593000000.0,562000000.0,472000000.0,595000000.0,
Cash And Cash Equivalents,1671000000.0,2179000000.0,2101000000.0,2592000000.0,
