,2024-05-31,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Treasury Shares Number,73697754.0,66812758.0,58154340.0,50651768.0,
Ordinary Shares Number,244302246.0,251187242.0,259845660.0,267348232.0,
Share Issued,318000000.0,318000000.0,318000000.0,318000000.0,
Net Debt,13702000000.0,13723000000.0,12899000000.0,13267000000.0,
Total Debt,37719000000.0,38332000000.0,37194000000.0,36462000000.0,
Tangible Book Value,21159000000.0,19653000000.0,18094000000.0,16824000000.0,
Invested Capital,47785000000.0,46667000000.0,44735000000.0,44522000000.0,
Working Capital,4852000000.0,5024000000.0,6091000000.0,6920000000.0,
Net Tangible Assets,21159000000.0,19653000000.0,18094000000.0,16824000000.0,
Capital Lease Obligations,17516000000.0,17753000000.0,17398000000.0,16108000000.0,
Common Stock Equity,27582000000.0,26088000000.0,24939000000.0,24168000000.0,
Total Capitalization,47717000000.0,46541000000.0,44685000000.0,44472000000.0,
Total Equity Gross Minority Interest,27582000000.0,26088000000.0,24939000000.0,24168000000.0,
Stockholders Equity,27582000000.0,26088000000.0,24939000000.0,24168000000.0,
Gains Losses Not Affecting Retained Earnings,-1359000000.0,-1327000000.0,-1103000000.0,-732000000.0,
Other Equity Adjustments,-1359000000.0,-1327000000.0,-1103000000.0,-732000000.0,
Treasury Stock,13728000000.0,11645000000.0,10484000000.0,8430000000.0,
Retained Earnings,38649000000.0,35259000000.0,32782000000.0,29817000000.0,
Additional Paid In Capital,3988000000.0,3769000000.0,3712000000.0,3481000000.0,
Capital Stock,32000000.0,32000000.0,32000000.0,32000000.0,
Common Stock,32000000.0,32000000.0,32000000.0,32000000.0,
Total Liabilities Net Minority Interest,59425000000.0,61055000000.0,61055000000.0,58609000000.0,
Total Non Current Liabilities Net Minority Interest,46070000000.0,47469000000.0,46781000000.0,44949000000.0,
Other Non Current Liabilities,689000000.0,695000000.0,682000000.0,983000000.0,
Employee Benefits,2010000000.0,3130000000.0,4448000000.0,3501000000.0,
Non Current Pension And Other Postretirement Benefit Plans,2010000000.0,3130000000.0,4448000000.0,3501000000.0,
Non Current Accrued Expenses,3701000000.0,3339000000.0,2889000000.0,2430000000.0,
Non Current Deferred Liabilities,4482000000.0,4489000000.0,4093000000.0,3927000000.0,
Non Current Deferred Taxes Liabilities,4482000000.0,4489000000.0,4093000000.0,3927000000.0,
Long Term Debt And Capital Lease Obligation,35188000000.0,35816000000.0,34669000000.0,34108000000.0,
Long Term Capital Lease Obligation,15053000000.0,15363000000.0,14923000000.0,13804000000.0,
Long Term Debt,20135000000.0,20453000000.0,19746000000.0,20304000000.0,
Current Liabilities,13355000000.0,13586000000.0,14274000000.0,13660000000.0,
Current Debt And Capital Lease Obligation,2531000000.0,2516000000.0,2525000000.0,2354000000.0,
Current Capital Lease Obligation,2463000000.0,2390000000.0,2475000000.0,2304000000.0,
Current Debt,68000000.0,126000000.0,50000000.0,50000000.0,
Other Current Borrowings,68000000.0,126000000.0,50000000.0,50000000.0,
Pensionand Other Post Retirement Benefit Plans Current,1916000000.0,1647000000.0,1780000000.0,2277000000.0,
Payables And Accrued Expenses,8908000000.0,9423000000.0,9969000000.0,9029000000.0,
Current Accrued Expenses,5385000000.0,5270000000.0,5407000000.0,4551000000.0,
Payables,3523000000.0,4153000000.0,4562000000.0,4478000000.0,
Total Tax Payable,334000000.0,305000000.0,532000000.0,637000000.0,
Accounts Payable,3189000000.0,3848000000.0,4030000000.0,3841000000.0,
Total Assets,87007000000.0,87143000000.0,85994000000.0,82777000000.0,
Total Non Current Assets,68800000000.0,68533000000.0,65629000000.0,62197000000.0,
Other Non Current Assets,3771000000.0,4053000000.0,4080000000.0,3718000000.0,
Goodwill And Other Intangible Assets,6423000000.0,6435000000.0,6845000000.0,7344000000.0,
Other Intangible Assets,,234000000.0,301000000.0,352000000.0,322000000.0
Goodwill,6423000000.0,6435000000.0,6544000000.0,6992000000.0,
Net PPE,58606000000.0,58045000000.0,54704000000.0,51135000000.0,
Accumulated Depreciation,-42900000000.0,-39926000000.0,-37184000000.0,-34325000000.0,
Gross PPE,101506000000.0,97971000000.0,91888000000.0,85460000000.0,
Other Properties,34995000000.0,34186000000.0,31543000000.0,28395000000.0,
Machinery Furniture Equipment,25418000000.0,24486000000.0,22665000000.0,21515000000.0,
Current Assets,18207000000.0,18610000000.0,20365000000.0,20580000000.0,
Other Current Assets,1005000000.0,962000000.0,968000000.0,837000000.0,
Prepaid Assets,,,968000000.0,837000000.0,828000000.0
Inventory,614000000.0,604000000.0,637000000.0,587000000.0,
Receivables,10087000000.0,10188000000.0,11863000000.0,12069000000.0,
Accounts Receivable,10087000000.0,10188000000.0,11863000000.0,12069000000.0,
Allowance For Doubtful Accounts Receivable,-775000000.0,-800000000.0,-692000000.0,-742000000.0,
Gross Accounts Receivable,10862000000.0,10988000000.0,12555000000.0,12811000000.0,
Cash Cash Equivalents And Short Term Investments,6501000000.0,6856000000.0,6897000000.0,7087000000.0,
Cash And Cash Equivalents,6501000000.0,6856000000.0,6897000000.0,7087000000.0,
