,2024-11-30,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Ordinary Shares Number,268000000.0,268100000.0,268000000.0,267300000.0,
Share Issued,268000000.0,268100000.0,268000000.0,267300000.0,
Net Debt,4155800000.0,4244800000.0,4815600000.0,4931000000.0,
Total Debt,4508500000.0,4591300000.0,5325700000.0,5388800000.0,
Tangible Book Value,-3434500000.0,-3716000000.0,-4080900000.0,-4518400000.0,
Invested Capital,9632900000.0,9472100000.0,9830100000.0,9693700000.0,
Working Capital,-743800000.0,-1097300000.0,-1045700000.0,-1028000000.0,
Net Tangible Assets,-3434500000.0,-3716000000.0,-4080900000.0,-4518400000.0,
Capital Lease Obligations,166600000.0,179900000.0,176100000.0,106100000.0,
Common Stock Equity,5291000000.0,5060700000.0,4680500000.0,4411000000.0,
Total Capitalization,8884600000.0,8400600000.0,8322800000.0,8384300000.0,
Total Equity Gross Minority Interest,5316800000.0,5083500000.0,4699200000.0,4425500000.0,
Minority Interest,25800000.0,22800000.0,18700000.0,14500000.0,
Stockholders Equity,5291000000.0,5060700000.0,4680500000.0,4411000000.0,
Gains Losses Not Affecting Retained Earnings,-491200000.0,-388600000.0,-480600000.0,-426500000.0,
Other Equity Adjustments,-491200000.0,-388600000.0,-480600000.0,-426500000.0,
Retained Earnings,3545000000.0,3249700000.0,3022500000.0,2782400000.0,
Capital Stock,2237200000.0,2199600000.0,2138600000.0,2055100000.0,
Common Stock,2237200000.0,2199600000.0,2138600000.0,2055100000.0,
Total Liabilities Net Minority Interest,7753500000.0,7778800000.0,8425700000.0,8480300000.0,
Total Non Current Liabilities Net Minority Interest,4870700000.0,4679900000.0,4993300000.0,5256500000.0,
Other Non Current Liabilities,145100000.0,175000000.0,169000000.0,144600000.0,
Employee Benefits,124900000.0,123900000.0,139600000.0,240200000.0,
Non Current Pension And Other Postretirement Benefit Plans,124900000.0,123900000.0,139600000.0,240200000.0,
Tradeand Other Payables Non Current,,,,,103500000.0
Non Current Deferred Liabilities,840500000.0,861200000.0,866300000.0,792300000.0,
Non Current Deferred Taxes Liabilities,840500000.0,861200000.0,866300000.0,792300000.0,
Long Term Debt And Capital Lease Obligation,3760200000.0,3519800000.0,3818400000.0,4079400000.0,
Long Term Capital Lease Obligation,166600000.0,179900000.0,176100000.0,106100000.0,
Long Term Debt,3593600000.0,3339900000.0,3642300000.0,3973300000.0,
Current Liabilities,2882800000.0,3098900000.0,3432400000.0,3223800000.0,
Current Debt And Capital Lease Obligation,748300000.0,1071500000.0,1507300000.0,1309400000.0,
Current Debt,748300000.0,1071500000.0,1507300000.0,1309400000.0,
Other Current Borrowings,317000000.0,802100000.0,282700000.0,778600000.0,
Commercial Paper,431300000.0,269400000.0,1224600000.0,530800000.0,
Current Provisions,,,181000000.0,189300000.0,183300000.0
Payables And Accrued Expenses,2134500000.0,2027400000.0,1925100000.0,1914400000.0,
Current Accrued Expenses,775700000.0,795500000.0,649500000.0,751200000.0,
Payables,1358800000.0,1231900000.0,1275600000.0,1163200000.0,
Dividends Payable,120700000.0,112600000.0,104600000.0,99000000.0,
Accounts Payable,1238100000.0,1119300000.0,1171000000.0,1064200000.0,
Total Assets,13070300000.0,12862300000.0,13124900000.0,12905800000.0,
Total Non Current Assets,10931300000.0,10860700000.0,10738200000.0,10710000000.0,
Other Non Current Assets,176700000.0,148100000.0,153400000.0,140600000.0,
Defined Pension Benefit,122400000.0,127100000.0,123500000.0,61600000.0,
Investments And Advances,282700000.0,264100000.0,283000000.0,301300000.0,
Other Investments,130500000.0,115000000.0,115100000.0,137300000.0,
Long Term Equity Investment,152200000.0,149100000.0,167900000.0,164000000.0,
Investmentsin Joint Venturesat Cost,,,167900000.0,164000000.0,193000000.0
Goodwill And Other Intangible Assets,8725500000.0,8776700000.0,8761400000.0,8929400000.0,
Other Intangible Assets,3498000000.0,3516600000.0,3548500000.0,3593600000.0,
Goodwill,5227500000.0,5260100000.0,5212900000.0,5335800000.0,
Net PPE,1624000000.0,1544700000.0,1416900000.0,1277100000.0,
Accumulated Depreciation,-1335200000.0,-1253100000.0,-1135000000.0,-1061900000.0,
Gross PPE,2959200000.0,2797800000.0,2551900000.0,2339000000.0,
Construction In Progress,247100000.0,223300000.0,238700000.0,211900000.0,
Other Properties,211000000.0,220000000.0,218900000.0,136800000.0,
Machinery Furniture Equipment,1571200000.0,1440300000.0,1265400000.0,1200500000.0,
Buildings And Improvements,835800000.0,820900000.0,738800000.0,694700000.0,
Land And Improvements,94100000.0,93300000.0,90100000.0,95100000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2139000000.0,2001600000.0,2386700000.0,2195800000.0,
Other Current Assets,74100000.0,73400000.0,77200000.0,70600000.0,
Prepaid Assets,51500000.0,47600000.0,61700000.0,41700000.0,
Inventory,1239900000.0,1126500000.0,1340100000.0,1182300000.0,
Finished Goods,618300000.0,570000000.0,649000000.0,556200000.0,
Raw Materials,621600000.0,556500000.0,691100000.0,626100000.0,
Receivables,587400000.0,587500000.0,573700000.0,549500000.0,
Accounts Receivable,587400000.0,587500000.0,573700000.0,549500000.0,
Allowance For Doubtful Accounts Receivable,-4700000.0,-5900000.0,-7300000.0,-5200000.0,
Gross Accounts Receivable,592100000.0,593400000.0,581000000.0,554700000.0,
Cash Cash Equivalents And Short Term Investments,186100000.0,166600000.0,334000000.0,351700000.0,
Cash And Cash Equivalents,186100000.0,166600000.0,334000000.0,351700000.0,
