,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,65300000.0,66000000.0,66200000.0,66600000.0,
Ordinary Shares Number,123952015.0,123300000.0,122500000.0,122100000.0,
Share Issued,189252015.0,189300000.0,188700000.0,188700000.0,
Net Debt,4840600000.0,5494400000.0,5502100000.0,5070200000.0,
Total Debt,5010500000.0,5711200000.0,5787300000.0,5294900000.0,
Tangible Book Value,-3366600000.0,-4249400000.0,-4340700000.0,-4666600000.0,
Invested Capital,9807400000.0,10245300000.0,9743800000.0,8879300000.0,
Working Capital,-450900000.0,-662700000.0,-644700000.0,-1170400000.0,
Net Tangible Assets,-3366600000.0,-4249400000.0,-4340700000.0,-4666600000.0,
Common Stock Equity,4796900000.0,4534100000.0,3956500000.0,3584400000.0,
Total Capitalization,9119700000.0,9281900000.0,8776600000.0,8054500000.0,
Total Equity Gross Minority Interest,4919600000.0,4687500000.0,3973300000.0,3601200000.0,
Minority Interest,122700000.0,153400000.0,16800000.0,16800000.0,
Stockholders Equity,4796900000.0,4534100000.0,3956500000.0,3584400000.0,
Other Equity Interest,-5900000.0,-5900000.0,-5900000.0,-5900000.0,
Gains Losses Not Affecting Retained Earnings,-722700000.0,-431200000.0,-473700000.0,-295400000.0,
Other Equity Adjustments,-722700000.0,-431200000.0,-473700000.0,-295400000.0,
Treasury Stock,2644900000.0,2635300000.0,2650700000.0,2639200000.0,
Retained Earnings,6018600000.0,5608600000.0,5256000000.0,4751600000.0,
Additional Paid In Capital,1915200000.0,1761300000.0,1594200000.0,1536700000.0,
Capital Stock,236600000.0,236600000.0,236600000.0,236600000.0,
Common Stock,236600000.0,236600000.0,236600000.0,236600000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,6839800000.0,7592500000.0,7574600000.0,7439700000.0,
Total Non Current Liabilities Net Minority Interest,5028300000.0,5573500000.0,5559400000.0,5148400000.0,
Other Non Current Liabilities,247200000.0,250700000.0,178600000.0,190000000.0,
Employee Benefits,106700000.0,100100000.0,100400000.0,130100000.0,
Non Current Pension And Other Postretirement Benefit Plans,106700000.0,100100000.0,100400000.0,130100000.0,
Non Current Deferred Liabilities,351600000.0,474900000.0,460300000.0,358200000.0,
Non Current Deferred Taxes Liabilities,351600000.0,474900000.0,460300000.0,358200000.0,
Long Term Debt And Capital Lease Obligation,4322800000.0,4747800000.0,4820100000.0,4470100000.0,
Long Term Debt,4322800000.0,4747800000.0,4820100000.0,4470100000.0,
Current Liabilities,1811500000.0,2019000000.0,2015200000.0,2291300000.0,
Other Current Liabilities,403200000.0,334700000.0,296600000.0,638200000.0,
Current Deferred Liabilities,115500000.0,109500000.0,132900000.0,121300000.0,
Current Deferred Revenue,115500000.0,109500000.0,132900000.0,121300000.0,
Current Debt And Capital Lease Obligation,687700000.0,963400000.0,967200000.0,824800000.0,
Current Debt,687700000.0,963400000.0,967200000.0,824800000.0,
Other Current Borrowings,,,,,1101100000.0
Payables And Accrued Expenses,605100000.0,611400000.0,618500000.0,707000000.0,
Current Accrued Expenses,466900000.0,413800000.0,367700000.0,495400000.0,
Payables,138200000.0,197600000.0,250800000.0,211600000.0,
Accounts Payable,138200000.0,197600000.0,250800000.0,211600000.0,
Total Assets,11759400000.0,12280000000.0,11547900000.0,11040900000.0,
Total Non Current Assets,10398800000.0,10923700000.0,10177400000.0,9920000000.0,
Other Non Current Assets,343400000.0,306200000.0,293200000.0,353100000.0,
Goodwill And Other Intangible Assets,8163500000.0,8783500000.0,8297200000.0,8251000000.0,
Other Intangible Assets,1615700000.0,1953600000.0,1913300000.0,1992900000.0,
Goodwill,6547800000.0,6829900000.0,6383900000.0,6258100000.0,
Net PPE,1891900000.0,1834000000.0,1587000000.0,1315900000.0,
Accumulated Depreciation,-1440200000.0,-1227800000.0,-1095100000.0,-961300000.0,
Gross PPE,3332100000.0,3061800000.0,2682100000.0,2277200000.0,
Other Properties,,,281400000.0,299600000.0,299900000.0
Machinery Furniture Equipment,3047100000.0,2788900000.0,2420500000.0,2026900000.0,
Properties,285000000.0,272900000.0,261600000.0,250300000.0,
Current Assets,1360600000.0,1356300000.0,1370500000.0,1120900000.0,
Other Current Assets,98200000.0,88800000.0,93300000.0,60200000.0,
Prepaid Assets,134900000.0,142500000.0,134300000.0,108400000.0,
Receivables,957600000.0,908200000.0,857700000.0,727600000.0,
Accounts Receivable,957600000.0,908200000.0,857700000.0,727600000.0,
Allowance For Doubtful Accounts Receivable,-16900000.0,-16700000.0,-19100000.0,-13900000.0,
Gross Accounts Receivable,974500000.0,924900000.0,876800000.0,741500000.0,
Cash Cash Equivalents And Short Term Investments,169900000.0,216800000.0,285200000.0,224700000.0,
Cash And Cash Equivalents,169900000.0,216800000.0,285200000.0,224700000.0,
