,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,248594923.0,224377439.0,186529667.0,211771827.0,
Ordinary Shares Number,408392938.0,430464662.0,465843978.0,438254491.0,
Share Issued,656987861.0,654842101.0,652373645.0,650026318.0,
Net Debt,18324000000.0,16036000000.0,11057000000.0,11301000000.0,
Total Debt,20062000000.0,19359000000.0,17190000000.0,14448000000.0,
Tangible Book Value,24672000000.0,28113000000.0,27177000000.0,16869000000.0,
Invested Capital,47470000000.0,49942000000.0,46684000000.0,33614000000.0,
Working Capital,2823000000.0,4085000000.0,6033000000.0,1896000000.0,
Net Tangible Assets,24672000000.0,28113000000.0,27177000000.0,16869000000.0,
Capital Lease Obligations,,,,290000000.0,264000000.0
Common Stock Equity,27408000000.0,30583000000.0,29494000000.0,19166000000.0,
Total Capitalization,45639000000.0,48460000000.0,46155000000.0,32125000000.0,
Total Equity Gross Minority Interest,28463000000.0,31650000000.0,34106000000.0,21637000000.0,
Minority Interest,1055000000.0,1067000000.0,4612000000.0,2471000000.0,
Stockholders Equity,27408000000.0,30583000000.0,29494000000.0,19166000000.0,
Gains Losses Not Affecting Retained Earnings,-407000000.0,-282000000.0,-460000000.0,-445000000.0,
Other Equity Adjustments,-407000000.0,-282000000.0,-460000000.0,-445000000.0,
Treasury Stock,22751000000.0,19342000000.0,15276000000.0,17116000000.0,
Retained Earnings,30771000000.0,30550000000.0,25432000000.0,16216000000.0,
Additional Paid In Capital,19788000000.0,19650000000.0,19791000000.0,20504000000.0,
Capital Stock,7000000.0,7000000.0,7000000.0,7000000.0,
Common Stock,7000000.0,7000000.0,7000000.0,7000000.0,
Total Liabilities Net Minority Interest,44119000000.0,43851000000.0,42336000000.0,33957000000.0,
Total Non Current Liabilities Net Minority Interest,29032000000.0,27995000000.0,26447000000.0,21156000000.0,
Other Non Current Liabilities,1868000000.0,1200000000.0,1299000000.0,940000000.0,
Employee Benefits,703000000.0,630000000.0,937000000.0,1055000000.0,
Non Current Deferred Liabilities,7101000000.0,7424000000.0,6671000000.0,5475000000.0,
Non Current Deferred Taxes Liabilities,7101000000.0,7424000000.0,6671000000.0,5475000000.0,
Long Term Debt And Capital Lease Obligation,18231000000.0,17877000000.0,16661000000.0,12959000000.0,
Long Term Capital Lease Obligation,,,,257000000.0,248000000.0
Long Term Debt,18231000000.0,17877000000.0,16661000000.0,12959000000.0,
Long Term Provisions,1129000000.0,864000000.0,879000000.0,727000000.0,
Current Liabilities,15087000000.0,15856000000.0,15889000000.0,12801000000.0,
Current Deferred Liabilities,,1200000000.0,1397000000.0,1254000000.0,1351000000.0
Current Deferred Revenue,,1200000000.0,1397000000.0,1254000000.0,1351000000.0
Current Debt And Capital Lease Obligation,1831000000.0,1482000000.0,529000000.0,1489000000.0,
Current Capital Lease Obligation,,,,33000000.0,16000000.0
Current Debt,1831000000.0,1482000000.0,529000000.0,1489000000.0,
Other Current Borrowings,,,,1456000000.0,971000000.0
Pensionand Other Post Retirement Benefit Plans Current,732000000.0,863000000.0,764000000.0,638000000.0,
Payables And Accrued Expenses,12524000000.0,13511000000.0,14596000000.0,10674000000.0,
Current Accrued Expenses,1160000000.0,1410000000.0,1876000000.0,959000000.0,
Payables,11364000000.0,12101000000.0,12720000000.0,9715000000.0,
Total Tax Payable,1060000000.0,1200000000.0,1397000000.0,1254000000.0,
Accounts Payable,10304000000.0,10901000000.0,11323000000.0,8461000000.0,
Total Assets,72582000000.0,75501000000.0,76442000000.0,55594000000.0,
Total Non Current Assets,54672000000.0,55560000000.0,54520000000.0,40897000000.0,
Other Non Current Assets,2294000000.0,2076000000.0,2090000000.0,1694000000.0,
Non Current Note Receivables,174000000.0,379000000.0,329000000.0,959000000.0,
Investments And Advances,14204000000.0,14923000000.0,14621000000.0,13512000000.0,
Other Investments,191000000.0,195000000.0,207000000.0,680000000.0,
Long Term Equity Investment,14013000000.0,14728000000.0,14414000000.0,12832000000.0,
Goodwill And Other Intangible Assets,2736000000.0,2470000000.0,2317000000.0,2297000000.0,
Other Intangible Assets,1161000000.0,920000000.0,831000000.0,813000000.0,
Goodwill,1575000000.0,1550000000.0,1486000000.0,1484000000.0,
Net PPE,35264000000.0,35712000000.0,35163000000.0,22435000000.0,
Accumulated Depreciation,-20692000000.0,-19480000000.0,-17827000000.0,-17362000000.0,
Gross PPE,55956000000.0,55192000000.0,52990000000.0,39797000000.0,
Other Properties,55956000000.0,55192000000.0,52990000000.0,39797000000.0,
Current Assets,17910000000.0,19941000000.0,21922000000.0,14697000000.0,
Other Current Assets,1144000000.0,1138000000.0,1528000000.0,686000000.0,
Prepaid Assets,,,1528000000.0,686000000.0,347000000.0
Inventory,3995000000.0,3750000000.0,3276000000.0,3394000000.0,
Finished Goods,3547000000.0,3330000000.0,2914000000.0,3024000000.0,
Raw Materials,448000000.0,420000000.0,362000000.0,370000000.0,
Receivables,11033000000.0,11730000000.0,10985000000.0,7470000000.0,
Accounts Receivable,11033000000.0,11730000000.0,10985000000.0,7470000000.0,
Allowance For Doubtful Accounts Receivable,-70000000.0,-71000000.0,-67000000.0,-44000000.0,
Gross Accounts Receivable,11103000000.0,11801000000.0,11052000000.0,7514000000.0,
Cash Cash Equivalents And Short Term Investments,1738000000.0,3323000000.0,6133000000.0,3147000000.0,
Cash And Cash Equivalents,1738000000.0,3323000000.0,6133000000.0,3147000000.0,
