,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3196000000.0,3806000000.0,3465000000.0,3384000000.0,
Repurchase Of Capital Stock,-1501000000.0,-434000000.0,-1229000000.0,-1828000000.0,
Repayment Of Debt,-500000000.0,-1250000000.0,-1000000000.0,-4997000000.0,
Issuance Of Debt,,0.0,0.0,3494000000.0,4380000000.0
Capital Expenditure,-916000000.0,-904000000.0,-1114000000.0,-887000000.0,
End Cash Position,1697000000.0,1913000000.0,1242000000.0,1603000000.0,
Beginning Cash Position,1913000000.0,1242000000.0,1603000000.0,2824000000.0,
Changes In Cash,-216000000.0,671000000.0,-361000000.0,-1221000000.0,
Cash Flow From Discontinued Operation,-6000000.0,-4000000.0,20000000.0,-20000000.0,
Financing Cash Flow,-3369000000.0,-3094000000.0,-3471000000.0,-4590000000.0,
Cash Flow From Continuing Financing Activities,-3369000000.0,-3094000000.0,-3471000000.0,-4590000000.0,
Net Other Financing Charges,161000000.0,18000000.0,127000000.0,56000000.0,
Cash Dividends Paid,-1529000000.0,-1428000000.0,-1369000000.0,-1315000000.0,
Common Stock Dividend Paid,-1529000000.0,-1428000000.0,-1369000000.0,-1315000000.0,
Net Common Stock Issuance,-1501000000.0,-434000000.0,-1229000000.0,-1828000000.0,
Common Stock Payments,-1501000000.0,-434000000.0,-1229000000.0,-1828000000.0,
Net Issuance Payments Of Debt,-500000000.0,-1250000000.0,-1000000000.0,-1503000000.0,
Net Short Term Debt Issuance,,0.0,0.0,0.0,-441000000.0
Short Term Debt Payments,,0.0,0.0,-1997000000.0,-861000000.0
Short Term Debt Issuance,,0.0,0.0,1997000000.0,420000000.0
Net Long Term Debt Issuance,-500000000.0,-1250000000.0,-1000000000.0,-1503000000.0,
Long Term Debt Payments,-500000000.0,-1250000000.0,-1000000000.0,-3000000000.0,
Long Term Debt Issuance,,0.0,0.0,1497000000.0,3960000000.0
Investing Cash Flow,-953000000.0,-941000000.0,-1489000000.0,-882000000.0,
Cash Flow From Continuing Investing Activities,-953000000.0,-941000000.0,-1489000000.0,-882000000.0,
Net Other Investing Changes,-37000000.0,-37000000.0,-375000000.0,5000000.0,
Net Business Purchase And Sale,,,,,-203000000.0
Purchase Of Business,,,,,-203000000.0
Capital Expenditure Reported,-916000000.0,-904000000.0,-1114000000.0,-887000000.0,
Operating Cash Flow,4112000000.0,4710000000.0,4579000000.0,4271000000.0,
Cash Flow From Continuing Operating Activities,4112000000.0,4710000000.0,4579000000.0,4271000000.0,
Change In Working Capital,-584000000.0,635000000.0,680000000.0,636000000.0,
Change In Other Working Capital,343000000.0,2415000000.0,2082000000.0,354000000.0,
Change In Other Current Assets,,,,,208000000.0
Change In Payables And Accrued Expense,513000000.0,-512000000.0,-212000000.0,149000000.0,
Change In Payable,513000000.0,-512000000.0,-212000000.0,149000000.0,
Change In Account Payable,247000000.0,-303000000.0,224000000.0,194000000.0,
Change In Tax Payable,266000000.0,-209000000.0,-436000000.0,-45000000.0,
Change In Income Tax Payable,266000000.0,-209000000.0,-436000000.0,-45000000.0,
Change In Inventory,-1195000000.0,-2219000000.0,-980000000.0,405000000.0,
Change In Receivables,-245000000.0,951000000.0,-210000000.0,-272000000.0,
Changes In Account Receivables,16000000.0,38000000.0,46000000.0,138000000.0,
Other Non Cash Items,-69000000.0,-107000000.0,-362000000.0,-572000000.0,
Stock Based Compensation,183000000.0,181000000.0,165000000.0,126000000.0,
Deferred Tax,-86000000.0,-177000000.0,-178000000.0,-66000000.0,
Deferred Income Tax,-86000000.0,-177000000.0,-178000000.0,-66000000.0,
Depreciation Amortization Depletion,886000000.0,863000000.0,884000000.0,890000000.0,
Depreciation And Amortization,886000000.0,863000000.0,884000000.0,890000000.0,
Amortization Cash Flow,242000000.0,255000000.0,298000000.0,322000000.0,
Amortization Of Intangibles,242000000.0,255000000.0,298000000.0,322000000.0,
Depreciation,644000000.0,608000000.0,586000000.0,568000000.0,
Net Income From Continuing Operations,3782000000.0,3315000000.0,3390000000.0,3257000000.0,
