,2024-10-31,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Free Cash Flow,288100000.0,215000000.0,450400000.0,524200000.0,
Repurchase Of Capital Stock,0.0,0.0,-78500000.0,-24800000.0,
Repayment Of Debt,-3506800000.0,-1953900000.0,-561500000.0,-1416000000.0,
Issuance Of Debt,3524200000.0,2124200000.0,1511000000.0,1427400000.0,
Capital Expenditure,-421200000.0,-392500000.0,-242000000.0,-214400000.0,
Interest Paid Supplemental Data,134800000.0,117500000.0,49100000.0,28400000.0,
Income Tax Paid Supplemental Data,78400000.0,67800000.0,66600000.0,63200000.0,
End Cash Position,107700000.0,120900000.0,138600000.0,96600000.0,
Beginning Cash Position,120900000.0,138600000.0,96600000.0,116800000.0,
Effect Of Exchange Rate Changes,2900000.0,-2300000.0,-12900000.0,2900000.0,
Changes In Cash,-16100000.0,-15400000.0,54900000.0,-23100000.0,
Financing Cash Flow,39200000.0,-173900000.0,1193700000.0,-311400000.0,
Cash Flow From Continuing Financing Activities,39200000.0,-173900000.0,1193700000.0,-311400000.0,
Net Other Financing Charges,,,-2900000.0,-100000.0,-3500000.0
Proceeds From Stock Option Exercised,33600000.0,9900000.0,-700000.0,26300000.0,
Cash Dividends Paid,0.0,-3000000.0,-3000000.0,-3000000.0,
Common Stock Dividend Paid,0.0,-3000000.0,-3000000.0,-3000000.0,
Net Common Stock Issuance,0.0,0.0,-78500000.0,-24800000.0,
Common Stock Payments,0.0,0.0,-78500000.0,-24800000.0,
Net Issuance Payments Of Debt,5600000.0,-180800000.0,1278800000.0,-309900000.0,
Net Short Term Debt Issuance,-11800000.0,-351100000.0,329300000.0,-321300000.0,
Short Term Debt Payments,,,,,-6600000.0
Net Long Term Debt Issuance,17400000.0,170300000.0,949500000.0,11400000.0,
Long Term Debt Payments,-3506800000.0,-1953900000.0,-561500000.0,-1416000000.0,
Long Term Debt Issuance,3524200000.0,2124200000.0,1511000000.0,1427400000.0,
Investing Cash Flow,-764600000.0,-449000000.0,-1831200000.0,-450300000.0,
Cash Flow From Continuing Investing Activities,-764600000.0,-449000000.0,-1831200000.0,-450300000.0,
Net Business Purchase And Sale,-343400000.0,-56500000.0,-1589200000.0,-235900000.0,
Sale Of Business,0.0,0.0,52100000.0,0.0,
Purchase Of Business,-343400000.0,-56500000.0,-1641300000.0,-235900000.0,
Net PPE Purchase And Sale,-421200000.0,-392500000.0,-242000000.0,-214400000.0,
Purchase Of PPE,-421200000.0,-392500000.0,-242000000.0,-214400000.0,
Operating Cash Flow,709300000.0,607500000.0,692400000.0,738600000.0,
Cash Flow From Continuing Operating Activities,709300000.0,607500000.0,692400000.0,738600000.0,
Change In Working Capital,-333700000.0,-218800000.0,-174000000.0,-149900000.0,
Change In Other Working Capital,-42400000.0,-34200000.0,-103600000.0,-27500000.0,
Change In Other Current Liabilities,20100000.0,-6400000.0,-34200000.0,-21700000.0,
Change In Other Current Assets,-132500000.0,-89400000.0,-16900000.0,-69100000.0,
Change In Payables And Accrued Expense,-2500000.0,76800000.0,54900000.0,53100000.0,
Change In Accrued Expense,3600000.0,71800000.0,32400000.0,59100000.0,
Change In Payable,-6100000.0,5000000.0,22500000.0,-6000000.0,
Change In Account Payable,9300000.0,5500000.0,49900000.0,-16000000.0,
Change In Tax Payable,-15400000.0,-500000.0,-27400000.0,10000000.0,
Change In Income Tax Payable,-15400000.0,-500000.0,-27400000.0,10000000.0,
Change In Inventory,-59300000.0,-105400000.0,-40400000.0,-9200000.0,
Change In Receivables,-117100000.0,-60200000.0,-33800000.0,-75500000.0,
Changes In Account Receivables,-117100000.0,-60200000.0,-33800000.0,-75500000.0,
Other Non Cash Items,38700000.0,8200000.0,21900000.0,97900000.0,
Stock Based Compensation,75100000.0,62100000.0,54200000.0,43800000.0,
Provisionand Write Offof Assets,,,,-2500000.0,-6200000.0
Asset Impairment Charge,42900000.0,49400000.0,4500000.0,-5000000.0,
Deferred Tax,118900000.0,44700000.0,53900000.0,-2502200000.0,
Deferred Income Tax,118900000.0,44700000.0,53900000.0,-2502200000.0,
Depreciation Amortization Depletion,375100000.0,367700000.0,346100000.0,309300000.0,
Depreciation And Amortization,375100000.0,367700000.0,346100000.0,309300000.0,
Amortization Cash Flow,201200000.0,186200000.0,179500000.0,146100000.0,
Amortization Of Intangibles,201200000.0,186200000.0,179500000.0,146100000.0,
Depreciation,173900000.0,181500000.0,166600000.0,163200000.0,
Gain Loss On Sale Of PPE,,,,0.0,0.0
Net Income From Continuing Operations,392300000.0,294200000.0,385800000.0,2944700000.0,
