,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,44000000.0,2168000000.0,1426000000.0,1893000000.0,
Repurchase Of Capital Stock,-1944000000.0,-62000000.0,-1380000000.0,-527000000.0,
Repayment Of Debt,-5345000000.0,-111000000.0,-1275000000.0,-704000000.0,
Issuance Of Debt,3412000000.0,5609000000.0,432000000.0,140000000.0,
Capital Expenditure,-519000000.0,-439000000.0,-317000000.0,-344000000.0,
Interest Paid Supplemental Data,610000000.0,320000000.0,297000000.0,317000000.0,
Income Tax Paid Supplemental Data,2126000000.0,942000000.0,833000000.0,675000000.0,
End Cash Position,3969000000.0,9852000000.0,3298000000.0,2987000000.0,
Other Cash Adjustment Outside Changein Cash,317000000.0,-98000000.0,28000000.0,-99000000.0,
Beginning Cash Position,9853000000.0,3303000000.0,2769000000.0,3119000000.0,
Effect Of Exchange Rate Changes,-103000000.0,88000000.0,-56000000.0,-16000000.0,
Changes In Cash,-6098000000.0,6559000000.0,557000000.0,-17000000.0,
Financing Cash Flow,-4636000000.0,4612000000.0,-2931000000.0,-1562000000.0,
Cash From Discontinued Financing Activities,-25000000.0,-20000000.0,-3000000.0,,
Cash Flow From Continuing Financing Activities,-4611000000.0,4632000000.0,-2928000000.0,-1562000000.0,
Net Other Financing Charges,-114000000.0,-179000000.0,-47000000.0,-67000000.0,
Cash Dividends Paid,-670000000.0,-620000000.0,-509000000.0,-417000000.0,
Common Stock Dividend Paid,-670000000.0,-620000000.0,-509000000.0,-417000000.0,
Net Common Stock Issuance,-1944000000.0,-62000000.0,-1380000000.0,-527000000.0,
Common Stock Payments,-1944000000.0,-62000000.0,-1380000000.0,-527000000.0,
Net Issuance Payments Of Debt,-1883000000.0,5493000000.0,-992000000.0,-551000000.0,
Net Short Term Debt Issuance,50000000.0,-5000000.0,-149000000.0,13000000.0,
Net Long Term Debt Issuance,-1933000000.0,5498000000.0,-843000000.0,-564000000.0,
Long Term Debt Payments,-5345000000.0,-111000000.0,-1275000000.0,-704000000.0,
Long Term Debt Issuance,3412000000.0,5609000000.0,432000000.0,140000000.0,
Investing Cash Flow,-2025000000.0,-660000000.0,1745000000.0,-692000000.0,
Cash From Discontinued Investing Activities,9000000000.0,-156000000.0,-56000000.0,,
Cash Flow From Continuing Investing Activities,-11025000000.0,-504000000.0,1801000000.0,-692000000.0,
Net Other Investing Changes,14000000.0,15000000.0,20000000.0,7000000.0,
Net Investment Purchase And Sale,-264000000.0,-50000000.0,-194000000.0,11000000.0,
Sale Of Investment,,0.0,0.0,11000000.0,1417000000.0
Purchase Of Investment,-264000000.0,-50000000.0,-194000000.0,,
Net Business Purchase And Sale,-10256000000.0,-30000000.0,2292000000.0,-366000000.0,
Sale Of Business,634000000.0,54000000.0,2902000000.0,0.0,
Purchase Of Business,-10890000000.0,-84000000.0,-610000000.0,-366000000.0,
Capital Expenditure Reported,-519000000.0,-439000000.0,-317000000.0,-344000000.0,
Operating Cash Flow,563000000.0,2607000000.0,1743000000.0,2237000000.0,
Cash From Discontinued Operating Activities,-1008000000.0,355000000.0,238000000.0,,
Cash Flow From Continuing Operating Activities,1571000000.0,2252000000.0,1505000000.0,2237000000.0,
Dividend Received Cfo,46000000.0,129000000.0,148000000.0,159000000.0,
Change In Working Capital,339000000.0,503000000.0,-241000000.0,317000000.0,
Change In Other Working Capital,,74000000.0,29000000.0,51000000.0,46000000.0
Change In Other Current Assets,,-117000000.0,104000000.0,-11000000.0,3000000.0
Change In Payables And Accrued Expense,87000000.0,541000000.0,-17000000.0,829000000.0,
Change In Inventory,292000000.0,123000000.0,-173000000.0,-408000000.0,
Change In Receivables,-40000000.0,-161000000.0,-51000000.0,-144000000.0,
Changes In Account Receivables,-40000000.0,-161000000.0,-51000000.0,-97000000.0,
Other Non Cash Items,-357000000.0,53000000.0,217000000.0,-51000000.0,
Stock Based Compensation,86000000.0,71000000.0,65000000.0,92000000.0,
Asset Impairment Charge,,0.0,0.0,2000000.0,72000000.0
Deferred Tax,-352000000.0,-243000000.0,-106000000.0,-74000000.0,
Deferred Income Tax,-352000000.0,-243000000.0,-106000000.0,-74000000.0,
Depreciation Amortization Depletion,1232000000.0,491000000.0,328000000.0,338000000.0,
Depreciation And Amortization,1232000000.0,491000000.0,328000000.0,338000000.0,
Amortization Cash Flow,843000000.0,221000000.0,104000000.0,98000000.0,
Amortization Of Intangibles,843000000.0,221000000.0,104000000.0,98000000.0,
Depreciation,385000000.0,270000000.0,224000000.0,238000000.0,
Operating Gains Losses,-635000000.0,-230000000.0,-2113000000.0,-247000000.0,
Earnings Losses From Equity Investments,-231000000.0,-211000000.0,-262000000.0,-249000000.0,
Gain Loss On Investment Securities,-322000000.0,-19000000.0,-1815000000.0,2000000.0,
Gain Loss On Sale Of Business,,,,2000000.0,-1123000000.0
Net Income From Continuing Operations,1212000000.0,1478000000.0,3207000000.0,1701000000.0,
