,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,974000000.0,615000000.0,1011000000.0,1775000000.0,
Repurchase Of Capital Stock,-165000000.0,-507000000.0,-728000000.0,-781000000.0,
Repayment Of Debt,-267000000.0,-284000000.0,-87000000.0,-860000000.0,
Issuance Of Debt,153000000.0,1000000000.0,127000000.0,22000000.0,
Capital Expenditure,-965000000.0,-1390000000.0,-1604000000.0,-1637000000.0,
Interest Paid Supplemental Data,310000000.0,274000000.0,275000000.0,287000000.0,
Income Tax Paid Supplemental Data,263000000.0,213000000.0,426000000.0,377000000.0,
End Cash Position,1768000000.0,1779000000.0,1671000000.0,2148000000.0,
Beginning Cash Position,1779000000.0,1671000000.0,2148000000.0,2672000000.0,
Effect Of Exchange Rate Changes,-42000000.0,-14000000.0,-88000000.0,-65000000.0,
Changes In Cash,31000000.0,122000000.0,-389000000.0,-459000000.0,
Financing Cash Flow,-1164000000.0,-883000000.0,-1649000000.0,-2452000000.0,
Cash Flow From Continuing Financing Activities,-1164000000.0,-883000000.0,-1649000000.0,-2452000000.0,
Net Other Financing Charges,25000000.0,-145000000.0,-69000000.0,-59000000.0,
Proceeds From Stock Option Exercised,76000000.0,42000000.0,40000000.0,97000000.0,
Cash Dividends Paid,-986000000.0,-989000000.0,-932000000.0,-871000000.0,
Common Stock Dividend Paid,-986000000.0,-989000000.0,-932000000.0,-871000000.0,
Net Preferred Stock Issuance,,-507000000.0,-507000000.0,-507000000.0,
Preferred Stock Payments,,-507000000.0,-507000000.0,-507000000.0,
Net Common Stock Issuance,-165000000.0,,-221000000.0,-274000000.0,-105000000.0
Common Stock Payments,-165000000.0,,-221000000.0,-274000000.0,-105000000.0
Net Issuance Payments Of Debt,-114000000.0,716000000.0,40000000.0,-838000000.0,
Net Short Term Debt Issuance,,,-17000000.0,-122000000.0,143000000.0
Short Term Debt Payments,,,-87000000.0,-144000000.0,-100000000.0
Short Term Debt Issuance,,,70000000.0,22000000.0,243000000.0
Net Long Term Debt Issuance,-114000000.0,716000000.0,40000000.0,-838000000.0,
Long Term Debt Payments,-267000000.0,-284000000.0,-87000000.0,-860000000.0,
Long Term Debt Issuance,153000000.0,1000000000.0,127000000.0,22000000.0,
Investing Cash Flow,-744000000.0,-1000000000.0,-1355000000.0,-1419000000.0,
Cash Flow From Continuing Investing Activities,-744000000.0,-1000000000.0,-1355000000.0,-1419000000.0,
Net Other Investing Changes,40000000.0,6000000.0,-52000000.0,12000000.0,
Net Investment Purchase And Sale,181000000.0,317000000.0,225000000.0,19000000.0,
Sale Of Investment,279000000.0,326000000.0,300000000.0,67000000.0,
Purchase Of Investment,-98000000.0,-9000000.0,-75000000.0,-48000000.0,
Net Business Purchase And Sale,,-17000000.0,76000000.0,187000000.0,-28000000.0
Sale Of Business,,,76000000.0,103000000.0,4000000.0
Purchase Of Business,,,,,-28000000.0
Net PPE Purchase And Sale,,67000000.0,,,
Sale Of PPE,,67000000.0,,,
Capital Expenditure Reported,-965000000.0,-1390000000.0,-1604000000.0,-1637000000.0,
Operating Cash Flow,1939000000.0,2005000000.0,2615000000.0,3412000000.0,
Cash Flow From Continuing Operating Activities,1939000000.0,2005000000.0,2615000000.0,3412000000.0,
Taxes Refund Paid,,99000000.0,,,101000000.0
Dividend Received Cfo,,,,8000000.0,1000000.0
Change In Working Capital,-558000000.0,-93000000.0,-79000000.0,303000000.0,
Change In Other Working Capital,-33000000.0,-47000000.0,61000000.0,-88000000.0,
Change In Other Current Assets,-107000000.0,-80000000.0,-139000000.0,-224000000.0,
Change In Payables And Accrued Expense,470000000.0,-173000000.0,408000000.0,772000000.0,
Change In Payable,470000000.0,-173000000.0,408000000.0,772000000.0,
Change In Account Payable,470000000.0,-173000000.0,408000000.0,772000000.0,
Change In Inventory,-171000000.0,157000000.0,-522000000.0,-103000000.0,
Change In Receivables,-717000000.0,50000000.0,113000000.0,-54000000.0,
Changes In Account Receivables,-717000000.0,50000000.0,113000000.0,-54000000.0,
Other Non Cash Items,214000000.0,-55000000.0,80000000.0,-100000000.0,
Stock Based Compensation,273000000.0,218000000.0,175000000.0,190000000.0,
Asset Impairment Charge,,,,,217000000.0
Deferred Tax,-33000000.0,-75000000.0,-46000000.0,16000000.0,
Deferred Income Tax,-33000000.0,-75000000.0,-46000000.0,16000000.0,
Depreciation Amortization Depletion,1350000000.0,1369000000.0,1452000000.0,1481000000.0,
Depreciation And Amortization,1350000000.0,1369000000.0,1452000000.0,1481000000.0,
Amortization Cash Flow,121000000.0,122000000.0,123000000.0,129000000.0,
Amortization Of Intangibles,121000000.0,122000000.0,123000000.0,129000000.0,
Depreciation,1229000000.0,1247000000.0,1329000000.0,1352000000.0,
Operating Gains Losses,101000000.0,-106000000.0,-353000000.0,-413000000.0,
Pension And Employee Benefit Expense,,187000000.0,70000000.0,-13000000.0,-221000000.0
Earnings Losses From Equity Investments,,,,-35000000.0,25000000.0
Gain Loss On Investment Securities,,,-8000000.0,23000000.0,-107000000.0
Net Foreign Currency Exchange Gain Loss,-42000000.0,-261000000.0,-542000000.0,-457000000.0,
Net Income From Continuing Operations,592000000.0,648000000.0,1386000000.0,1935000000.0,
