,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1261100000.0,970200000.0,919600000.0,576100000.0,
Repurchase Of Capital Stock,-676500000.0,-1270200000.0,-1294600000.0,-526000000.0,
Repayment Of Debt,-4237100000.0,-1786300000.0,-1789900000.0,-32400000.0,
Issuance Of Debt,4214800000.0,1759900000.0,1725300000.0,800000000.0,
Capital Expenditure,-26600000.0,-77400000.0,-60100000.0,-253200000.0,
Interest Paid Supplemental Data,150200000.0,169800000.0,127300000.0,104200000.0,
Income Tax Paid Supplemental Data,19100000.0,10600000.0,11200000.0,19100000.0,
End Cash Position,1089000000.0,458800000.0,774000000.0,1255700000.0,
Beginning Cash Position,458800000.0,774000000.0,1255700000.0,765200000.0,
Effect Of Exchange Rate Changes,-1600000.0,1300000.0,-2700000.0,-1300000.0,
Changes In Cash,631800000.0,-316500000.0,-479000000.0,491800000.0,
Financing Cash Flow,-677400000.0,-1261700000.0,-1326700000.0,298100000.0,
Cash Flow From Continuing Financing Activities,-677400000.0,-1261700000.0,-1326700000.0,298100000.0,
Net Other Financing Charges,-17300000.0,-14700000.0,-17500000.0,-16900000.0,
Proceeds From Stock Option Exercised,38700000.0,49600000.0,50000000.0,73400000.0,
Net Common Stock Issuance,-676500000.0,-1270200000.0,-1294600000.0,-526000000.0,
Common Stock Payments,-676500000.0,-1270200000.0,-1294600000.0,-526000000.0,
Net Issuance Payments Of Debt,-22300000.0,-26400000.0,-64600000.0,767600000.0,
Net Long Term Debt Issuance,-22300000.0,-26400000.0,-64600000.0,767600000.0,
Long Term Debt Payments,-4237100000.0,-1786300000.0,-1789900000.0,-32400000.0,
Long Term Debt Issuance,4214800000.0,1759900000.0,1725300000.0,800000000.0,
Investing Cash Flow,21500000.0,-102400000.0,-132000000.0,-635600000.0,
Cash Flow From Continuing Investing Activities,21500000.0,-102400000.0,-132000000.0,-635600000.0,
Net Other Investing Changes,8100000.0,15000000.0,600000.0,25300000.0,
Net Investment Purchase And Sale,40000000.0,-40000000.0,0.0,-40000000.0,
Sale Of Investment,,,0.0,0.0,23700000.0
Purchase Of Investment,,-40500000.0,0.0,-40000000.0,0.0
Net Business Purchase And Sale,0.0,0.0,-72500000.0,-367700000.0,
Sale Of Business,,12700000.0,0.0,0.0,
Purchase Of Business,0.0,0.0,-72500000.0,-367700000.0,
Net Intangibles Purchase And Sale,0.0,-35400000.0,-400000.0,-202100000.0,
Purchase Of Intangibles,0.0,-35400000.0,-400000.0,-202100000.0,
Net PPE Purchase And Sale,-26600000.0,-42000000.0,-59700000.0,-51100000.0,
Purchase Of PPE,-26600000.0,-42000000.0,-59700000.0,-51100000.0,
Operating Cash Flow,1287700000.0,1047600000.0,979700000.0,829300000.0,
Cash Flow From Continuing Operating Activities,1287700000.0,1047600000.0,979700000.0,829300000.0,
Change In Working Capital,61200000.0,130500000.0,81400000.0,143000000.0,
Change In Other Working Capital,168700000.0,87900000.0,69700000.0,105700000.0,
Change In Payables And Accrued Expense,-65200000.0,84500000.0,46400000.0,75100000.0,
Change In Accrued Expense,300000.0,56200000.0,11300000.0,40900000.0,
Change In Payable,-65500000.0,28300000.0,35100000.0,34200000.0,
Change In Account Payable,-65500000.0,28300000.0,35100000.0,34200000.0,
Change In Prepaid Assets,-42300000.0,-41900000.0,-34700000.0,-37800000.0,
Other Non Cash Items,49000000.0,79100000.0,77200000.0,45800000.0,
Stock Based Compensation,299900000.0,296300000.0,264400000.0,207900000.0,
Deferred Tax,-177800000.0,-993200000.0,-18400000.0,-16100000.0,
Deferred Income Tax,-177800000.0,-993200000.0,-18400000.0,-16100000.0,
Depreciation Amortization Depletion,135300000.0,171300000.0,194600000.0,199600000.0,
Depreciation And Amortization,135300000.0,171300000.0,194600000.0,199600000.0,
Operating Gains Losses,-16800000.0,-12000000.0,27600000.0,6300000.0,
Gain Loss On Investment Securities,-16800000.0,-12000000.0,27600000.0,6300000.0,
Gain Loss On Sale Of Business,,16500000.0,0.0,0.0,
Net Income From Continuing Operations,936900000.0,1375600000.0,352900000.0,242800000.0,
