,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1243000000.0,958000000.0,863000000.0,929000000.0,
Repurchase Of Capital Stock,-906000000.0,-246000000.0,-542000000.0,-270000000.0,
Repayment Of Debt,-18000000.0,-2045000000.0,-545000000.0,-106000000.0,
Issuance Of Debt,0.0,1743000000.0,380000000.0,380000000.0,
Issuance Of Capital Stock,55000000.0,50000000.0,48000000.0,44000000.0,
Capital Expenditure,-149000000.0,-207000000.0,-129000000.0,-104000000.0,
Interest Paid Supplemental Data,226000000.0,207000000.0,195000000.0,182000000.0,
Income Tax Paid Supplemental Data,460000000.0,435000000.0,217000000.0,221000000.0,
End Cash Position,943000000.0,777000000.0,516000000.0,727000000.0,
Other Cash Adjustment Outside Changein Cash,-141000000.0,-151000000.0,-167000000.0,-148000000.0,
Beginning Cash Position,928000000.0,683000000.0,875000000.0,687000000.0,
Effect Of Exchange Rate Changes,-10000000.0,6000000.0,-6000000.0,-2000000.0,
Changes In Cash,166000000.0,239000000.0,-186000000.0,190000000.0,
Financing Cash Flow,-1084000000.0,-715000000.0,-865000000.0,-113000000.0,
Cash Flow From Continuing Financing Activities,-1084000000.0,-715000000.0,-865000000.0,-113000000.0,
Net Other Financing Charges,-7000000.0,-16000000.0,-7000000.0,38000000.0,
Cash Dividends Paid,-208000000.0,-201000000.0,-199000000.0,-199000000.0,
Common Stock Dividend Paid,-208000000.0,-201000000.0,-199000000.0,-199000000.0,
Net Common Stock Issuance,-851000000.0,-196000000.0,-494000000.0,-226000000.0,
Common Stock Payments,-906000000.0,-246000000.0,-542000000.0,-270000000.0,
Common Stock Issuance,55000000.0,50000000.0,48000000.0,44000000.0,
Net Issuance Payments Of Debt,-18000000.0,-302000000.0,-165000000.0,274000000.0,
Net Long Term Debt Issuance,-18000000.0,-302000000.0,-165000000.0,274000000.0,
Long Term Debt Payments,-18000000.0,-2045000000.0,-545000000.0,-106000000.0,
Long Term Debt Issuance,0.0,1743000000.0,380000000.0,380000000.0,
Investing Cash Flow,-142000000.0,-211000000.0,-313000000.0,-730000000.0,
Cash Flow From Continuing Investing Activities,-142000000.0,-211000000.0,-313000000.0,-730000000.0,
Net Other Investing Changes,7000000.0,,-7000000.0,-4000000.0,23000000.0
Net Business Purchase And Sale,0.0,-4000000.0,-177000000.0,-622000000.0,
Sale Of Business,0.0,2000000.0,15000000.0,0.0,
Purchase Of Business,0.0,-6000000.0,-192000000.0,-622000000.0,
Net PPE Purchase And Sale,-149000000.0,-207000000.0,-129000000.0,-104000000.0,
Purchase Of PPE,-149000000.0,-207000000.0,-129000000.0,-104000000.0,
Capital Expenditure Reported,,,,,-183000000.0
Operating Cash Flow,1392000000.0,1165000000.0,992000000.0,1033000000.0,
Cash Flow From Continuing Operating Activities,1392000000.0,1165000000.0,992000000.0,1033000000.0,
Change In Working Capital,-191000000.0,-57000000.0,38000000.0,-89000000.0,
Change In Other Working Capital,-28000000.0,-158000000.0,97000000.0,15000000.0,
Change In Other Current Assets,96000000.0,140000000.0,160000000.0,143000000.0,
Change In Payables And Accrued Expense,-39000000.0,26000000.0,-45000000.0,-242000000.0,
Change In Accrued Expense,121000000.0,-5000000.0,98000000.0,-32000000.0,
Change In Payable,-160000000.0,31000000.0,-143000000.0,-210000000.0,
Change In Account Payable,-160000000.0,31000000.0,-143000000.0,-210000000.0,
Change In Receivables,-220000000.0,-65000000.0,-174000000.0,-5000000.0,
Other Non Cash Items,44000000.0,28000000.0,26000000.0,-7000000.0,
Stock Based Compensation,85000000.0,77000000.0,73000000.0,67000000.0,
Asset Impairment Charge,11000000.0,687000000.0,40000000.0,4000000.0,
Deferred Tax,-98000000.0,-109000000.0,-211000000.0,-26000000.0,
Deferred Income Tax,-98000000.0,-109000000.0,-211000000.0,-26000000.0,
Depreciation Amortization Depletion,290000000.0,331000000.0,333000000.0,325000000.0,
Depreciation And Amortization,290000000.0,331000000.0,333000000.0,325000000.0,
Amortization Cash Flow,147000000.0,202000000.0,230000000.0,228000000.0,
Amortization Of Intangibles,147000000.0,202000000.0,230000000.0,228000000.0,
Depreciation,143000000.0,129000000.0,103000000.0,97000000.0,
Operating Gains Losses,,,,3000000.0,36000000.0
Gain Loss On Sale Of Business,,,,3000000.0,0.0
Net Income From Continuing Operations,1251000000.0,208000000.0,693000000.0,759000000.0,
