,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,1146700000.0,791000000.0,759300000.0,1207700000.0,
Repurchase Of Capital Stock,0.0,-703500000.0,-1600000000.0,0.0,
Repayment Of Debt,-468800000.0,-31200000.0,-900000000.0,-711500000.0,
Issuance Of Debt,6089500000.0,0.0,998500000.0,0.0,
Capital Expenditure,-108900000.0,-184200000.0,-93900000.0,-116000000.0,
Interest Paid Supplemental Data,262800000.0,82600000.0,67800000.0,69700000.0,
Income Tax Paid Supplemental Data,200100000.0,231900000.0,179700000.0,251800000.0,
End Cash Position,6142000000.0,726100000.0,789800000.0,2007700000.0,
Beginning Cash Position,726100000.0,789800000.0,2007700000.0,1426300000.0,
Effect Of Exchange Rate Changes,-12200000.0,-8700000.0,-39400000.0,14700000.0,
Changes In Cash,5428100000.0,-55000000.0,-1178500000.0,566700000.0,
Financing Cash Flow,5214400000.0,-1035900000.0,-1778100000.0,-666000000.0,
Cash Flow From Continuing Financing Activities,5214400000.0,-1035900000.0,-1778100000.0,-666000000.0,
Net Other Financing Charges,-112200000.0,-56700000.0,-86900000.0,-15700000.0,
Proceeds From Stock Option Exercised,27300000.0,38800000.0,74700000.0,61200000.0,
Cash Dividends Paid,-321400000.0,-283300000.0,-264400000.0,0.0,
Common Stock Dividend Paid,-321400000.0,-283300000.0,-264400000.0,0.0,
Net Common Stock Issuance,0.0,-703500000.0,-1600000000.0,0.0,
Common Stock Payments,0.0,-703500000.0,-1600000000.0,0.0,
Net Issuance Payments Of Debt,5620700000.0,-31200000.0,98500000.0,-711500000.0,
Net Short Term Debt Issuance,,0.0,0.0,-700000000.0,0.0
Short Term Debt Payments,,0.0,0.0,-700000000.0,0.0
Short Term Debt Issuance,,,,0.0,700000000.0
Net Long Term Debt Issuance,5620700000.0,-31200000.0,98500000.0,-11500000.0,
Long Term Debt Payments,-468800000.0,-31200000.0,-900000000.0,-11500000.0,
Long Term Debt Issuance,6089500000.0,0.0,998500000.0,0.0,
Investing Cash Flow,-1041900000.0,5700000.0,-253600000.0,-91000000.0,
Cash Flow From Continuing Investing Activities,-1041900000.0,5700000.0,-253600000.0,-91000000.0,
Net Investment Purchase And Sale,-933000000.0,189900000.0,-159700000.0,1100000.0,
Sale Of Investment,1780000000.0,196600000.0,380700000.0,1800000.0,
Purchase Of Investment,-2713000000.0,-6700000.0,-540400000.0,-700000.0,
Net Business Purchase And Sale,,,,0.0,0.0
Purchase Of Business,,,,0.0,0.0
Net Intangibles Purchase And Sale,,,,,0.0
Purchase Of Intangibles,,,,,0.0
Net PPE Purchase And Sale,-108900000.0,-184200000.0,-93900000.0,-92100000.0,
Sale Of PPE,,0.0,0.0,23900000.0,0.0
Purchase Of PPE,-108900000.0,-184200000.0,-93900000.0,-116000000.0,
Operating Cash Flow,1255600000.0,975200000.0,853200000.0,1323700000.0,
Cash Flow From Continuing Operating Activities,1255600000.0,975200000.0,853200000.0,1323700000.0,
Change In Working Capital,167900000.0,-258900000.0,-377500000.0,230300000.0,
Change In Other Working Capital,,,,,-37800000.0
Change In Other Current Liabilities,-21200000.0,-61100000.0,-9200000.0,-16800000.0,
Change In Other Current Assets,-100000.0,-100700000.0,-30900000.0,-223100000.0,
Change In Payables And Accrued Expense,140700000.0,-191100000.0,70300000.0,447600000.0,
Change In Accrued Expense,91600000.0,-93000000.0,-16100000.0,140300000.0,
Change In Payable,49100000.0,-98100000.0,86400000.0,307300000.0,
Change In Account Payable,49100000.0,-98100000.0,86400000.0,307300000.0,
Change In Inventory,85800000.0,49900000.0,-311700000.0,32200000.0,
Change In Receivables,-37300000.0,44100000.0,-96000000.0,-9600000.0,
Changes In Account Receivables,-37300000.0,44100000.0,-96000000.0,-9600000.0,
Other Non Cash Items,-50000000.0,-51800000.0,-7300000.0,-111600000.0,
Stock Based Compensation,85900000.0,78800000.0,72200000.0,64100000.0,
Provisionand Write Offof Assets,4300000.0,5700000.0,19900000.0,2800000.0,
Asset Impairment Charge,,0.0,0.0,45800000.0,813500000.0
Deferred Tax,2500000.0,41200000.0,29900000.0,52600000.0,
Deferred Income Tax,2500000.0,41200000.0,29900000.0,52600000.0,
Depreciation Amortization Depletion,229000000.0,224200000.0,206000000.0,218700000.0,
Depreciation And Amortization,229000000.0,224200000.0,206000000.0,218700000.0,
Amortization Cash Flow,55000000.0,42000000.0,10700000.0,,
Amortization Of Intangibles,55000000.0,42000000.0,10700000.0,,
Depreciation,174000000.0,182200000.0,195300000.0,,
Operating Gains Losses,,,53700000.0,-13200000.0,
Gain Loss On Sale Of PPE,,0.0,0.0,-13200000.0,0.0
Net Income From Continuing Operations,816000000.0,936000000.0,856300000.0,834200000.0,
