,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-639372000.0,-638673000.0,-466049000.0,-613461000.0,
Repayment Of Debt,-1466050000.0,-32740000.0,-150000000.0,-19000000.0,
Issuance Of Debt,1863229000.0,931249000.0,924257000.0,888999000.0,
Capital Expenditure,-2249195000.0,-1846370000.0,-1707490000.0,-1473475000.0,
Interest Paid Supplemental Data,360349000.0,310996000.0,245271000.0,227584000.0,
Income Tax Paid Supplemental Data,133968000.0,8788000.0,46227000.0,229000.0,
End Cash Position,3838000.0,4955000.0,4832000.0,9969000.0,
Beginning Cash Position,4955000.0,4832000.0,9969000.0,59968000.0,
Changes In Cash,-1117000.0,123000.0,-5137000.0,-49999000.0,
Financing Cash Flow,322690000.0,486675000.0,371468000.0,476916000.0,
Cash Flow From Continuing Financing Activities,322690000.0,486675000.0,371468000.0,476916000.0,
Net Other Financing Charges,-21255000.0,-21255000.0,-21255000.0,-21255000.0,
Cash Dividends Paid,-394663000.0,-386486000.0,-378881000.0,-369478000.0,
Common Stock Dividend Paid,-394663000.0,-386486000.0,-378881000.0,-369478000.0,
Net Common Stock Issuance,341429000.0,-4093000.0,-2653000.0,-2350000.0,
Net Issuance Payments Of Debt,397179000.0,898509000.0,774257000.0,869999000.0,
Net Short Term Debt Issuance,-41050000.0,241900000.0,48720000.0,123000000.0,
Short Term Debt Payments,-591050000.0,0.0,0.0,-19000000.0,
Short Term Debt Issuance,550000000.0,241900000.0,48720000.0,142000000.0,
Net Long Term Debt Issuance,438229000.0,656609000.0,725537000.0,746999000.0,
Long Term Debt Payments,-875000000.0,-32740000.0,-150000000.0,0.0,
Long Term Debt Issuance,1313229000.0,689349000.0,875537000.0,746999000.0,
Investing Cash Flow,-1933630000.0,-1694249000.0,-1618046000.0,-1386929000.0,
Cash Flow From Continuing Investing Activities,-1933630000.0,-1694249000.0,-1618046000.0,-1386929000.0,
Net Other Investing Changes,254675000.0,130844000.0,93794000.0,91060000.0,
Net Investment Purchase And Sale,-23432000.0,-2123000.0,-4350000.0,-4514000.0,
Sale Of Investment,1686094000.0,1679722000.0,1207713000.0,1720966000.0,
Purchase Of Investment,-1709526000.0,-1681845000.0,-1212063000.0,-1725480000.0,
Net Business Purchase And Sale,84322000.0,23400000.0,0.0,0.0,
Sale Of Business,84322000.0,23400000.0,0.0,0.0,
Capital Expenditure Reported,-2249195000.0,-1846370000.0,-1707490000.0,-1473475000.0,
Operating Cash Flow,1609823000.0,1207697000.0,1241441000.0,860014000.0,
Cash Flow From Continuing Operating Activities,1609823000.0,1207697000.0,1241441000.0,860014000.0,
Change In Working Capital,-80737000.0,-172364000.0,-13551000.0,-372149000.0,
Change In Other Working Capital,,53112000.0,2211000.0,-17012000.0,2320000.0
Change In Other Current Liabilities,-11675000.0,66306000.0,-267638000.0,-24333000.0,
Change In Other Current Assets,-41269000.0,-71511000.0,352910000.0,-252231000.0,
Change In Payables And Accrued Expense,1816000.0,-73230000.0,85871000.0,29361000.0,
Change In Payable,1816000.0,-73230000.0,85871000.0,29361000.0,
Change In Account Payable,-7214000.0,-75623000.0,90076000.0,20267000.0,
Change In Tax Payable,9030000.0,2393000.0,-4205000.0,9094000.0,
Change In Income Tax Payable,9030000.0,2393000.0,-4205000.0,9094000.0,
Change In Inventory,-7895000.0,-42911000.0,-83469000.0,-32870000.0,
Change In Receivables,-21714000.0,-51018000.0,-101225000.0,-75064000.0,
Changes In Account Receivables,-12696000.0,-61983000.0,-63869000.0,-72559000.0,
Other Non Cash Items,136978000.0,-55752000.0,-117676000.0,-254051000.0,
Stock Based Compensation,23532000.0,17341000.0,15942000.0,18460000.0,
Deferred Tax,-29176000.0,52755000.0,37309000.0,112669000.0,
Deferred Income Tax,-29176000.0,52755000.0,37309000.0,112669000.0,
Depreciation Amortization Depletion,956184000.0,854136000.0,817814000.0,719141000.0,
Depreciation And Amortization,956184000.0,854136000.0,817814000.0,719141000.0,
Operating Gains Losses,-22988000.0,-7200000.0,777000.0,,
Gain Loss On Investment Securities,,-777000.0,777000.0,,
Gain Loss On Sale Of Business,-22988000.0,-6423000.0,0.0,0.0,
Net Income From Continuing Operations,626030000.0,518781000.0,500826000.0,635944000.0,
