,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-2320792000.0,-2690688000.0,-1040559000.0,-1212480000.0,
Repayment Of Debt,-1993205000.0,-2051680000.0,-1218210000.0,-1185710000.0,
Issuance Of Debt,4501623000.0,5198345000.0,4045000000.0,3230000000.0,
Issuance Of Capital Stock,989447000.0,0.0,197058000.0,0.0,
Capital Expenditure,-4480529000.0,-4336849000.0,-3441852000.0,-3175080000.0,
Interest Paid Supplemental Data,1014400000.0,783200000.0,636200000.0,568700.0,
Income Tax Paid Supplemental Data,,39200000.0,77900000.0,121600.0,48900.0
End Cash Position,127308000.0,166418000.0,521752000.0,221008000.0,
Beginning Cash Position,166418000.0,521752000.0,221008000.0,264950000.0,
Changes In Cash,-39110000.0,-355334000.0,300744000.0,-43942000.0,
Financing Cash Flow,2336817000.0,2869237000.0,2029941000.0,1440832000.0,
Cash Flow From Continuing Financing Activities,2336817000.0,2869237000.0,2029941000.0,1440832000.0,
Net Other Financing Charges,-57082000.0,-46466000.0,-48185000.0,-46625000.0,
Cash Dividends Paid,-1009007000.0,-926514000.0,-867552000.0,-812958000.0,
Preferred Stock Dividend Paid,-7519000.0,-7519000.0,-7519000.0,-7519000.0,
Common Stock Dividend Paid,-1001488000.0,-918995000.0,-860033000.0,-805439000.0,
Net Common Stock Issuance,989447000.0,0.0,197058000.0,0.0,
Common Stock Issuance,989447000.0,0.0,197058000.0,0.0,
Net Issuance Payments Of Debt,2413459000.0,3842217000.0,2748620000.0,2300415000.0,
Net Short Term Debt Issuance,-94959000.0,695552000.0,-78170000.0,256125000.0,
Short Term Debt Issuance,,,,256125000.0,
Net Long Term Debt Issuance,2508418000.0,3146665000.0,2826790000.0,2044290000.0,
Long Term Debt Payments,-1993205000.0,-2051680000.0,-1218210000.0,-1185710000.0,
Long Term Debt Issuance,4501623000.0,5198345000.0,4045000000.0,3230000000.0,
Investing Cash Flow,-4535664000.0,-4870732000.0,-4130490000.0,-3447374000.0,
Cash Flow From Continuing Investing Activities,-4535664000.0,-4870732000.0,-4130490000.0,-3447374000.0,
Net Other Investing Changes,-13365000.0,-2897000.0,20420000.0,22178000.0,
Net Investment Purchase And Sale,25205000.0,58825000.0,33438000.0,32913000.0,
Sale Of Investment,268164000.0,395604000.0,457612000.0,447893000.0,
Purchase Of Investment,-242959000.0,-336779000.0,-424174000.0,-414980000.0,
Net Business Purchase And Sale,-66975000.0,-589811000.0,-742496000.0,-327385000.0,
Sale Of Business,862713000.0,1090662000.0,0.0,0.0,
Purchase Of Business,-929688000.0,-1680473000.0,-742496000.0,-327385000.0,
Net PPE Purchase And Sale,-4480529000.0,-4336849000.0,-3441852000.0,-3175080000.0,
Sale Of PPE,,,0.0,0.0,110536000.0
Purchase Of PPE,-4480529000.0,-4336849000.0,-3441852000.0,-3175080000.0,
Operating Cash Flow,2159737000.0,1646161000.0,2401293000.0,1962600000.0,
Cash Flow From Continuing Operating Activities,2159737000.0,1646161000.0,2401293000.0,1962600000.0,
Taxes Refund Paid,0.0,0.0,-78446000.0,0.0,
Change In Working Capital,-310507000.0,-441875000.0,-120161000.0,-271617000.0,
Change In Other Working Capital,75031000.0,-29845000.0,-27225000.0,-106911000.0,
Change In Payables And Accrued Expense,47082000.0,-287637000.0,377657000.0,-29201000.0,
Change In Payable,47082000.0,-287637000.0,377657000.0,-29201000.0,
Change In Account Payable,47082000.0,-287637000.0,377657000.0,-29201000.0,
Change In Inventory,,,,-1859000.0,-15404000.0
Change In Receivables,-432620000.0,-124393000.0,-470593000.0,-135505000.0,
Other Non Cash Items,-1248639000.0,-454665000.0,-641554000.0,-742439000.0,
Provisionand Write Offof Assets,,0.0,-72041000.0,81274000.0,0.0
Asset Impairment Charge,,2167000000.0,0.0,0.0,0.0
Deferred Tax,435889000.0,85405000.0,346779000.0,347056000.0,
Deferred Income Tax,435889000.0,85405000.0,346779000.0,347056000.0,
Depreciation Amortization Depletion,1776367000.0,815723000.0,1643138000.0,1334973000.0,
Depreciation And Amortization,1776367000.0,815723000.0,1643138000.0,1334973000.0,
Amortization Cash Flow,342864000.0,-490117000.0,448892000.0,231965000.0,
Amortization Of Intangibles,342864000.0,-490117000.0,448892000.0,231965000.0,
Depreciation,1433503000.0,1305840000.0,1194246000.0,1103008000.0,
Operating Gains Losses,687455000.0,2076294000.0,-160857000.0,-14693000.0,
Pension And Employee Benefit Expense,-73564000.0,-90706000.0,-160857000.0,-14693000.0,
Gain Loss On Sale Of Business,761019000.0,2167000000.0,0.0,,
Net Income From Continuing Operations,819172000.0,-434721000.0,1412394000.0,1228046000.0,
