,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1477118000.0,1141149000.0,702682000.0,196538000.0,
Repurchase Of Capital Stock,0.0,-350000.0,-127762000.0,-66687000.0,
Repayment Of Debt,-21214993000.0,-17770246000.0,-9323507000.0,-4265478000.0,
Issuance Of Debt,21122925000.0,18178910000.0,9300142000.0,6803452000.0,
Capital Expenditure,-604078000.0,-434803000.0,-427630000.0,-385852000.0,
Interest Paid Supplemental Data,166333000.0,175782000.0,106052000.0,52737000.0,
Income Tax Paid Supplemental Data,136755000.0,248527000.0,111569000.0,125328000.0,
End Cash Position,746010000.0,1295041000.0,433214000.0,231887000.0,
Beginning Cash Position,1295041000.0,433214000.0,231887000.0,186808000.0,
Effect Of Exchange Rate Changes,-30272000.0,7025000.0,-723000.0,425000.0,
Changes In Cash,-518759000.0,854802000.0,202050000.0,44654000.0,
Financing Cash Flow,-305636000.0,268500000.0,-311071000.0,2360877000.0,
Cash Flow From Continuing Financing Activities,-305636000.0,268500000.0,-311071000.0,2360877000.0,
Net Other Financing Charges,-159372000.0,-92062000.0,-118886000.0,-76388000.0,
Cash Dividends Paid,-54196000.0,-47752000.0,-41058000.0,-34022000.0,
Common Stock Dividend Paid,-54196000.0,-47752000.0,-41058000.0,-34022000.0,
Net Common Stock Issuance,0.0,-350000.0,-127762000.0,-66687000.0,
Common Stock Payments,0.0,-350000.0,-127762000.0,-66687000.0,
Net Issuance Payments Of Debt,-92068000.0,408664000.0,-23365000.0,2537974000.0,
Net Short Term Debt Issuance,,408664000.0,-39022000.0,1050524000.0,-1208962000.0
Short Term Debt Payments,,-17770246000.0,-9339164000.0,-4265478000.0,-4192491000.0
Short Term Debt Issuance,,18178910000.0,9300142000.0,5316002000.0,2983529000.0
Net Long Term Debt Issuance,-92068000.0,408664000.0,-23365000.0,1487450000.0,
Long Term Debt Payments,-21214993000.0,-17770246000.0,-9323507000.0,-3635000.0,
Long Term Debt Issuance,21122925000.0,18178910000.0,9300142000.0,1487450000.0,
Investing Cash Flow,-2294319000.0,-989650000.0,-617191000.0,-2898613000.0,
Cash Flow From Continuing Investing Activities,-2294319000.0,-989650000.0,-617191000.0,-2898613000.0,
Net Other Investing Changes,30483000.0,-7311000.0,-1152000.0,-867000.0,
Net Investment Purchase And Sale,29239000.0,42277000.0,20639000.0,29109000.0,
Sale Of Investment,29239000.0,42277000.0,20639000.0,29109000.0,
Net Business Purchase And Sale,-1827606000.0,-659160000.0,-273171000.0,-2590724000.0,
Sale Of Business,,,0.0,0.0,18785000.0
Purchase Of Business,-1827606000.0,-659160000.0,-273171000.0,-2590724000.0,
Net Intangibles Purchase And Sale,,,-1152000.0,-867000.0,-522000.0
Purchase Of Intangibles,,,-1152000.0,-867000.0,-522000.0
Net PPE Purchase And Sale,77643000.0,69347000.0,64123000.0,49721000.0,
Sale Of PPE,77643000.0,69347000.0,64123000.0,49721000.0,
Capital Expenditure Reported,-604078000.0,-434803000.0,-427630000.0,-385852000.0,
Operating Cash Flow,2081196000.0,1575952000.0,1130312000.0,582390000.0,
Cash Flow From Continuing Operating Activities,2081196000.0,1575952000.0,1130312000.0,582390000.0,
Change In Working Capital,246166000.0,62617000.0,-229715000.0,-457682000.0,
Change In Other Working Capital,365289000.0,297006000.0,321674000.0,33390000.0,
Change In Payables And Accrued Expense,52421000.0,771854000.0,144219000.0,95829000.0,
Change In Payable,,,144219000.0,95829000.0,115569000.0
Change In Account Payable,,,144219000.0,95829000.0,115569000.0
Change In Prepaid Assets,40356000.0,-90329000.0,-15615000.0,-6503000.0,
Change In Inventory,-39517000.0,2818000.0,-19333000.0,1418000.0,
Change In Receivables,-172383000.0,-918732000.0,-660660000.0,-580398000.0,
Changes In Account Receivables,-428127000.0,-615668000.0,-349485000.0,-248452000.0,
Other Non Cash Items,20977000.0,-5941000.0,-16151000.0,6656000.0,
Stock Based Compensation,150526000.0,126762000.0,105600000.0,88259000.0,
Unrealized Gain Loss On Investment Securities,0.0,0.0,91500000.0,0.0,
Provisionand Write Offof Assets,,5927000.0,350000.0,34890000.0,3656000.0
Asset Impairment Charge,,,14457000.0,5743000.0,17593000.0
Deferred Tax,-8325000.0,3816000.0,42053000.0,26071000.0,
Deferred Income Tax,-8325000.0,3816000.0,42053000.0,26071000.0,
Depreciation Amortization Depletion,742322000.0,613800000.0,644620000.0,420895000.0,
Depreciation And Amortization,742322000.0,613800000.0,644620000.0,420895000.0,
Amortization Cash Flow,382959000.0,289014000.0,353973000.0,165366000.0,
Amortization Of Intangibles,382959000.0,289014000.0,353973000.0,165366000.0,
Depreciation,359363000.0,324786000.0,290647000.0,255529000.0,
Operating Gains Losses,2247000.0,24209000.0,-19238000.0,-28682000.0,
Earnings Losses From Equity Investments,2247000.0,24209000.0,-19238000.0,-28682000.0,
Gain Loss On Investment Securities,,-3524000.0,-32572000.0,,
Net Foreign Currency Exchange Gain Loss,,,-654000.0,-5110000.0,-5159000.0
Gain Loss On Sale Of PPE,,,-14803000.0,-9116000.0,-3056000.0
Net Income From Continuing Operations,927283000.0,750689000.0,511643000.0,491983000.0,
