,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,636788000.0,580150000.0,583610000.0,510289000.0,
Repurchase Of Capital Stock,-584575000.0,-618635000.0,-728655000.0,-813769000.0,
Repayment Of Debt,-689787000.0,-1199808000.0,-836058000.0,-4580000.0,
Issuance Of Debt,785000000.0,1767000000.0,1010000000.0,0.0,
Issuance Of Capital Stock,39357000.0,24397000.0,25535000.0,82249000.0,
Capital Expenditure,-784047000.0,-753883000.0,-773369000.0,-628431000.0,
Interest Paid Supplemental Data,65865000.0,56315000.0,26637000.0,23601000.0,
Income Tax Paid Supplemental Data,351464000.0,325222000.0,239129000.0,291665000.0,
End Cash Position,251491000.0,397071000.0,202502000.0,878030000.0,
Beginning Cash Position,397071000.0,202502000.0,878030000.0,1341756000.0,
Changes In Cash,-145580000.0,194569000.0,-675528000.0,-463726000.0,
Financing Cash Flow,-922497000.0,-486395000.0,-938781000.0,-975106000.0,
Cash Flow From Continuing Financing Activities,-922497000.0,-486395000.0,-938781000.0,-975106000.0,
Net Other Financing Charges,,-9729000.0,,,-17048000.0
Cash Dividends Paid,-472492000.0,-449620000.0,-409603000.0,-239006000.0,
Common Stock Dividend Paid,-472492000.0,-449620000.0,-409603000.0,-239006000.0,
Net Common Stock Issuance,-545218000.0,-594238000.0,-703120000.0,-731520000.0,
Common Stock Payments,-584575000.0,-618635000.0,-728655000.0,-813769000.0,
Common Stock Issuance,39357000.0,24397000.0,25535000.0,82249000.0,
Net Issuance Payments Of Debt,95213000.0,567192000.0,173942000.0,-4580000.0,
Net Short Term Debt Issuance,,,,,602500000.0
Short Term Debt Payments,,,,,-1406500000.0
Short Term Debt Issuance,,,,,2009000000.0
Net Long Term Debt Issuance,95213000.0,567192000.0,173942000.0,-4580000.0,
Long Term Debt Payments,-689787000.0,-1199808000.0,-836058000.0,-4580000.0,
Long Term Debt Issuance,785000000.0,1767000000.0,1010000000.0,0.0,
Investing Cash Flow,-643918000.0,-653069000.0,-1093726000.0,-627340000.0,
Cash Flow From Continuing Investing Activities,-643918000.0,-653069000.0,-1093726000.0,-627340000.0,
Net Business Purchase And Sale,0.0,14310000.0,-321401000.0,0.0,
Sale Of Business,0.0,14310000.0,69364000.0,0.0,
Purchase Of Business,0.0,0.0,-390765000.0,0.0,
Net PPE Purchase And Sale,140129000.0,86504000.0,1044000.0,1091000.0,
Sale Of PPE,140129000.0,86504000.0,1044000.0,1091000.0,
Capital Expenditure Reported,-784047000.0,-753883000.0,-773369000.0,-628431000.0,
Operating Cash Flow,1420835000.0,1334033000.0,1356979000.0,1138720000.0,
Cash Flow From Continuing Operating Activities,1420835000.0,1334033000.0,1356979000.0,1138720000.0,
Change In Working Capital,-90832000.0,-181416000.0,-182478000.0,-209395000.0,
Change In Other Working Capital,14716000.0,-12757000.0,82126000.0,-88381000.0,
Change In Payables And Accrued Expense,77291000.0,-231911000.0,149198000.0,317367000.0,
Change In Accrued Expense,20917000.0,-13082000.0,-13137000.0,137833000.0,
Change In Payable,56374000.0,-218829000.0,162335000.0,179534000.0,
Change In Account Payable,56374000.0,-218829000.0,162335000.0,179534000.0,
Change In Prepaid Assets,11484000.0,22380000.0,-64060000.0,-30459000.0,
Change In Inventory,-194323000.0,40872000.0,-349742000.0,-407922000.0,
Stock Based Compensation,48367000.0,57015000.0,53832000.0,47649000.0,
Asset Impairment Charge,,,0.0,0.0,74051000.0
Deferred Tax,-22602000.0,6172000.0,51693000.0,29149000.0,
Deferred Income Tax,-22602000.0,6172000.0,51693000.0,29149000.0,
Depreciation Amortization Depletion,447162000.0,393049000.0,343062000.0,270158000.0,
Depreciation And Amortization,447162000.0,393049000.0,343062000.0,270158000.0,
Operating Gains Losses,-62500000.0,-48013000.0,2158000.0,4045000.0,
Gain Loss On Sale Of PPE,-62500000.0,-48013000.0,2158000.0,4045000.0,
Net Income From Continuing Operations,1101240000.0,1107226000.0,1088712000.0,997114000.0,
