,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2885000000.0,1141000000.0,-3000000.0,17000000.0,
Repurchase Of Capital Stock,,,0.0,0.0,-344000000.0
Repayment Of Debt,-3953000000.0,-4071000000.0,-4475000000.0,-5834000000.0,
Issuance Of Debt,,,0.0,0.0,2306000000.0
Capital Expenditure,-5140000000.0,-5323000000.0,-6366000000.0,-3247000000.0,
Interest Paid Supplemental Data,1001000000.0,1164000000.0,1261000000.0,1524000000.0,
End Cash Position,3421000000.0,3395000000.0,3473000000.0,8569000000.0,
Beginning Cash Position,3395000000.0,3473000000.0,8569000000.0,10055000000.0,
Changes In Cash,26000000.0,-78000000.0,-5096000000.0,-1486000000.0,
Financing Cash Flow,-4260000000.0,-3394000000.0,-4535000000.0,-3852000000.0,
Cash Flow From Continuing Financing Activities,-4260000000.0,-3394000000.0,-4535000000.0,-3852000000.0,
Net Other Financing Charges,14000000.0,805000000.0,-60000000.0,1982000000.0,
Cash Dividends Paid,-321000000.0,-128000000.0,0.0,0.0,
Common Stock Dividend Paid,-321000000.0,-128000000.0,0.0,,-260000000.0
Net Common Stock Issuance,,,0.0,0.0,-344000000.0
Common Stock Payments,,,0.0,0.0,-344000000.0
Net Issuance Payments Of Debt,-3953000000.0,-4071000000.0,-4475000000.0,-5834000000.0,
Net Short Term Debt Issuance,,,,,3261000000.0
Short Term Debt Issuance,,,,,3261000000.0
Net Long Term Debt Issuance,-3953000000.0,-4071000000.0,-4475000000.0,-5834000000.0,
Long Term Debt Payments,-3953000000.0,-4071000000.0,-4475000000.0,-5834000000.0,
Long Term Debt Issuance,,,0.0,0.0,2306000000.0
Investing Cash Flow,-3739000000.0,-3148000000.0,-6924000000.0,-898000000.0,
Cash Flow From Continuing Investing Activities,-3739000000.0,-3148000000.0,-6924000000.0,-898000000.0,
Net Other Investing Changes,264000000.0,92000000.0,212000000.0,-32000000.0,
Net Investment Purchase And Sale,1137000000.0,2235000000.0,100000000.0,2381000000.0,
Sale Of Investment,1137000000.0,4547000000.0,2804000000.0,15036000000.0,
Purchase Of Investment,0.0,-2312000000.0,-2704000000.0,-12655000000.0,
Net Business Purchase And Sale,0.0,-152000000.0,-870000000.0,0.0,
Sale Of Business,,,,0.0,0.0
Purchase Of Business,0.0,-152000000.0,-870000000.0,0.0,
Net PPE Purchase And Sale,-5140000000.0,-5323000000.0,-6366000000.0,-3247000000.0,
Sale Of PPE,,,0.0,0.0,465000000.0
Purchase Of PPE,-5140000000.0,-5323000000.0,-6366000000.0,-3247000000.0,
Operating Cash Flow,8025000000.0,6464000000.0,6363000000.0,3264000000.0,
Cash Flow From Continuing Operating Activities,8025000000.0,6464000000.0,6363000000.0,3264000000.0,
Change In Working Capital,710000000.0,-12000000.0,2153000000.0,2528000000.0,
Change In Other Working Capital,407000000.0,538000000.0,324000000.0,376000000.0,
Change In Other Current Liabilities,56000000.0,-395000000.0,2357000000.0,1523000000.0,
Change In Other Current Assets,,,,-76000000.0,210000000.0
Change In Payables And Accrued Expense,614000000.0,-285000000.0,1226000000.0,1986000000.0,
Change In Payable,614000000.0,-285000000.0,1226000000.0,1986000000.0,
Change In Prepaid Assets,-241000000.0,137000000.0,-1026000000.0,-58000000.0,
Change In Inventory,,121000000.0,-158000000.0,-318000000.0,354000000.0
Change In Receivables,-126000000.0,-7000000.0,-728000000.0,-981000000.0,
Other Non Cash Items,163000000.0,-50000000.0,-227000000.0,419000000.0,
Unrealized Gain Loss On Investment Securities,323000000.0,-1283000000.0,874000000.0,-38000000.0,
Asset Impairment Charge,,,20000000.0,337000000.0,2432000000.0
Deferred Tax,1155000000.0,980000000.0,591000000.0,115000000.0,
Deferred Income Tax,1155000000.0,980000000.0,591000000.0,115000000.0,
Depreciation Amortization Depletion,2513000000.0,2341000000.0,2107000000.0,1998000000.0,
Depreciation And Amortization,2513000000.0,2341000000.0,2107000000.0,1998000000.0,
Operating Gains Losses,-296000000.0,-121000000.0,-453000000.0,-2038000000.0,
Pension And Employee Benefit Expense,-296000000.0,-121000000.0,-453000000.0,-2038000000.0,
Net Income From Continuing Operations,3457000000.0,4609000000.0,1318000000.0,280000000.0,
