,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3676203000.0,1999580000.0,448169000.0,951120000.0,
Repurchase Of Capital Stock,-423619000.0,-112279000.0,-670287000.0,-411645000.0,
Repayment Of Debt,,,,,0.0
Capital Expenditure,-32032000.0,-34434000.0,-44644000.0,-64736000.0,
Interest Paid Supplemental Data,,,,,0.0
Income Tax Paid Supplemental Data,970639000.0,686155000.0,427846000.0,189774000.0,
End Cash Position,2763768000.0,1939464000.0,675978000.0,625050000.0,
Beginning Cash Position,1939464000.0,675978000.0,625050000.0,897454000.0,
Effect Of Exchange Rate Changes,-4767000.0,675000.0,-3611000.0,-1816000.0,
Changes In Cash,829071000.0,1262811000.0,54539000.0,-270588000.0,
Financing Cash Flow,-421810000.0,-83749000.0,-654601000.0,-360882000.0,
Cash Flow From Continuing Financing Activities,-421810000.0,-83749000.0,-654601000.0,-360882000.0,
Net Other Financing Charges,-58372000.0,-33563000.0,-32725000.0,-16482000.0,
Proceeds From Stock Option Exercised,60181000.0,62093000.0,48411000.0,67245000.0,
Net Common Stock Issuance,-423619000.0,-112279000.0,-670287000.0,-411645000.0,
Common Stock Payments,-423619000.0,-112279000.0,-670287000.0,-411645000.0,
Net Issuance Payments Of Debt,,,,,0.0
Net Long Term Debt Issuance,,,,,0.0
Long Term Debt Payments,,,,,0.0
Investing Cash Flow,-2457354000.0,-687454000.0,216327000.0,-925562000.0,
Cash Flow From Continuing Investing Activities,-2457354000.0,-687454000.0,216327000.0,-925562000.0,
Net Other Investing Changes,-6628000.0,-3164000.0,-12691000.0,1299000.0,
Net Investment Purchase And Sale,-2418694000.0,-651655000.0,418749000.0,-862125000.0,
Sale Of Investment,2107433000.0,1955223000.0,1837606000.0,1475072000.0,
Purchase Of Investment,-4526127000.0,-2606878000.0,-1418857000.0,-2337197000.0,
Net Business Purchase And Sale,0.0,1799000.0,-145087000.0,1299000.0,
Sale Of Business,0.0,1799000.0,,1299000.0,3399000.0
Purchase Of Business,,,-145087000.0,-19933000.0,-227420000.0
Net PPE Purchase And Sale,-32032000.0,-34434000.0,-44644000.0,-64736000.0,
Purchase Of PPE,-32032000.0,-34434000.0,-44644000.0,-64736000.0,
Operating Cash Flow,3708235000.0,2034014000.0,492813000.0,1015856000.0,
Cash Flow From Continuing Operating Activities,3708235000.0,2034014000.0,492813000.0,1015856000.0,
Change In Working Capital,985182000.0,-15916000.0,-912821000.0,-6876000.0,
Change In Other Working Capital,1218708000.0,485126000.0,142983000.0,275896000.0,
Change In Other Current Liabilities,47823000.0,128148000.0,71123000.0,78187000.0,
Change In Other Current Assets,-234242000.0,-66401000.0,-117465000.0,-130222000.0,
Change In Payables And Accrued Expense,-51635000.0,198612000.0,31436000.0,66681000.0,
Change In Accrued Expense,,,66586000.0,83524000.0,2728000.0
Change In Payable,-51635000.0,198612000.0,31436000.0,66681000.0,
Change In Account Payable,-51635000.0,198612000.0,31436000.0,66681000.0,
Change In Tax Payable,,,44026000.0,6223000.0,28617000.0
Change In Income Tax Payable,,,44026000.0,6223000.0,28617000.0
Change In Prepaid Assets,,,-85166000.0,-134814000.0,-5966000.0
Change In Inventory,110608000.0,-655474000.0,-638948000.0,-170449000.0,
Change In Receivables,-106080000.0,-105927000.0,-401950000.0,-126969000.0,
Changes In Account Receivables,-106080000.0,-105927000.0,-401950000.0,-126969000.0,
Other Non Cash Items,6939000.0,-463000.0,-8831000.0,17112000.0,
Stock Based Compensation,355364000.0,296756000.0,230934000.0,186875000.0,
Unrealized Gain Loss On Investment Securities,,,-27479000.0,0.0,-4164000.0
Amortization Of Securities,-60468000.0,-33518000.0,12767000.0,26847000.0,
Deferred Tax,-492874000.0,-370796000.0,-244382000.0,-99290000.0,
Deferred Income Tax,-492874000.0,-370796000.0,-244382000.0,-99290000.0,
Depreciation Amortization Depletion,62038000.0,70630000.0,62700000.0,50334000.0,
Depreciation And Amortization,62038000.0,70630000.0,62700000.0,50334000.0,
Depreciation,,70630000.0,62700000.0,50334000.0,35158000.0
Operating Gains Losses,,-18699000.0,-27479000.0,,-9432000.0
Gain Loss On Investment Securities,,-18699000.0,-27479000.0,,-9432000.0
Net Income From Continuing Operations,2852054000.0,2087321000.0,1352446000.0,840854000.0,
