,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,882141000.0,829379000.0,476563000.0,832528000.0,
Repurchase Of Capital Stock,-752674000.0,-546198000.0,-482049000.0,0.0,
Repayment Of Debt,,,0.0,0.0,-420000000.0
Issuance Of Debt,,0.0,0.0,500000000.0,1020000000.0
Issuance Of Capital Stock,,,0.0,0.0,1421801000.0
Capital Expenditure,-50578000.0,-67412000.0,-49125000.0,-79971000.0,
Interest Paid Supplemental Data,152890000.0,152481000.0,138045000.0,117528000.0,
Income Tax Paid Supplemental Data,149236000.0,110428000.0,60026000.0,54766000.0,
End Cash Position,965993000.0,862440000.0,572516000.0,815512000.0,
Beginning Cash Position,862440000.0,572516000.0,815512000.0,739302000.0,
Effect Of Exchange Rate Changes,-12324000.0,3782000.0,-7809000.0,-7570000.0,
Changes In Cash,115877000.0,286142000.0,-235187000.0,83780000.0,
Financing Cash Flow,-758304000.0,-534068000.0,-689173000.0,111106000.0,
Cash From Discontinued Financing Activities,,,0.0,0.0,-110959000.0
Cash Flow From Continuing Financing Activities,-758304000.0,-534068000.0,-689173000.0,111106000.0,
Net Other Financing Charges,-19214000.0,-7786000.0,-227609000.0,-447318000.0,
Proceeds From Stock Option Exercised,13584000.0,19916000.0,20485000.0,58424000.0,
Cash Dividends Paid,,,,,0.0
Common Stock Dividend Paid,,,,,0.0
Net Common Stock Issuance,-752674000.0,-546198000.0,-482049000.0,0.0,
Common Stock Payments,-752674000.0,-546198000.0,-482049000.0,0.0,
Common Stock Issuance,,,0.0,0.0,1421801000.0
Net Issuance Payments Of Debt,,0.0,0.0,500000000.0,600000000.0
Net Short Term Debt Issuance,,,,0.0,0.0
Short Term Debt Payments,,,,0.0,-20000000.0
Short Term Debt Issuance,,,,0.0,20000000.0
Net Long Term Debt Issuance,,0.0,0.0,500000000.0,600000000.0
Long Term Debt Payments,,,0.0,0.0,-420000000.0
Long Term Debt Issuance,,0.0,0.0,500000000.0,1020000000.0
Investing Cash Flow,-58538000.0,-76581000.0,-71702000.0,-939825000.0,
Cash From Discontinued Investing Activities,,,0.0,0.0,-963420000.0
Cash Flow From Continuing Investing Activities,-58538000.0,-76581000.0,-71702000.0,-939825000.0,
Net Other Investing Changes,-7960000.0,-9169000.0,-22577000.0,51000.0,
Dividends Received Cfi,,,0.0,0.0,-3870550000.0
Net Investment Purchase And Sale,,,0.0,0.0,-9115000.0
Purchase Of Investment,,,0.0,0.0,-9115000.0
Net Business Purchase And Sale,,-11567000.0,-25681000.0,-859905000.0,0.0
Purchase Of Business,,-11567000.0,-25681000.0,-859905000.0,0.0
Capital Expenditure Reported,-50578000.0,-67412000.0,-49125000.0,-79971000.0,
Operating Cash Flow,932719000.0,896791000.0,525688000.0,912499000.0,
Cash From Discontinued Operating Activities,,,0.0,0.0,13630000.0
Cash Flow From Continuing Operating Activities,932719000.0,896791000.0,525688000.0,912499000.0,
Change In Working Capital,-34716000.0,-132862000.0,-427218000.0,449956000.0,
Change In Other Working Capital,-20870000.0,-44544000.0,-7523000.0,23477000.0,
Change In Other Current Assets,25337000.0,25055000.0,59584000.0,1743000.0,
Change In Payables And Accrued Expense,-9395000.0,-5961000.0,-472610000.0,458757000.0,
Change In Payable,-9395000.0,-5961000.0,-472610000.0,458757000.0,
Change In Account Payable,-9395000.0,-5961000.0,-472610000.0,458757000.0,
Change In Receivables,-29788000.0,-107412000.0,-6669000.0,-34021000.0,
Changes In Account Receivables,-29788000.0,-107412000.0,-6669000.0,-34021000.0,
Other Non Cash Items,2019000.0,9932000.0,6998000.0,27690000.0,
Stock Based Compensation,267381000.0,232099000.0,203880000.0,146816000.0,
Asset Impairment Charge,74175000.0,47731000.0,366257000.0,28559000.0,
Deferred Tax,-14952000.0,26612000.0,-29953000.0,-57969000.0,
Deferred Income Tax,-14952000.0,26612000.0,-29953000.0,-57969000.0,
Depreciation Amortization Depletion,87499000.0,61807000.0,43594000.0,41402000.0,
Depreciation And Amortization,87499000.0,61807000.0,43594000.0,41402000.0,
Amortization Cash Flow,,,,28559000.0,7525000.0
Amortization Of Intangibles,,,,28559000.0,7525000.0
Depreciation,87499000.0,61807000.0,43594000.0,41402000.0,
Net Income From Continuing Operations,551313000.0,651472000.0,362130000.0,276045000.0,
