,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,5771000000.0,5155000000.0,6093000000.0,4941000000.0,
Repurchase Of Capital Stock,-3246000000.0,-1038000000.0,-118000000.0,-41000000.0,
Repayment Of Debt,-33000000.0,-1282000000.0,-35000000.0,-787000000.0,
Issuance Of Debt,985000000.0,0.0,0.0,0.0,
Capital Expenditure,-6372000000.0,-6185000000.0,-5000000000.0,-3850000000.0,
Interest Paid Supplemental Data,140000000.0,161000000.0,173000000.0,185000000.0,
Income Tax Paid Supplemental Data,779000000.0,1229000000.0,2475000000.0,1114000000.0,
End Cash Position,7092000000.0,5278000000.0,5972000000.0,5209000000.0,
Beginning Cash Position,5278000000.0,5972000000.0,5209000000.0,3329000000.0,
Effect Of Exchange Rate Changes,-1000000.0,0.0,-1000000.0,1000000.0,
Changes In Cash,1815000000.0,-694000000.0,764000000.0,1879000000.0,
Financing Cash Flow,-4361000000.0,-5694000000.0,-5273000000.0,-3493000000.0,
Cash Flow From Continuing Financing Activities,-4361000000.0,-5694000000.0,-5273000000.0,-3493000000.0,
Net Other Financing Charges,-2000000.0,-8000000.0,,,-3000000.0
Proceeds From Stock Option Exercised,22000000.0,20000000.0,28000000.0,19000000.0,
Cash Dividends Paid,-2087000000.0,-3386000000.0,-5148000000.0,-2684000000.0,
Common Stock Dividend Paid,-2087000000.0,-3386000000.0,-5148000000.0,-2684000000.0,
Net Common Stock Issuance,-3246000000.0,-1038000000.0,-118000000.0,-41000000.0,
Common Stock Payments,-3246000000.0,-1038000000.0,-118000000.0,-41000000.0,
Net Issuance Payments Of Debt,952000000.0,-1282000000.0,-35000000.0,-787000000.0,
Net Long Term Debt Issuance,952000000.0,-1282000000.0,-35000000.0,-787000000.0,
Long Term Debt Payments,-33000000.0,-1282000000.0,-35000000.0,-787000000.0,
Long Term Debt Issuance,985000000.0,0.0,0.0,0.0,
Investing Cash Flow,-5967000000.0,-6340000000.0,-5056000000.0,-3419000000.0,
Cash Flow From Continuing Investing Activities,-5967000000.0,-6340000000.0,-5056000000.0,-3419000000.0,
Net Other Investing Changes,405000000.0,-155000000.0,-56000000.0,431000000.0,
Net PPE Purchase And Sale,-6372000000.0,-6185000000.0,-5000000000.0,-3850000000.0,
Purchase Of PPE,-6372000000.0,-6185000000.0,-5000000000.0,-3850000000.0,
Operating Cash Flow,12143000000.0,11340000000.0,11093000000.0,8791000000.0,
Cash Flow From Continuing Operating Activities,12143000000.0,11340000000.0,11093000000.0,8791000000.0,
Change In Working Capital,550000000.0,191000000.0,-1159000000.0,-518000000.0,
Change In Other Working Capital,-382000000.0,295000000.0,375000000.0,-200000000.0,
Change In Other Current Liabilities,23000000.0,184000000.0,-266000000.0,-116000000.0,
Change In Other Current Assets,44000000.0,39000000.0,-364000000.0,-136000000.0,
Change In Payables And Accrued Expense,505000000.0,-58000000.0,-23000000.0,768000000.0,
Change In Payable,505000000.0,-58000000.0,-23000000.0,768000000.0,
Change In Account Payable,-36000000.0,-119000000.0,90000000.0,456000000.0,
Change In Tax Payable,541000000.0,61000000.0,-113000000.0,312000000.0,
Change In Income Tax Payable,541000000.0,61000000.0,-113000000.0,312000000.0,
Change In Inventory,259000000.0,-231000000.0,-534000000.0,-13000000.0,
Change In Receivables,101000000.0,-38000000.0,-347000000.0,-821000000.0,
Changes In Account Receivables,101000000.0,-38000000.0,-347000000.0,-821000000.0,
Other Non Cash Items,245000000.0,-86000000.0,-3411000000.0,-547000000.0,
Stock Based Compensation,199000000.0,177000000.0,133000000.0,152000000.0,
Asset Impairment Charge,391000000.0,202000000.0,382000000.0,376000000.0,
Deferred Tax,467000000.0,683000000.0,-61000000.0,-122000000.0,
Deferred Income Tax,467000000.0,683000000.0,-61000000.0,-122000000.0,
Depreciation Amortization Depletion,4108000000.0,3492000000.0,3542000000.0,3651000000.0,
Operating Gains Losses,-220000000.0,-913000000.0,3908000000.0,1135000000.0,
Gain Loss On Investment Securities,-204000000.0,-818000000.0,3982000000.0,1152000000.0,
Gain Loss On Sale Of PPE,-16000000.0,-95000000.0,-74000000.0,-17000000.0,
Net Income From Continuing Operations,6403000000.0,7594000000.0,7759000000.0,4664000000.0,
