,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,2984217000.0,2599183000.0,2211686000.0,2365044000.0,
Repurchase Of Capital Stock,-332055000.0,-297323000.0,-460056000.0,-218818000.0,
Repayment Of Debt,-2384805000.0,-2340566000.0,-18737000.0,-1211748000.0,
Issuance Of Debt,383286000.0,2381036000.0,5020082000.0,1213000.0,
Capital Expenditure,-400112000.0,-380747000.0,-230044000.0,-209957000.0,
Interest Paid Supplemental Data,491423000.0,464701000.0,240313000.0,236979000.0,
Income Tax Paid Supplemental Data,851899000.0,411440000.0,549223000.0,485885000.0,
End Cash Position,422027000.0,475182000.0,6647876000.0,733117000.0,
Beginning Cash Position,475182000.0,6647876000.0,733117000.0,685514000.0,
Effect Of Exchange Rate Changes,-23997000.0,-4776000.0,-23770000.0,95954000.0,
Changes In Cash,-29158000.0,-6167918000.0,5938529000.0,-48351000.0,
Financing Cash Flow,-3114899000.0,-971036000.0,3915636000.0,-2623339000.0,
Cash Flow From Continuing Financing Activities,-3114899000.0,-971036000.0,3915636000.0,-2623339000.0,
Net Other Financing Charges,-2883000.0,-13605000.0,-58629000.0,,-1200000.0
Proceeds From Stock Option Exercised,3606000.0,3476000.0,2831000.0,4684000.0,
Cash Dividends Paid,-782048000.0,-704054000.0,-569855000.0,-475174000.0,
Common Stock Dividend Paid,-782048000.0,-704054000.0,-569855000.0,-475174000.0,
Net Common Stock Issuance,-332055000.0,-297323000.0,-460056000.0,-218818000.0,
Common Stock Payments,-332055000.0,-297323000.0,-460056000.0,-218818000.0,
Net Issuance Payments Of Debt,-2001519000.0,40470000.0,5001345000.0,-1934031000.0,
Net Short Term Debt Issuance,359275000.0,357636000.0,1422026000.0,-723496000.0,
Short Term Debt Payments,,,,-723496000.0,
Short Term Debt Issuance,359275000.0,357636000.0,1422026000.0,,136744000.0
Net Long Term Debt Issuance,-2360794000.0,-317166000.0,3579319000.0,-1210535000.0,
Long Term Debt Payments,-2384805000.0,-2340566000.0,-18737000.0,-1211748000.0,
Long Term Debt Issuance,24011000.0,2023400000.0,3598056000.0,1213000.0,
Investing Cash Flow,-298588000.0,-8176812000.0,-418837000.0,-13000.0,
Cash Flow From Continuing Investing Activities,-298588000.0,-8176812000.0,-418837000.0,-13000.0,
Net Other Investing Changes,7687000.0,250017000.0,-235426000.0,24744000.0,
Net Investment Purchase And Sale,7106000.0,-1386423000.0,3914000.0,44610000.0,
Sale Of Investment,24292000.0,56786000.0,31809000.0,79419000.0,
Purchase Of Investment,-17186000.0,-1443209000.0,-27895000.0,-34809000.0,
Net Business Purchase And Sale,77666000.0,-6672903000.0,3366000.0,0.0,
Sale Of Business,77666000.0,473207000.0,3366000.0,0.0,
Purchase Of Business,0.0,-7146110000.0,0.0,0.0,
Net PPE Purchase And Sale,9065000.0,13244000.0,39353000.0,140590000.0,
Sale Of PPE,9065000.0,13244000.0,39353000.0,140590000.0,
Capital Expenditure Reported,-400112000.0,-380747000.0,-230044000.0,-209957000.0,
Operating Cash Flow,3384329000.0,2979930000.0,2441730000.0,2575001000.0,
Cash Flow From Continuing Operating Activities,3384329000.0,2979930000.0,2441730000.0,2575001000.0,
Change In Working Capital,-544989000.0,141211000.0,743394000.0,292809000.0,
Change In Other Working Capital,-79919000.0,-109481000.0,1822000.0,17875000.0,
Change In Other Current Liabilities,-146522000.0,-72499000.0,-41836000.0,46187000.0,
Change In Other Current Assets,-117009000.0,-109032000.0,-11167000.0,-8779000.0,
Change In Payables And Accrued Expense,-154321000.0,394224000.0,1148205000.0,647142000.0,
Change In Accrued Expense,-136489000.0,200197000.0,984307000.0,83809000.0,
Change In Payable,-17832000.0,194027000.0,163898000.0,563333000.0,
Change In Account Payable,-44429000.0,91551000.0,131384000.0,526781000.0,
Change In Tax Payable,26597000.0,102476000.0,32514000.0,36552000.0,
Change In Income Tax Payable,26597000.0,102476000.0,32514000.0,36552000.0,
Change In Prepaid Assets,-63512000.0,1550000.0,37630000.0,-25508000.0,
Change In Inventory,101385000.0,53124000.0,-212134000.0,-85597000.0,
Change In Receivables,-85091000.0,-16675000.0,-179126000.0,-298511000.0,
Changes In Account Receivables,-85091000.0,-16675000.0,-179126000.0,-298511000.0,
Other Non Cash Items,25385000.0,25524000.0,70443000.0,14424000.0,
Stock Based Compensation,155175000.0,142720000.0,137093000.0,121483000.0,
Deferred Tax,32476000.0,91865000.0,-351201000.0,-51500000.0,
Deferred Income Tax,32476000.0,91865000.0,-351201000.0,-51500000.0,
Depreciation Amortization Depletion,927131000.0,818129000.0,571764000.0,595390000.0,
Depreciation And Amortization,927131000.0,818129000.0,571764000.0,595390000.0,
Amortization Cash Flow,577995000.0,500713000.0,314450000.0,325447000.0,
Amortization Of Intangibles,577995000.0,500713000.0,314450000.0,325447000.0,
Depreciation,349136000.0,317416000.0,257314000.0,269943000.0,
Operating Gains Losses,-55785000.0,-323055000.0,-45949000.0,-144466000.0,
Gain Loss On Investment Securities,-5708000.0,-6176000.0,1159000.0,-24186000.0,
Net Foreign Currency Exchange Gain Loss,-38480000.0,45647000.0,-39987000.0,-10948000.0,
Gain Loss On Sale Of PPE,12382000.0,3819000.0,-5727000.0,-109332000.0,
Gain Loss On Sale Of Business,-23979000.0,-366345000.0,-1394000.0,0.0,
Net Income From Continuing Operations,2844936000.0,2083536000.0,1316186000.0,1746861000.0,
