,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,6419000000.0,4501000000.0,4225000000.0,3205000000.0,
Repurchase Of Capital Stock,-2448000000.0,-2127000000.0,-1978000000.0,-2030000000.0,
Repayment Of Debt,-1565000000.0,-1035000000.0,-514000000.0,-1151000000.0,
Issuance Of Debt,1273000000.0,1335000000.0,836000000.0,1760000000.0,
Capital Expenditure,-176000000.0,-184000000.0,-182000000.0,-120000000.0,
Interest Paid Supplemental Data,1010000000.0,859000000.0,227000000.0,203000000.0,
Income Tax Paid Supplemental Data,496000000.0,1036000000.0,500000000.0,986000000.0,
End Cash Position,9489000000.0,8620000000.0,8755000000.0,9569000000.0,
Beginning Cash Position,8620000000.0,8755000000.0,9569000000.0,8903000000.0,
Effect Of Exchange Rate Changes,-10000000.0,31000000.0,-68000000.0,-2000000.0,
Changes In Cash,879000000.0,-166000000.0,-746000000.0,668000000.0,
Financing Cash Flow,-5165000000.0,4411000000.0,8430000000.0,1723000000.0,
Cash Flow From Continuing Financing Activities,-5165000000.0,4411000000.0,8430000000.0,1723000000.0,
Net Other Financing Charges,-1851000000.0,6788000000.0,10620000000.0,3654000000.0,
Proceeds From Stock Option Exercised,,0.0,0.0,1000000.0,3000000.0
Cash Dividends Paid,-574000000.0,-550000000.0,-534000000.0,-511000000.0,
Common Stock Dividend Paid,-574000000.0,-550000000.0,-534000000.0,-511000000.0,
Net Common Stock Issuance,-2448000000.0,-2127000000.0,-1978000000.0,-2030000000.0,
Common Stock Payments,-2448000000.0,-2127000000.0,-1978000000.0,-2030000000.0,
Net Issuance Payments Of Debt,-292000000.0,300000000.0,322000000.0,609000000.0,
Net Long Term Debt Issuance,-292000000.0,300000000.0,322000000.0,609000000.0,
Long Term Debt Payments,-1565000000.0,-1035000000.0,-514000000.0,-1151000000.0,
Long Term Debt Issuance,1273000000.0,1335000000.0,836000000.0,1760000000.0,
Investing Cash Flow,-551000000.0,-9262000000.0,-13583000000.0,-4380000000.0,
Cash Flow From Continuing Investing Activities,-551000000.0,-9262000000.0,-13583000000.0,-4380000000.0,
Net Other Investing Changes,453000000.0,555000000.0,474000000.0,-133000000.0,
Net Investment Purchase And Sale,-582000000.0,-9717000000.0,-13525000000.0,-3031000000.0,
Sale Of Investment,18169000000.0,10152000000.0,9227000000.0,12336000000.0,
Purchase Of Investment,-18751000000.0,-19869000000.0,-22752000000.0,-15367000000.0,
Net Business Purchase And Sale,-8000000.0,216000000.0,-312000000.0,-1132000000.0,
Sale Of Business,1117000000.0,643000000.0,615000000.0,1047000000.0,
Purchase Of Business,-1125000000.0,-427000000.0,-961000000.0,-1603000000.0,
Net PPE Purchase And Sale,-176000000.0,-184000000.0,-182000000.0,-120000000.0,
Purchase Of PPE,-176000000.0,-184000000.0,-182000000.0,-120000000.0,
Capital Expenditure Reported,,,,,-147000000.0
Operating Cash Flow,6595000000.0,4685000000.0,4407000000.0,3325000000.0,
Cash Flow From Continuing Operating Activities,6595000000.0,4685000000.0,4407000000.0,3325000000.0,
Change In Working Capital,3012000000.0,2006000000.0,807000000.0,135000000.0,
Change In Other Working Capital,-1222000000.0,-970000000.0,738000000.0,-730000000.0,
Change In Other Current Liabilities,,,,,-141000000.0
Change In Payables And Accrued Expense,105000000.0,354000000.0,-219000000.0,300000000.0,
Change In Receivables,215000000.0,276000000.0,39000000.0,-568000000.0,
Other Non Cash Items,9000000.0,-16000000.0,98000000.0,4000000.0,
Stock Based Compensation,193000000.0,187000000.0,170000000.0,152000000.0,
Deferred Tax,125000000.0,18000000.0,155000000.0,91000000.0,
Deferred Income Tax,125000000.0,18000000.0,155000000.0,91000000.0,
Depreciation And Amortization,-159000000.0,-154000000.0,-40000000.0,98000000.0,
Depreciation,-159000000.0,-154000000.0,-40000000.0,98000000.0,
Operating Gains Losses,14000000.0,88000000.0,68000000.0,-572000000.0,
Earnings Losses From Equity Investments,6000000.0,50000000.0,53000000.0,55000000.0,
Gain Loss On Investment Securities,8000000.0,38000000.0,15000000.0,-627000000.0,
Gain Loss On Sale Of Business,,,,0.0,0.0
Net Income From Continuing Operations,3401000000.0,2556000000.0,3149000000.0,3417000000.0,
