,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,17832000000.0,22062000000.0,24248000000.0,21990000000.0,
Repurchase Of Capital Stock,-1708000000.0,-1972000000.0,-1487000000.0,-934000000.0,
Repayment Of Debt,-14621000000.0,-4149000000.0,-14433000000.0,-9414000000.0,
Issuance Of Debt,21971000000.0,0.0,2000000000.0,1000000000.0,
Capital Expenditure,-974000000.0,-777000000.0,-695000000.0,-787000000.0,
Interest Paid Supplemental Data,2811000000.0,2469000000.0,2546000000.0,2712000000.0,
Income Tax Paid Supplemental Data,4064000000.0,4702000000.0,2988000000.0,3648000000.0,
End Cash Position,5524000000.0,12814000000.0,9201000000.0,9746000000.0,
Beginning Cash Position,12814000000.0,9201000000.0,9746000000.0,8449000000.0,
Effect Of Exchange Rate Changes,-65000000.0,5000000.0,-62000000.0,-97000000.0,
Changes In Cash,-7225000000.0,3608000000.0,-483000000.0,1394000000.0,
Financing Cash Flow,-5211000000.0,-17222000000.0,-24803000000.0,-19039000000.0,
Cash Flow From Continuing Financing Activities,-5211000000.0,-17222000000.0,-24803000000.0,-19039000000.0,
Net Other Financing Charges,-42000000.0,-742000000.0,-1102000000.0,-674000000.0,
Proceeds From Stock Option Exercised,214000000.0,180000000.0,262000000.0,244000000.0,
Cash Dividends Paid,-11025000000.0,-10539000000.0,-10043000000.0,-9261000000.0,
Common Stock Dividend Paid,-11025000000.0,-10539000000.0,-10043000000.0,-9261000000.0,
Net Common Stock Issuance,-1708000000.0,-1972000000.0,-1487000000.0,-934000000.0,
Common Stock Payments,-1708000000.0,-1972000000.0,-1487000000.0,-934000000.0,
Net Issuance Payments Of Debt,7350000000.0,-4149000000.0,-12433000000.0,-8414000000.0,
Net Short Term Debt Issuance,0.0,0.0,0.0,0.0,
Short Term Debt Payments,-5008000000.0,0.0,0.0,0.0,
Short Term Debt Issuance,5008000000.0,0.0,0.0,,0.0
Net Long Term Debt Issuance,7350000000.0,-4149000000.0,-12433000000.0,-8414000000.0,
Long Term Debt Payments,-9613000000.0,-4149000000.0,-14433000000.0,-9414000000.0,
Long Term Debt Issuance,16963000000.0,0.0,2000000000.0,1000000000.0,
Investing Cash Flow,-20820000000.0,-2009000000.0,-623000000.0,-2344000000.0,
Cash Flow From Continuing Investing Activities,-20820000000.0,-2009000000.0,-623000000.0,-2344000000.0,
Net Other Investing Changes,189000000.0,13000000.0,774000000.0,366000000.0,
Net Investment Purchase And Sale,482000000.0,-22000000.0,92000000.0,-21000000.0,
Sale Of Investment,555000000.0,55000000.0,1530000000.0,98000000.0,
Purchase Of Investment,-73000000.0,-77000000.0,-1438000000.0,-119000000.0,
Net Business Purchase And Sale,-20517000000.0,-1223000000.0,-794000000.0,-1902000000.0,
Purchase Of Business,-20517000000.0,-1223000000.0,-794000000.0,-1902000000.0,
Net PPE Purchase And Sale,-974000000.0,-777000000.0,-695000000.0,-787000000.0,
Purchase Of PPE,-974000000.0,-777000000.0,-695000000.0,-787000000.0,
Operating Cash Flow,18806000000.0,22839000000.0,24943000000.0,22777000000.0,
Cash Flow From Continuing Operating Activities,18806000000.0,22839000000.0,24943000000.0,22777000000.0,
Change In Working Capital,-2782000000.0,2813000000.0,-94000000.0,-1231000000.0,
Change In Other Working Capital,-3208000000.0,-488000000.0,542000000.0,-1290000000.0,
Change In Payables And Accrued Expense,177000000.0,3840000000.0,1769000000.0,1719000000.0,
Change In Payable,177000000.0,3840000000.0,1769000000.0,1719000000.0,
Change In Account Payable,177000000.0,3840000000.0,1769000000.0,1719000000.0,
Change In Prepaid Assets,361000000.0,-188000000.0,-264000000.0,-197000000.0,
Change In Inventory,-319000000.0,-417000000.0,-686000000.0,-142000000.0,
Change In Receivables,207000000.0,66000000.0,-1455000000.0,-1321000000.0,
Changes In Account Receivables,207000000.0,66000000.0,-1455000000.0,-1321000000.0,
Other Non Cash Items,4470000000.0,4811000000.0,3144000000.0,3999000000.0,
Stock Based Compensation,911000000.0,747000000.0,671000000.0,692000000.0,
Provisionand Write Offof Assets,508000000.0,-443000000.0,2243000000.0,163000000.0,
Asset Impairment Charge,4476000000.0,4229000000.0,770000000.0,50000000.0,
Deferred Tax,-1449000000.0,-2889000000.0,-1931000000.0,-898000000.0,
Deferred Income Tax,-1449000000.0,-2889000000.0,-1931000000.0,-898000000.0,
Depreciation Amortization Depletion,8386000000.0,8698000000.0,8467000000.0,8521000000.0,
Depreciation And Amortization,8386000000.0,8698000000.0,8467000000.0,8521000000.0,
Amortization Cash Flow,7622000000.0,7946000000.0,7689000000.0,7718000000.0,
Amortization Of Intangibles,7622000000.0,7946000000.0,7689000000.0,7718000000.0,
Depreciation,764000000.0,752000000.0,778000000.0,803000000.0,
Operating Gains Losses,,,-172000000.0,-68000000.0,
Gain Loss On Sale Of Business,0.0,0.0,-172000000.0,-68000000.0,
Net Income From Continuing Operations,4286000000.0,4873000000.0,11845000000.0,11549000000.0,
