,2024-05-31,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Free Cash Flow,2528500000.0,2089100000.0,2747400000.0,2452400000.0,
Repurchase Of Capital Stock,-2002400000.0,-1403600000.0,-876800000.0,-301400000.0,
Repayment Of Debt,-901500000.0,-1421700000.0,-3140900000.0,-2609000000.0,
Issuance Of Debt,2065200000.0,2324400000.0,2203700000.0,1576500000.0,
Issuance Of Capital Stock,,,,,0.0
Capital Expenditure,-774100000.0,-689500000.0,-568700000.0,-530800000.0,
Interest Paid Supplemental Data,464400000.0,337100000.0,357800000.0,,
Income Tax Paid Supplemental Data,660500000.0,682600000.0,545300000.0,,
End Cash Position,418000000.0,585500000.0,569400000.0,1505200000.0,
Beginning Cash Position,585500000.0,569400000.0,1505200000.0,1677800000.0,
Effect Of Exchange Rate Changes,-400000.0,-12000000.0,-58000000.0,72500000.0,
Changes In Cash,-167100000.0,28100000.0,-877800000.0,-245100000.0,
Financing Cash Flow,-2272300000.0,-2404100000.0,-2503200000.0,-2715500000.0,
Cash Flow From Continuing Financing Activities,-2272300000.0,-2404100000.0,-2503200000.0,-2715500000.0,
Net Other Financing Charges,-75200000.0,-78300000.0,-157800000.0,-281200000.0,
Proceeds From Stock Option Exercised,25500000.0,232300000.0,161700000.0,74300000.0,
Cash Dividends Paid,-1363400000.0,-1287900000.0,-1244500000.0,-1246400000.0,
Common Stock Dividend Paid,-1363400000.0,-1287900000.0,-1244500000.0,-1246400000.0,
Net Common Stock Issuance,-2002400000.0,-1403600000.0,-876800000.0,-301400000.0,
Common Stock Payments,-2002400000.0,-1403600000.0,-876800000.0,-301400000.0,
Common Stock Issuance,,,,,0.0
Net Issuance Payments Of Debt,1143200000.0,133400000.0,-385800000.0,-960800000.0,
Net Short Term Debt Issuance,-20500000.0,-769300000.0,551400000.0,71700000.0,
Net Long Term Debt Issuance,1163700000.0,902700000.0,-937200000.0,-1032500000.0,
Long Term Debt Payments,-901500000.0,-1421700000.0,-3140900000.0,-2609000000.0,
Long Term Debt Issuance,2065200000.0,2324400000.0,2203700000.0,1576500000.0,
Investing Cash Flow,-1197400000.0,-346400000.0,-1690700000.0,-512800000.0,
Cash Flow From Continuing Investing Activities,-1197400000.0,-346400000.0,-1690700000.0,-512800000.0,
Net Other Investing Changes,30500000.0,-7600000.0,-13500000.0,-3100000.0,
Net Business Purchase And Sale,-454600000.0,349400000.0,-1111800000.0,18400000.0,
Sale Of Business,0.0,633100000.0,89500000.0,18400000.0,
Purchase Of Business,-454600000.0,-283700000.0,-1201300000.0,0.0,
Net PPE Purchase And Sale,-773300000.0,-688200000.0,-565400000.0,-528100000.0,
Sale Of PPE,800000.0,1300000.0,3300000.0,2700000.0,
Purchase Of PPE,-774100000.0,-689500000.0,-568700000.0,-530800000.0,
Operating Cash Flow,3302600000.0,2778600000.0,3316100000.0,2983200000.0,
Cash Flow From Continuing Operating Activities,3302600000.0,2778600000.0,3316100000.0,2983200000.0,
Dividend Received Cfo,50400000.0,69900000.0,107500000.0,95200000.0,
Change In Working Capital,10600000.0,-48900000.0,277400000.0,-155900000.0,
Change In Other Current Liabilities,-191000000.0,49900000.0,108100000.0,-129500000.0,
Change In Payables And Accrued Expense,-251200000.0,199800000.0,456700000.0,343100000.0,
Change In Payable,-251200000.0,199800000.0,456700000.0,343100000.0,
Change In Account Payable,-251200000.0,199800000.0,456700000.0,343100000.0,
Change In Prepaid Assets,167000000.0,61600000.0,-35300000.0,-42700000.0,
Change In Inventory,287600000.0,-319000000.0,-85800000.0,-354700000.0,
Change In Receivables,-1800000.0,-41200000.0,-166300000.0,27900000.0,
Other Non Cash Items,208300000.0,37800000.0,-229200000.0,-47900000.0,
Stock Based Compensation,95300000.0,111700000.0,98700000.0,89900000.0,
Deferred Tax,-48500000.0,-22200000.0,62200000.0,118800000.0,
Deferred Income Tax,-48500000.0,-22200000.0,62200000.0,118800000.0,
Depreciation Amortization Depletion,552700000.0,546600000.0,570300000.0,601300000.0,
Depreciation And Amortization,552700000.0,546600000.0,570300000.0,601300000.0,
Operating Gains Losses,-84800000.0,-525900000.0,-305800000.0,-64200000.0,
Pension And Employee Benefit Expense,,,-30100000.0,-33600000.0,-32300000.0
Earnings Losses From Equity Investments,-84800000.0,-81300000.0,-111700000.0,-117700000.0,
Gain Loss On Sale Of Business,0.0,-444600000.0,-194100000.0,53500000.0,
Net Income From Continuing Operations,2518600000.0,2609600000.0,2735000000.0,2346000000.0,
