,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,806100000.0,664200000.0,535600000.0,560600000.0,
Repurchase Of Capital Stock,-68800000.0,-200000000.0,0.0,0.0,
Repayment Of Debt,-571500000.0,-847400000.0,-1852500000.0,-1465200000.0,
Issuance Of Debt,2008000000.0,716100000.0,1911000000.0,1600000000.0,
Capital Expenditure,-603500000.0,-872600000.0,-612600000.0,-451300000.0,
Interest Paid Supplemental Data,182900000.0,178700000.0,164300000.0,138000000.0,
Income Tax Paid Supplemental Data,279800000.0,291700000.0,143500000.0,127900000.0,
End Cash Position,600800000.0,949200000.0,161500000.0,241500000.0,
Beginning Cash Position,949200000.0,161500000.0,241500000.0,1198000000.0,
Changes In Cash,-348400000.0,787700000.0,-80000000.0,-956500000.0,
Financing Cash Flow,1056900000.0,-585600000.0,-175200000.0,-94300000.0,
Cash Flow From Continuing Financing Activities,1056900000.0,-585600000.0,-175200000.0,-94300000.0,
Net Other Financing Charges,-33400000.0,-4000000.0,-2600000.0,-13600000.0,
Proceeds From Stock Option Exercised,-33000000.0,-21900000.0,-18500000.0,-19100000.0,
Cash Dividends Paid,-244400000.0,-228400000.0,-212600000.0,-196400000.0,
Common Stock Dividend Paid,-244400000.0,-228400000.0,-212600000.0,-196400000.0,
Net Common Stock Issuance,-68800000.0,-200000000.0,0.0,0.0,
Common Stock Payments,-68800000.0,-200000000.0,0.0,0.0,
Net Issuance Payments Of Debt,1436500000.0,-131300000.0,58500000.0,134800000.0,
Net Short Term Debt Issuance,-550500000.0,-650500000.0,-457700000.0,-1451700000.0,
Short Term Debt Payments,-558500000.0,-816600000.0,-1818700000.0,-1451700000.0,
Short Term Debt Issuance,8000000.0,166100000.0,1361000000.0,0.0,
Net Long Term Debt Issuance,1987000000.0,519200000.0,516200000.0,1586500000.0,
Long Term Debt Payments,-13000000.0,-30800000.0,-33800000.0,-13500000.0,
Long Term Debt Issuance,2000000000.0,550000000.0,550000000.0,1600000000.0,
Investing Cash Flow,-2814900000.0,-163500000.0,-1053000000.0,-1874100000.0,
Cash Flow From Continuing Investing Activities,-2814900000.0,-163500000.0,-1053000000.0,-1874100000.0,
Net Other Investing Changes,-100000.0,,100000.0,100000.0,11400000.0
Net Business Purchase And Sale,-2266000000.0,614500000.0,-479200000.0,-1639400000.0,
Sale Of Business,200000.0,614500000.0,50000000.0,0.0,
Purchase Of Business,-2266200000.0,,-529200000.0,-1639400000.0,-43200000.0
Net PPE Purchase And Sale,-548800000.0,-778000000.0,-573900000.0,-234800000.0,
Sale Of PPE,54700000.0,94600000.0,38700000.0,216500000.0,
Purchase Of PPE,-603500000.0,-872600000.0,-612600000.0,-451300000.0,
Operating Cash Flow,1409600000.0,1536800000.0,1148200000.0,1011900000.0,
Cash Flow From Continuing Operating Activities,1409600000.0,1536800000.0,1148200000.0,1011900000.0,
Change In Working Capital,-277400000.0,-47300000.0,-248500000.0,-180300000.0,
Change In Other Working Capital,,,,,-44912000.0
Change In Other Current Liabilities,-20400000.0,-42400000.0,-36400000.0,-78900000.0,
Change In Other Current Assets,-93000000.0,27800000.0,-92300000.0,-44000000.0,
Change In Payables And Accrued Expense,-199800000.0,-6300000.0,-17000000.0,-23700000.0,
Change In Accrued Expense,-6800000.0,18800000.0,400000.0,-400000.0,
Change In Interest Payable,-6800000.0,18800000.0,400000.0,-400000.0,
Change In Payable,-193000000.0,-25100000.0,-17400000.0,-23300000.0,
Change In Account Payable,-193000000.0,-25100000.0,-17400000.0,-23300000.0,
Change In Prepaid Assets,,,9500000.0,-14200000.0,2600000.0
Change In Inventory,-27400000.0,-54600000.0,-49500000.0,8300000.0,
Change In Receivables,63200000.0,28200000.0,-53300000.0,-42000000.0,
Other Non Cash Items,86800000.0,81700000.0,98600000.0,93900000.0,
Stock Based Compensation,53400000.0,63200000.0,41100000.0,34700000.0,
Asset Impairment Charge,86600000.0,28300000.0,67900000.0,4600000.0,
Deferred Tax,-9400000.0,-43300000.0,57700000.0,66800000.0,
Deferred Income Tax,-9400000.0,-43300000.0,57700000.0,66800000.0,
Depreciation Amortization Depletion,617500000.0,603100000.0,573400000.0,449900000.0,
Depletion,59500000.0,61100000.0,50200000.0,31200000.0,
Depreciation And Amortization,558000000.0,542000000.0,523200000.0,418700000.0,
Amortization Cash Flow,93400000.0,100900000.0,114100000.0,75300000.0,
Amortization Of Intangibles,93400000.0,100900000.0,114100000.0,75300000.0,
Depreciation,464600000.0,441100000.0,409100000.0,343400000.0,
Operating Gains Losses,-61000000.0,-83800000.0,-18500000.0,-128100000.0,
Pension And Employee Benefit Expense,-8700000.0,-7400000.0,-7800000.0,-8000000.0,
Gain Loss On Sale Of PPE,-52300000.0,-76400000.0,-10700000.0,-120100000.0,
Net Income From Continuing Operations,913100000.0,934900000.0,576500000.0,670400000.0,
