,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,434796000.0,647835000.0,1521674000.0,24033000.0,
Repurchase Of Capital Stock,0.0,-63884000.0,-1459900000.0,-581756000.0,
Repayment Of Debt,-3406500000.0,-4287750000.0,-4646000000.0,-3205299000.0,
Issuance Of Debt,3202500000.0,3893750000.0,4700000000.0,4028000000.0,
Capital Expenditure,-74288000.0,-84111000.0,-128497000.0,-70922000.0,
Interest Paid Supplemental Data,86124000.0,92571000.0,71563000.0,51367000.0,
Income Tax Paid Supplemental Data,131827000.0,155936000.0,429096000.0,227427000.0,
End Cash Position,145762000.0,145524000.0,217482000.0,257413000.0,
Other Cash Adjustment Outside Changein Cash,-10307000.0,0.0,0.0,,
Beginning Cash Position,145524000.0,217482000.0,257413000.0,243796000.0,
Effect Of Exchange Rate Changes,-8152000.0,-3284000.0,-5638000.0,-3239000.0,
Changes In Cash,18697000.0,-68674000.0,-34293000.0,16856000.0,
Financing Cash Flow,-416099000.0,-717833000.0,-1619546000.0,7573000.0,
Cash Flow From Continuing Financing Activities,-416099000.0,-717833000.0,-1619546000.0,7573000.0,
Net Other Financing Charges,-32217000.0,-25294000.0,-28388000.0,-26720000.0,
Proceeds From Stock Option Exercised,114890000.0,56914000.0,100059000.0,70669000.0,
Cash Dividends Paid,-294772000.0,-291569000.0,-285317000.0,-277321000.0,
Common Stock Dividend Paid,-294772000.0,-291569000.0,-285317000.0,-277321000.0,
Net Common Stock Issuance,0.0,-63884000.0,-1459900000.0,-581756000.0,
Common Stock Payments,0.0,-63884000.0,-1459900000.0,-581756000.0,
Net Issuance Payments Of Debt,-204000000.0,-394000000.0,54000000.0,822701000.0,
Net Short Term Debt Issuance,-204000000.0,-394000000.0,-146000000.0,524749000.0,
Short Term Debt Payments,-3396500000.0,-4287750000.0,-4646000000.0,-3203251000.0,
Short Term Debt Issuance,3192500000.0,3893750000.0,4500000000.0,3728000000.0,
Net Long Term Debt Issuance,0.0,0.0,200000000.0,297952000.0,
Long Term Debt Payments,-10000000.0,0.0,0.0,-2048000.0,
Long Term Debt Issuance,10000000.0,0.0,200000000.0,300000000.0,
Investing Cash Flow,-74288000.0,-82787000.0,-64918000.0,-85672000.0,
Cash Flow From Continuing Investing Activities,-74288000.0,-82787000.0,-64918000.0,-85672000.0,
Net Other Investing Changes,,,,,5525000.0
Net Business Purchase And Sale,,0.0,0.0,-14750000.0,-223230000.0
Purchase Of Business,,0.0,0.0,-14750000.0,-223230000.0
Net Intangibles Purchase And Sale,-51635000.0,-54122000.0,-66582000.0,-36725000.0,
Purchase Of Intangibles,-51635000.0,-54122000.0,-66582000.0,-36725000.0,
Net PPE Purchase And Sale,-22653000.0,-28665000.0,1664000.0,-34197000.0,
Sale Of PPE,0.0,1324000.0,63579000.0,0.0,
Purchase Of PPE,-22653000.0,-29989000.0,-61915000.0,-34197000.0,
Operating Cash Flow,509084000.0,731946000.0,1650171000.0,94955000.0,
Cash Flow From Continuing Operating Activities,509084000.0,731946000.0,1650171000.0,94955000.0,
Change In Working Capital,-109042000.0,281536000.0,609525000.0,-859801000.0,
Change In Other Working Capital,2473000.0,16902000.0,-6799000.0,1598000.0,
Change In Other Current Liabilities,5076000.0,-16500000.0,83084000.0,-25221000.0,
Change In Other Current Assets,-5937000.0,19255000.0,-82754000.0,25498000.0,
Change In Payables And Accrued Expense,4830000.0,-374373000.0,-476132000.0,987416000.0,
Change In Accrued Expense,69228000.0,-171246000.0,-99049000.0,254723000.0,
Change In Payable,-64398000.0,-203127000.0,-377083000.0,732693000.0,
Change In Account Payable,-79943000.0,-200843000.0,-307266000.0,660028000.0,
Change In Tax Payable,15545000.0,-2284000.0,-69817000.0,72665000.0,
Change In Income Tax Payable,15545000.0,-2284000.0,-69817000.0,72665000.0,
Change In Prepaid Assets,60740000.0,-39048000.0,-28495000.0,-43819000.0,
Change In Receivables,-176224000.0,675300000.0,1120621000.0,-1805273000.0,
Changes In Account Receivables,-164255000.0,607259000.0,923524000.0,-1547545000.0,
Other Non Cash Items,20682000.0,5541000.0,-6627000.0,1915000.0,
Excess Tax Benefit From Stock Based Compensation,-9411000.0,-11319000.0,-13662000.0,-13101000.0,
Stock Based Compensation,84590000.0,58169000.0,90677000.0,129977000.0,
Provisionand Write Offof Assets,6688000.0,-6047000.0,-4476000.0,10649000.0,
Deferred Tax,-80067000.0,-37746000.0,-58566000.0,-110188000.0,
Deferred Income Tax,-80067000.0,-37746000.0,-58566000.0,-110188000.0,
Depreciation Amortization Depletion,97160000.0,98985000.0,92776000.0,91259000.0,
Depreciation And Amortization,97160000.0,98985000.0,92776000.0,91259000.0,
Amortization Cash Flow,61193000.0,59416000.0,54674000.0,51469000.0,
Amortization Of Intangibles,61193000.0,59416000.0,54674000.0,51469000.0,
Depreciation,35967000.0,39569000.0,38102000.0,39790000.0,
Operating Gains Losses,32794000.0,17698000.0,,,
Net Income From Continuing Operations,465690000.0,325129000.0,940524000.0,844245000.0,
