,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,544000000.0,1578000000.0,682000000.0,2042000000.0,
Repurchase Of Capital Stock,-1000000000.0,0.0,-400000000.0,-128000000.0,
Repayment Of Debt,-300000000.0,0.0,0.0,-723000000.0,
Issuance Of Debt,1040000000.0,0.0,0.0,740000000.0,
Capital Expenditure,-100000000.0,-84000000.0,-91000000.0,-77000000.0,
Interest Paid Supplemental Data,121000000.0,108000000.0,108000000.0,127000000.0,
Income Tax Paid Supplemental Data,379000000.0,405000000.0,340000000.0,235000000.0,
End Cash Position,4741000000.0,4908000000.0,4048000000.0,4506000000.0,
Beginning Cash Position,4908000000.0,4048000000.0,4506000000.0,4223000000.0,
Changes In Cash,-167000000.0,860000000.0,-458000000.0,283000000.0,
Financing Cash Flow,-347000000.0,-58000000.0,-441000000.0,-183000000.0,
Cash Flow From Continuing Financing Activities,-347000000.0,-58000000.0,-441000000.0,-183000000.0,
Net Other Financing Charges,-87000000.0,-58000000.0,-41000000.0,-72000000.0,
Proceeds From Stock Option Exercised,,,0.0,0.0,-30000000.0
Net Common Stock Issuance,-1000000000.0,0.0,-400000000.0,-128000000.0,
Common Stock Payments,-1000000000.0,0.0,-400000000.0,-128000000.0,
Net Issuance Payments Of Debt,740000000.0,0.0,0.0,17000000.0,
Net Short Term Debt Issuance,,,,,-220000000.0
Short Term Debt Payments,,,,,-600000000.0
Short Term Debt Issuance,,,,,380000000.0
Net Long Term Debt Issuance,740000000.0,0.0,0.0,17000000.0,
Long Term Debt Payments,-300000000.0,0.0,0.0,-723000000.0,
Long Term Debt Issuance,1040000000.0,0.0,0.0,740000000.0,
Investing Cash Flow,-464000000.0,-744000000.0,-790000000.0,-1653000000.0,
Cash Flow From Continuing Investing Activities,-464000000.0,-744000000.0,-790000000.0,-1653000000.0,
Net Other Investing Changes,1000000.0,4000000.0,-50000000.0,-63000000.0,
Net Investment Purchase And Sale,-21000000.0,-661000000.0,-515000000.0,-1384000000.0,
Sale Of Investment,1111000000.0,772000000.0,1398000000.0,1329000000.0,
Purchase Of Investment,-1132000000.0,-1433000000.0,-1913000000.0,-2713000000.0,
Net Business Purchase And Sale,-344000000.0,-3000000.0,-134000000.0,-129000000.0,
Sale Of Business,,,,,0.0
Purchase Of Business,-344000000.0,-3000000.0,-134000000.0,-129000000.0,
Net PPE Purchase And Sale,-100000000.0,-84000000.0,-91000000.0,-77000000.0,
Purchase Of PPE,-100000000.0,-84000000.0,-91000000.0,-77000000.0,
Operating Cash Flow,644000000.0,1662000000.0,773000000.0,2119000000.0,
Cash Flow From Continuing Operating Activities,644000000.0,1662000000.0,773000000.0,2119000000.0,
Change In Working Capital,-898000000.0,314000000.0,-448000000.0,1223000000.0,
Change In Other Working Capital,-385000000.0,57000000.0,-9000000.0,2000000.0,
Change In Payables And Accrued Expense,-378000000.0,1104000000.0,-220000000.0,1655000000.0,
Change In Payable,-378000000.0,1104000000.0,-220000000.0,1655000000.0,
Change In Account Payable,115000000.0,328000000.0,55000000.0,138000000.0,
Change In Prepaid Assets,-57000000.0,-69000000.0,-124000000.0,-19000000.0,
Change In Receivables,-78000000.0,-778000000.0,-95000000.0,-415000000.0,
Other Non Cash Items,8000000.0,2000000.0,8000000.0,33000000.0,
Stock Based Compensation,116000000.0,115000000.0,103000000.0,72000000.0,
Asset Impairment Charge,0.0,0.0,208000000.0,0.0,
Deferred Tax,53000000.0,-31000000.0,-66000000.0,-24000000.0,
Deferred Income Tax,53000000.0,-31000000.0,-66000000.0,-24000000.0,
Depreciation Amortization Depletion,186000000.0,171000000.0,176000000.0,131000000.0,
Depreciation And Amortization,186000000.0,171000000.0,176000000.0,131000000.0,
Amortization Cash Flow,170000000.0,161000000.0,159000000.0,115000000.0,
Amortization Of Intangibles,170000000.0,161000000.0,159000000.0,115000000.0,
Depreciation,16000000.0,10000000.0,17000000.0,16000000.0,
Operating Gains Losses,,,,25000000.0,15000000.0
Gain Loss On Sale Of Business,,,,,0.0
Net Income From Continuing Operations,1179000000.0,1091000000.0,792000000.0,659000000.0,
